"ID-recorrido","id-linea","nombre-linea","ida-vuelta","activo","route-trip","codigo-de-sub-ramal","descripcion","destino"
2026,3300,"G-07-094",0,1,94126,94126,"094 INFANTA C GOB","94 BARRIO INFANTA CON CASA DE GOBIERNO "
2029,3268,"G08101",1,1,101211,101211,"101 CADORE-CTRO-CGO","101 CADORE-CENTRO POR CASA DE GOBIERNO"
2030,3268,"G08101",0,1,101211,101211,"101 CENTRO  B CADORE","101 CADORE -CENTRO-POR CASA DE GOBIERNO"
2069,3268,"G08101",1,1,101212,101212,"101 CADORE CENTRO","NULL"
2070,3268,"G08101",0,1,101212,101212,"101 CENTRO-B CADORE","NULL"
2042,3269,"G-08-102",1,1,102222,102222,"102 S.CAYET-CG-HOSP","DE IDA B SAN CAYETANO"
2071,3269,"G-08-102",0,1,102222,102222,"102 CAYE-6SEC-CG HOS","BARRIO SAN CAYETANO -6TA SECCION  CON CASA DE GOBIERNO Y HOSPITAL LAGOMAGGIORE"
2979,3269,"G-08-102",1,1,102224,102224,"102 6ta SECC H LAGO ","102 B  SAN CAYETANO 6ta SECCION HOSPITAL LAGOMAGIORE"
2980,3269,"G-08-102",0,1,102224,102224,"102 6ta DORREGO","102 6ta SECCION DORREGO B  SAN CAYETANO"
2047,3272,"G-08-103A",1,1,103232,103232,"103 Naza-UNC-liceo","Nazareno-UNC-por Julian Barraquero-Liceo Agricola"
2048,3272,"G-08-103A",0,1,103232,103232,"103 NAZA-UNC-L.AGRI","NAZARENO-UNC-JULIAN BARRAQUERO-LICEO AGRICOLA"
2049,3273,"G-08-103B",1,1,103233,103233,"103 NAZ-UNC-JBJUS-LI","NULL"
2050,3273,"G-08-103B",0,1,103233,103233,"103 NAZ-UNC-JBJUS-LI","NULL"
2051,3274,"G-08-103C",1,1,103234,103234,"103 NA-QI-UNI-UNC-LI","NULL"
2052,3274,"G-08-103C",0,1,103234,103234,"103 NA-QI-UNI-UNC-LI","NULL"
2053,3272,"G-08-103A",1,0,103235,103235,"103 NAZ-S/UNC X BARR","NULL"
2054,3272,"G-08-103A",0,0,103235,103235,"103 NAZ-S/UNC X BARR","NULL"
2055,3273,"G-08-103B",1,0,103236,103236,"103 NA-S/UNC X JBJUS","NULL"
2056,3273,"G-08-103B",0,0,103236,103236,"103 NA-S/UNC X JBJUS","NULL"
2057,3274,"G-08-103C",1,0,103237,103237,"103 NA-QUI-DAD S/UNC","NULL"
2058,3274,"G-08-103C",0,0,103237,103237,"103 NA-QUI-DAD.S/UNC","NULL"
3133,3274,"G-08-103C",0,1,103238,103238,"103 NA-QUI-UNC S/DAD","NULL"
3134,3274,"G-08-103C",1,1,103238,103238,"103 NA-QUI-UNC S/DAD","NULL"
2061,3272,"G-08-103A",1,0,103239,103239,"103 NA-UNC X BARR-LI","NAZ-UNCXBARRAQ-LICEO"
2062,3272,"G-08-103A",0,0,103239,103239,"103 NA-UNC X BARR-LI","NAZ-UNCXBARRAQ-LICEO"
2063,3273,"G-08-103B",1,0,103240,103240,"103 NA-UNCxJBJ-LI SC","NAZARENO-UNC POR JUAN B JUSTO-LICEO AGRICOLA AP. SAN CAYETANO"
2064,3273,"G-08-103B",0,0,103240,103240,"103 NA-UNCxJBJ-LI.SC","NAZARENO-UNC POR JUAN B JUSTO-LICEO AGRICOLA AP. SAN CAYETANO"
2044,3271,"G-08-104",1,1,104242,104242,"104 UNIMEV-BANC CG","NULL"
2901,3271,"G-08-104",0,1,104242,104242,"104 BANCAR CG UNIMEV","104 CON CASA DE GOBIERNO UNIMEV CONTROL"
2067,3271,"G-08-104",1,1,104244,104244,"104 UNIMEV BANC S CG","BARRIO UNIMEV"
2068,3271,"G-08-104",0,1,104244,104244,"104 UNIMEV-BANC-S/CG","BARRIO UNIMEV"
3023,3235,111174,1,0,111174,111174,"111 C.HIPICO-E.G.B.","111 C.HIPICO-E.G.B."
3026,3235,111174,0,0,111174,111174,"111 FAV-UNC-H.CTRAL","111 C.HIPICO-E.G.B."
3035,3220,111175,1,0,111175,111175,"111 C.HIP-EGB-B OLIV","111 C.HIP-EGB-B OLIV"
3037,3220,111175,0,0,111175,111175,"111 CTRO-LH-H.CTRAL","111 C.HIP-EGB-B OLIV"
3024,3221,111176,1,0,111176,111176,"111C HIPICO.OLIVARES","NULL"
3034,3221,111176,0,0,111176,111176,"111 CTRO-LH-xH.CTRAL","NULL"
2213,3266,"G-03-114",1,1,114167,114167,"114-115 SANID CHALL","NULL"
2214,3266,"G-03-114",0,1,114167,114167,"114-115 CHALLAO CTRO","NULL"
2556,3266,"G-03-114",1,0,114170,114170,"114SDAD.CHALL.S.ISID","Activar para fiesta Virgen de Lourdes"
2557,3266,"G-03-114",0,0,114170,114170,"114SDAD.CTRO","Activar para fiesta Virgen de Lourdes"
2933,3415,"G-04-116",1,1,116271,116271,"116-B.Matheu-UNC-Zoo","116-Bo.Matheu - UNC"
2954,3415,"G-04-116",0,1,116271,116271,"116-B.Mat.-UNC-Zoo","NULL"
2934,3415,"G-04-116",1,1,116272,116272,"116-B.Mat.-UNC-Zoo","116-Bo.Matheu - Zoo"
2955,3415,"G-04-116",0,1,116272,116272,"116-B.Mat.-UNC-Zoo","116-Bo.Matheu - Zoo"
2157,3301,"G-07-121",1,1,121230,121230,"121 B La Glo x R.P.","121 B La Glo x R.P."
2158,3301,"G-07-121",0,1,121230,121230,"121 B La Gloria x RP","B  La Gloria por Rodriguez Peña"
2084,3301,"G-07-121",1,1,121242,121242,"121 9Jul-Als-C.IMPSA","NULL"
2163,3301,"G-07-121",0,1,121242,121242,"121 B LGLOR-9JUL-ALS","B La Gloria por 9 de julio-Alsina-Club Impsa"
2169,3302,"G-07-122",1,1,122231,122231,"122 B LA GLO-P.OLIVE","B  LA GLORIA POR PUENTE OLIVE"
2171,3302,"G-07-122",0,1,122231,122231,"122 B LA GLO-P.OLIVE","B  LA GLORIA POR PUENTE OLIVE"
2170,3303,"G-07-123",1,1,123232,123232,"123 B ANT. GC CTRO","BARRIO ANTARTIDA"
2177,3303,"G-07-123",0,1,123232,123232,"123 B ANT PLA G/CRUZ","123 BARRIO ANTARTIDA B  EL MIRADOR PLAZA G CRUZ "
2159,3304,"G-07-124",1,1,124233,124233,"124 DIRECTO ACC SUR","124 DIRECTO  PÒR ACCESO SUR"
2160,3304,"G-07-124",0,1,124233,124233,"124 LA GLOR ACC SUR","124 LA GLORIA POR ACCESO SUR "
2172,3304,"G-07-124",1,1,124234,124234,"124 B L.Glor-Dir-Cos","B  La Gloria -Directo por Costanera"
2173,3304,"G-07-124",0,1,124234,124234,"124 B L.Glo-Dir-Cost","B La Gloria Directo por Costanera"
2183,3305,"G-07-125",1,1,125235,125235,"125 B LA GLO V NUEVA","125 BARRIO LA GLORIA VILLA NUEVA HOSPITAL NOTTI"
2184,3305,"G-07-125",0,1,125235,125235,"125 V NUE LA GLORIA","125 VILLA NUEVA HOSPITAL NOTTI PLAZA GODOY CRUZ B  LA GLORIA"
2136,3467,"G-06-131B",1,1,131115,131115,"131 B VICT ACC.NOR","131 BARRIO VICTORIA POR ACCESO NORTE"
2137,3467,"G-06-131B",0,1,131115,131115,"131B VICT ACC.NOR","131 BARRIO VICTORIA POR ACCESO NORTE"
2863,3468,"G-06-131A",0,1,131152,131152,"131A BORB-CTRO X ACC","BORBOLLON DE CENTRO A ZONA POR ACCESO NORTE  No corresponde ida"
2864,3468,"G-06-131A",1,1,131153,131153,"131A BORB X ACC","BORBOLLON POR ACCESO NORTE"
2869,3468,"G-06-131A",0,1,131153,131153,"131A BORB X ACC","BORBOLLON POR ACCESO NORTE"
2639,3467,"G-06-131B",1,1,131158,131158,"131B CUYAN X ACC N","131 CUYANITA POR ACCESO NORTE A BORBOLLON"
2640,3467,"G-06-131B",0,1,131158,131158,"131B CUYAN X ACC N","131 CUYANITA POR ACCESO NORTE A BORBOLLON"
2635,3467,"G-06-131B",1,1,131159,131159,"131B CUYANITA BORBO","131 CUYANITA POR CALLE MAIPÚ A BORBOLLON"
2636,3467,"G-06-131B",0,1,131159,131159,"131B CUYANITA BORBO","131 CUYANITA POR CALLE MAIPÚ A BORBOLLON"
2537,3474,"G-06-132",1,1,132179,132179,"132 B VIC PZA LS HS","BARRIO VICTORIA PLAZA LAS HERAS "
2538,3474,"G-06-132",0,1,132179,132179,"132 B VIC PZA LS HS","LAS HERAS CALLE MAIPU EL BORBOLLON"
2138,3475,"G-06-133A",1,1,133116,133116,"133A B VICT X MAIPU","133 B VICTORIA X MAIPU"
2144,3475,"G-06-133A",0,1,133116,133116,"133A B VICT X MAIPU","NULL"
2146,3475,"G-06-133A",1,1,133117,133117,"133A B VICT C/GOB","133A B VICTORIA X MAIPU C/GOB"
2165,3475,"G-06-133A",0,1,133117,133117,"133A B VIC X MPU C.G","NULL"
2166,3475,"G-06-133A",1,1,133118,133118,"133A B VICT X ZAPATA","133A B VICTORIA POR CALLE ZAPATA"
2168,3475,"G-06-133A",0,1,133118,133118,"133A B VIC. X ZAPATA","133A B VICTORIA X CALLE ZAPATA"
2870,3478,"G-06-133B",1,1,133154,133154,"133B BORBO X C MAIPU","BORBOLLON POR CALLE MAIPU"
2871,3478,"G-06-133B",0,1,133154,133154,"133B BORB X C MAIPU","BORBOLLON POR CALLE MAIPÚ"
2957,3478,"G-06-133B",1,1,133155,133155,"133B BORB X MAIPU CG","NULL"
2958,3478,"G-06-133B",0,1,133155,133155,"133B BORB X MAIPU CG","NULL"
2681,3478,"G-06-133B",1,1,133157,133157,"133B BORB MPU CUY","133B BORBOLLON POR CALLE MAIPÚ A CUYANITA"
2682,3478,"G-06-133B",0,1,133157,133157,"133B BORB A CUY","133B BORBOLLON POR CALLE MAIPÚ A CUYANITA"
2566,3481,"G-06-133C",1,1,133174,133174,"133C ALG CTRO MPU V","133C ALGARROBAL-CENTRO-CALLE MAIPU-B  VICTORIA"
2568,3481,"G-06-133C",0,1,133174,133174,"133C ALG CTRO MPO V","ALGARROBAL-CENTRO-CALLE MAIPU-B  VICTORIA"
2536,3482,"G-06-133D",1,1,133178,133178,"133D VIC CEN MPU AL","B VICTORIA-CENTRO POR C. MAIPÚ-ALGARROBAL DE ABAJO"
2539,3482,"G-06-133D",0,1,133178,133178,"133D VI CTRO MPU ALG","B VICTORIA-CENTRO-CENTRO MAIPÚ-ALGARROBAL DE ABAJO"
2377,3482,"G-06-133D",1,1,133184,133184,"133D VIC ALG ZAPATA","NULL"
2433,3482,"G-06-133D",0,1,133184,133184,"133D VIC ALG ZAP","133 B  Victoria al Algarrobal Por Zapata"
2330,3481,"G-06-133C",1,1,133185,133185,"133C ALG ABA VICT CG","133 ALGARROBAL ABAJO B VICTORIA CASA GOBIERNO X MAIPU"
2371,3481,"G-06-133C",0,1,133185,133185,"133C ALG VIC CG MPU","NULL"
2311,3485,"G-06-133E",1,1,133186,133186,"133E BORBOLL.ZAPATA","133E BORBOLLON POR CALLE ZAPATA"
2318,3485,"G-06-133E",0,1,133186,133186,"133E BORBO X ZAPATA","NULL"
2200,3482,"G-06-133D",1,1,133188,133188,"133D VIC LA PEGA","133D B  VICTORIA CENTRO"
2201,3482,"G-06-133D",0,1,133188,133188,"133D CENT ALG PEGA","133D CENTRO ALGARROBAL LA PEGA CONTROL "
2198,3481,"G-06-133C",1,1,133189,133189,"133C ALG PEGA CTRO ","NULL"
2262,3481,"G-06-133C",0,1,133189,133189,"133C ALG PEGA CTRO","AGARROBAL ABAJO-LA PEGA-CENTRO B  VICTORIA-CONTROL"
3132,3251,"G-09-151A",1,1,151169,151169,"151-MPU-MZA LIN/TERR","151-MAIPU-MENDOZA POR LINEA VUELTA POR TERRADA"
3155,3251,"G-09-151A",0,1,151169,151169,"151-MZA-MAIPU TERR","NULL"
1615,3283,"G-09-151B",1,1,151170,151170,"151 MPU PTE OLIV MZA","MAIPU PUENTE OLIVE MENDOZA "
1617,3283,"G-09-151B",0,1,151170,151170,"151 MZA PTE OLI MPU","MENDOZA PUERNTE OLIVE MAIPÚ"
1623,3283,"G-09-151B",1,1,151171,151171,"151-PTE OLIVE C GOB","MAIPÚ PTE OLIVE CON C/ GOBIERNO MENDOZA"
1624,3283,"G-09-151B",0,1,151171,151171,"151-MZA P OLIVE MPU","MENDOZA PUENTE OLIVE MAIPÚ"
1974,3285,"G-09-151ESC",1,1,151173,151173,"151 ESCOL VIEYTES","ESCOLAR VIEYTES"
2975,3285,"G-09-151ESC",0,1,151173,151173,"151 ESCOL VIEYTES","ESCOLAR VIEYTES"
3139,3284,"G-09-151ESC",1,1,151174,151174,"ESC.VIRG CAR DE CUYO","ESCUELA VIRGEN DEL CARMEN DE CUYO 1/2 DIA"
3154,3284,"G-09-151ESC",0,1,151174,151174,"ESC.VIRG CARM CUYO","NULL"
3094,3285,"G-09-151ESC",1,1,151175,151175,"ESC.VIEYTES TARDE","ESCOLAR VIEYTES DE TARDE"
3156,3285,"G-09-151ESC",0,1,151175,151175,"ESC IVCC TARDE","NULL"
1978,3284,"G-09-151ESC",1,1,151176,151176,"151 ESCOL IVCC ","ESCOLAR IVCC TARDE"
2978,3284,"G-09-151ESC",0,1,151176,151176,"151 ESCOL IVCC ","ESCOLAR IVCC VUELTA"
3069,3285,"G-09-151ESC",1,1,151177,151177,"ESCOLAR VIEYTES","NULL"
1625,3283,"G-09-151B",1,1,151180,151180,"151-MPU BDO PTE OL","MPÚ BOEDO PTE OLIVE MDZ"
1626,3283,"G-09-151B",0,1,151180,151180,"151-MZA PTE O BDO MP","MENDOZA POR PUENTE OLIVE BOEDO MAIPÚ"
1620,3286,"G-09-152",0,1,152172,152172,"152MZA-AC S-TERR-MPU","RECORRIDO 152 -MAIPU POR TERRADA-ACCESO SUR "
3051,3286,"G-09-152",1,1,152172,152172,"152MPU MZA TER ACC S","152 MAIPÚ MENDOZA TERRADA POR ACCESO SUR"
1703,3316,"G-10-153",1,1,153111,153111,"153 MAIPU-MZA x MAZA","Maipú - Mendoza  por Maza "
1704,3316,"G-10-153",0,1,153111,153111,"153 MZA-MAIPU x MAZA","Mendoza Maipú por Maza "
1936,3316,"G-10-153",1,1,153112,153112,"153 MPU-MZA-CGOB-MAZ","NULL"
1937,3316,"G-10-153",0,1,153112,153112,"153 MAIPU-MZA-MAZA","NULL"
1939,3320,"G-10-155",1,1,155113,155113,"155 MPU MZA EXP.MAZA","NULL"
1940,3320,"G-10-155",0,1,155113,155113,"155 MZA-MPU EXP.MAZA","NULL"
1610,3255,"G-09-161",1,1,161111,161111,"161-MAIP-EXP.URQ-MZA","161- MAIPU EXPRESO URQUIZA-MENDOZA"
1611,3255,"G-09-161",0,1,161111,161111,"161-MZA-EXP.URQ-MAIP","161- MAIPU-EXPRESO URQUIZA-MENDOZA"
1613,3255,"G-09-161",1,1,161112,161112,"161 MPU-EXP.STEA-MZA","161-MAIPU-EXPRESO-SARRATEA-MENDOZA"
1614,3255,"G-09-161",0,1,161112,161112,"161-MZ-EXP.STEA-MAIP","161-MAIPU-EXPRESO SARRATEA-MENDOZA"
1675,3306,"G-09-162A",1,1,162121,162121,"162 MAIP H ITAL MZA","162 LINEA POR HSPITAL ITALIANO MENDOZA "
1676,3306,"G-09-162A",0,1,162121,162121,"162A MENDOZA MAIPU ","MENDOZA POR LINEA MAIPU"
1621,3306,"G-09-162A",1,1,162124,162124,"162-T.SOSA-HOSP.ITAL","RECORRIDO 162 BARRIO TROPERO SOSA - HOSPITAL ITALIANO."
1622,3306,"G-09-162A",0,1,162124,162124,"162A-H.ITAL.B.T.SOSA","RECORRIDO 162 BARRIO TROPERO SOSA- HOSPITAL ITALIANO"
1678,3287,"G-09-162C",1,1,162125,162125,"162-MAL T SOSA MZA","BARRIO MALCAYAE TROPERO SOSA MENDOZA"
1680,3287,"G-09-162C",0,1,162125,162125,"162C-MZA-TROP.S-MAL","Recorrido 162- Malcayanes -Tropero Sosa"
1632,3306,"G-09-162A",1,1,162126,162126,"162-C.GOB-REF.TERR","CASA DE GOBIERNO-REFUERZO TERRADA"
1633,3306,"G-09-162A",0,1,162126,162126,"162-REF.TERR-C.GOB.","CASA DE GOBIERNO -REFUERZO TERRADA"
1641,3307,"G-09-162B",1,1,162127,162127,"162-MPU-MZA-C.GOB","162-POR CASA DE GOBIERNO"
1648,3307,"G-09-162B",0,1,162127,162127,"162B MENDOZA MAIPU","NULL"
1630,3307,"G-09-162B",1,1,162128,162128,"162 PESCARA H IT MZA","162B LINEA POR PESCARA HOSPITAL ITALIANO MENDOZA"
1631,3307,"G-09-162B",0,1,162128,162128,"162B PESCARA MAIPU","162 PESCARA MAIPÚ "
3211,3613,"G-09-162E",0,1,162129,162129,"162-BOEDO MAIPU","NULL"
1684,3287,"G-09-162C",1,1,162130,162130,"162 M Y T SOSA MZA","162 MALCAYAE Y TROPERO SOSA MENDOZA"
1685,3287,"G-09-162C",0,1,162130,162130,"162C MZA MAL T.S.MPU","162 MENDOZA BARRIO MALCAYAE TROPERO SOSA MAIPÚ"
3212,3287,"G-09-162C",1,1,162500,162500,"162C Ref.CG C Rioja","162 LINEA POR HSPITAL ITALIANO MENDOZA "
3213,3287,"G-09-162C",0,1,162500,162500,"162C Ref.CG C Rioja","MENDOZA POR LINEA MAIPU"
1628,3307,"G-09-162B",1,1,162501,162501,"162 BOEDO C.GOB MZA","162 POR BOEDO C/ CASA DE GOBIERNO MENDOZA  codigo redbus 128"
1629,3307,"G-09-162B",0,1,162501,162501,"162 BOEDO C-GOB MPU","162 POR BOEDO  CON CASA DE GOBIERNO MAIPÚ  codigo redbus 128"
1647,3288,"G-09-163",1,1,163131,163131,"163 MAIPU-MZA P.NAZ","NULL"
1696,3288,"G-09-163",0,1,163131,163131,"163 MZA-MAIPU X NAZ","Mendoza-Maipú por Nazareno"
1955,3288,"G-09-163",1,1,163132,163132,"163-NAZARENO-CENTRO","RECORRIDO DESDE EL B NAZARENO AL CENTRO"
1959,3288,"G-09-163",0,1,163132,163132,"163 NAZARENO-VUELTA","RECORRIDO 163 NAZARENO DESDE EL CENTRO AL B  NAZARENO"
3257,2791,165148,1,0,165148,165148,"ESC COMERCIO COQUIM","NULL"
3258,2792,165149,1,0,165149,165149,"ESC COMERCIO S EDUAR","NULL"
1686,3282,"G-09-165",1,1,165151,165151,"165 LOC COQ MPU","165 LOCAL COQUIMBITO MAIPU"
1687,3282,"G-09-165",0,1,165151,165151,"165 MPU COQUIMBITO","165 MAIPU COQUIMBITO "
1960,3289,"G-09-165ESC",1,1,165153,165153,"ESC.GABRIELLI(maña)","ESCUELA GABRIELLI CORTO DE MAÑANA"
3062,3289,"G-09-165ESC",0,1,165153,165153,"ESC.GABRIELLI","NULL"
3260,2790,165154,1,0,165154,165154,"ESC GABRIELLI CORTO","NULL"
1973,3289,"G-09-165ESC",0,0,165155,165155,"165ES Esc. Gabriell","NULL"
2972,3289,"G-09-165ESC",1,0,165155,165155,"LOCAL ESC.GABR LAR","LOCAL ESCULA GABRIELLI LARGO "
1963,3289,"G-09-165ESC",1,0,165156,165156,"ESCOLAR GABRIELI","NULL"
1691,3282,"G-09-165",1,1,165158,165158,"165 coq. san eduardo","165 COQUIMBITO MAIPÚ BARRIO SAN EDUARDO"
1694,3282,"G-09-165",0,1,165158,165158,"LOCAL COQUIM LUZUR","LOCAL COQUIMBITO LUZURIAGA"
1964,3290,"G-09-166",1,1,166161,166161,"166 UTMA S CAY P.VA","UTMA-SAN CAYETANO POR REDRO VARGAS"
2910,3290,"G-09-166",0,1,166161,166161,"166 UTMA-S.CAY-P.VAR","UTMA-SAN CAYETANO POR P. VARGAS"
1966,3290,"G-09-166",1,1,166162,166162,"166 UTMA-S.CAY-LAMA","UTMA-SAN CAYETANO POR LAMADRID"
2909,3290,"G-09-166",0,1,166162,166162,"166 UTMA-S.CAY-LAMA","UTMA-SAN CAYETANO POR LAMADRID"
1968,3290,"G-09-166",1,1,166163,166163,"163 UTMA ANTAR","163 UTMA ANTARTIDA "
2912,3290,"G-09-166",0,1,166163,166163,"166 B ANTA-CTRO-DORR","BARRIO ANTARTIDA CENTRO POR DORREGO"
2913,3290,"G-09-166",1,1,166164,166164,"166 NAZ-CG X DORR","NAZARENO CON CASA DE GOBIERNO POR DORREGO"
2966,3290,"G-09-166",0,1,166164,166164,"166 NAZAR CG XDORR","NULL"
1906,3325,"G-10-171A",1,1,171114,171114,"171 MPU.COQ.R.CR.MZA","Maipú - Coquimbito - Rodeo de la Cruz - Mendoza"
1909,3325,"G-10-171A",1,1,171115,171115,"171 MPU.COQ.R.CRZ.MZ","Maipú - Coquimbito - Rodeo de la Cruz - Mendoza"
1956,3326,"G-10-171B",1,1,171116,171116,"171 Mpu.R.Cruz-Mza","Maipú - Rodeo de la Cruz - Mendoza"
1985,3326,"G-10-171B",1,1,171117,171117,"171 Maipu.R.Cruz-Mdz","Maipu - Rodeo de la Cruz - Mendoza"
2637,3327,"G-10-171C",1,1,171118,171118,"171 V.VIÑ.GUTIERR.LC","171 V.VIÑEDO Z.ALCOHOLERA GUTIERREZ"
2641,3327,"G-10-171C",0,1,171118,171118,"171 Z.ALCOH.GUT.MPU","171 V.VIÑEDO Z.ALCOHOLERA GUTIERREZ"
2107,3340,"G-10-171D",1,1,171123,171123,"171 MPU.RPEÑA.MDZ","Maipú - Rodriguez Peña - Mendoza"
2620,3340,"G-10-171D",0,1,171123,171123,"171 R.CRUZ GUT.MAIPU","171 V.NUEVA R.CRUZ GUTIERREZ"
2118,3340,"G-10-171D",1,1,171125,171125,"171 Maipú-R.Peña-Mdz","Maipú - Rodriguez Peña - Mendoza"
2119,3340,"G-10-171D",0,1,171125,171125,"171 Mdz-R.Cruz-MPU","Mendoza - Rodeo de la Cruz - Maipú"
2615,3341,"G-10-171E",0,1,171145,171145,"171 R.CRUZ V.VIÑEDO","171 V.VIÑDO V.NUEVA R.CRUZ"
2959,3341,"G-10-171E",1,1,171145,171145,"171 MAIPÚ.R.CRUZ.MDZ","171V.NUEVA R.CRUZ X GUTIERREZ"
2616,3341,"G-10-171E",1,1,171146,171146,"171 R.CRUZ MZA","171 V.VIÑEDO R.CRUZ V.NUEVA MZA"
2617,3341,"G-10-171E",0,1,171146,171146,"171 RCRUZ V.VIÑ.GUT","171 V.VIÑEDO V.NUEVA R.CRUZ GUTIRREZ "
2618,3342,"G-10-171F",1,1,171147,171147,"171 R.CRUZ V.NUV.MZA","171 V.VIÑEDO R.CRUZ MZA R.CRUZ MAIPU"
2619,3342,"G-10-171F",0,1,171147,171147,"171 R.CRUZ GUT.MAIPU","171 V.NUEVA R.CRUZ GUTIERREZ"
2621,3342,"G-10-171F",1,1,171148,171148,"171 RCRUZ V.NUV.MZ","171 V.VIÑEDO V.NUEVA R.CRUZ MZA"
2224,3343,"G-10-171G",1,1,171149,171149,"171 MPU.VIÑ.RCRUZ.MZ","Maipú - Viejo Viñedo - Rodeo de la Cruz - Mendoza"
2249,3343,"G-10-171G",0,1,171149,171149,"171 MZ.RCRUZ.VVIÑEDO","Mendoza - Rodeo de la Cruz - Viejo Viñedo"
2225,3343,"G-10-171G",1,1,171150,171150,"171 MPU.VIÑ.RCRUZ.MZ","NULL"
2226,3343,"G-10-171G",1,1,171151,171151,"171 MPU.VIÑ.RCRUZ.MZ","Maipú - Viejo Viñedo - Rodeo de la Cruz - Mendoza"
2227,3374,"G-10-171H",1,1,171152,171152,"171 MPU.VIÑ.RCRUZ.MZ","Maipú - Viejo Viñedo - Rodeo de la Cruz - Mendoza"
2544,3374,"G-10-171H",0,1,171152,171152,"171 MZ.RCRUZ.MPU","Mendoza - Rodeo de la Cruz - Maipú"
2228,3374,"G-10-171H",1,1,171153,171153,"171 MPU.VIÑ.RCRUZ.MZ","Maipú - Viejo Viñedo - Rodeo de la Cruz - Mendoza"
2275,3374,"G-10-171H",0,1,171153,171153,"171 MZ.RCRUZ.VIÑ.MPU","Mendoza - Rodeo de la Cruz - Viejo Viñedo - Maipú"
2626,3374,"G-10-171H",1,1,171173,171173,"171 V.VIÑ.RCRUZ MZ","171 V.VIÑEDO V.NUEVA R.CRUZ GUTIERREZ"
2631,3375,"G-10-171I",1,1,171174,171174,"171 MZ V.NVA.RCRUZ","171 V.VIÑEDO V.NUEVA R.CRUZ GUTIERREZ"
2634,3165,171175,0,0,171175,171175,"171 R.CRUZ GUTIERR.","171 V.NUEVA R.CRUZ GUTIERREZ"
2016,3377,"G-10-172A",1,1,172119,172119,"172 Maipu-R.Cruz-Mdz","Maipu - Rodeo de la Cruz - Mendoza"
2019,3377,"G-10-172A",1,1,172120,172120,"172 Mpu-R.Cruz-Mdz","Maipú - Rodeo de la Cruz - Mendoza"
2894,3378,"G-10-172B",1,1,172121,172121,"172V.NUEV.R.CRUZ MZA","172 MAIPU.R.CRUZ RUTTINI ORTEGA 173"
2024,3379,"G-10-172C",1,1,172122,172122,"172Maipú-R.Cruz-Mdz","Maipú - Rodeo de la Cruz - Mendoza"
2043,3379,"G-10-172C",0,1,172122,172122,"172Mdz-R.Cruz-Maipú","Mendoza - Rodeo de la Cruz - Maipú"
2113,3379,"G-10-172C",1,1,172124,172124,"172- MPU.R.PEÑA.MDZ","Maipú - Rodriguez Peña - Mendoza"
2116,3379,"G-10-172C",0,1,172124,172124,"172 MDZ.R.CRUZ.MPU","Mendoza - Rodeo de la Cruz - Maipú"
2141,3379,"G-10-172C",1,1,172126,172126,"172 MPU R.PEÑA.R.MDZ","Maipú - Rodriguez Peña - Mendoza"
2142,3379,"G-10-172C",0,1,172126,172126,"172MDZ.R.CRUZ.MAIPÚ","Mendoza - Rodeo de la Cruz - Maipú"
2162,3380,"G-10-172D",0,1,172127,172127,"172 MDZ.R.CRUZ.MPÚ","Mendoza - Rodeo de la Cruz - Maipú"
2167,3380,"G-10-172D",1,1,172127,172127,"172 MAIPÚ.R.PEÑA.MDZ","Maipú - Rodriguez Peña - Mendoza"
2178,3380,"G-10-172D",0,1,172128,172128,"172 MDZ.R.CRUZ.MPÚ","Mendoza - Rodeo de la Cruz - Maipú"
2179,3380,"G-10-172D",1,1,172128,172128,"172 MAIPÚ.R.PEÑA.MDZ","Miapú - Rodriguez Peña - Mendoza"
2434,3381,"G-10-172E",1,1,172151,172151,"172 R.CRUZ.MDZ","Rodeo de la Cruz - Mendoza"
2532,3381,"G-10-172E",0,1,172151,172151,"MDZ.R.CRUZ.MAIPÚ","Mendoza - Rodeo de la Cruz - Maipú"
2604,3381,"G-10-172E",1,1,172154,172154,"172 COQ.R.CRUZ MZA","172 V.NUEVA R.CRUZ COQ.T.SOSA"
2633,3381,"G-10-172E",1,1,172175,172175,"172 R.CRUZ MZA","172 R.CRUZ V.NUEVA MZA"
3307,3309,172314,1,0,172314,172314,"172CENS-MPU R.C.MZA","172 ESC.CENS MAIPU RODEO DE LA CRUZ COQUIMBITO 173"
2319,3384,"G-10-173A",0,1,173114,173114,"173 MDZ.R.PEÑA.MAIPÚ","Mendoza - Rodriguez Peña - Maipú"
1911,3384,"G-10-173A",0,1,173115,173115,"173MZ GCR.V.VIÑ Mpu.","Mendoza - G.Cruz - R.Peña - Coquimbito - V.Viñedo - Maipú"
2034,3384,"G-10-173A",1,1,173115,173115,"173 R.CRUZ.MDZ","Rodeo de la Cruz- Mza."
1957,3384,"G-10-173A",1,1,173116,173116,"173 R.Cruz-Mdz","Rodeo de la Cruz - Mendoza"
1958,3384,"G-10-173A",0,1,173116,173116,"173Mz-Rutt.Ort-Mpu","Mendoza - Ruttini - Ortega - Maipú"
2872,3385,"G-10-173B",1,1,173117,173117,"MAIPÚ.R.CRUZ.MDZ","Maipú - Rodeo de la Cruz - Mendoza"
2873,3385,"G-10-173B",0,1,173117,173117,"173B MZ.Z.ALC.ORT","Mendoza - Zona Alcoholera - Ortega"
