"stop_id","stop_name","cliente","tipo","calle","numero","entre","EsCartelInt","Activo","stop_lat","stop_lon"
"M1602","12144","Sec.Trans. Mendoza","Poste","BUENOS AIRES",,"CALLEJON UNICO","No","Si",-32.8652699728,-68.719262891
"M1603","12145","Sec.Trans. Mendoza","Poste","TABERNERA",,"FERRARI","No","Si",-32.8698297629,-68.6965660383
"M1604","12146","Sec.Trans. Mendoza","Poste","FERRARI",,"TABERNERA","No","Si",-32.8680950878,-68.6957560112
"M1605","12147","Sec.Trans. Mendoza","Poste","Del Castillo S.",,"GUERRERO","No","Si",-32.8671173468,-68.6833400657
"M1606","12148","Sec.Trans. Mendoza","Poste","FERRARI",,"MIRALLE","No","Si",-32.8704537871,-68.6904130508
"M1607","12149","Sec.Trans. Mendoza","Poste","FERRARI",,"SEVERO D CASTILLO","No","Si",-32.8767996609,-68.6764467885
"M1608","12150","Sec.Trans. Mendoza","Poste","Del Castillo S.",,"FERRARI","No","Si",-32.8767523557,-68.6763019492
"M1609","12151","Sec.Trans. Mendoza","Poste","Del Castillo S.",,"VALDIVIESO","No","Si",-32.8751597342,-68.6749179294
"M1610","12152","Sec.Trans. Mendoza","Poste","Del Castillo S.",,"VALDIVIESO","No","Si",-32.8750200687,-68.6748884251
"M1611","12153","Sec.Trans. Mendoza","Poste","Del Castillo S.",,"GUERRERO","No","Si",-32.8631769866,-68.6650420358
"M1612","12154","Sec.Trans. Mendoza","Poste","Del Castillo S.",,"GUERRERO","No","Si",-32.8629607011,-68.6650125315
"M1613","12155","Sec.Trans. Mendoza","Poste","Del Castillo S.",,"CARRIL COSTA DE ARAUJO","No","Si",-32.8620144455,-68.6641247203
"M1614","12156","Sec.Trans. Mendoza","Poste","CARRIL COSTA DE ARAUJO",,"SEVERO DEL CASTILLO","No","Si",-32.861541314,-68.6631872882
"M1615","12157","Sec.Trans. Mendoza","Poste","Del Castillo S.",,"CARRIL COSTA DE ARAUJO","No","Si",-32.8613503709,-68.663749211
"M1616","12158","Sec.Trans. Mendoza","Poste","CARRIL COSTA DE ARAUJO",,"SEVERO DEL CASTILLO","No","Si",-32.8596442564,-68.6538418015
"M1617","12159","Sec.Trans. Mendoza","Poste","CARRIL COSTA DE ARAUJO",,"CARRIL COSTA DE ARAUJO","No","Si",-32.8603291845,-68.6571731051
"M1618","08201","Sec.Trans. Mendoza","Poste","Avenida del Libertador",,"ozarli","No","Si",-32.884462184,-68.872467822
"M1619","08202","Sec.Trans. Mendoza","Poste","Thays",,"AV DEL LIBERTADOR","No","Si",-32.884810747,-68.8731276454
"M1620","08203","Sec.Trans. Mendoza","Poste","Orzali",,"AV DEL LIBERTADOR","No","Si",-32.8834733613,-68.8738183142
"M1621","08204","Sec.Trans. Mendoza","Poste","Avenida del Libertador",,"OZARLI","No","Si",-32.8841603577,-68.8743138524
"M1622","32358","Sec.Trans. Mendoza","Poste","Tinogasta",299,"J. J. PASO","No","Si",-32.9597295111,-68.8489730121
"M1623","08206","Sec.Trans. Mendoza","Poste","Avenida del Libertador",,"OZARLI","No","Si",-32.8836890337,-68.8750340255
"M1626","08209","Sec.Trans. Mendoza","Poste","Orzali",,"LENCINAS","No","Si",-32.8820182627,-68.8741562726
"M1628","08211","Sec.Trans. Mendoza","Poste","Orzali",,"LENCINAS","No","Si",-32.8822846196,-68.8736560406
"M1633","08216","Sec.Trans. Mendoza","Poste","Avenida Champagnat",,"LENCINAS","No","Si",-32.8818481993,-68.8813311817
"M1635","08218","Sec.Trans. Mendoza","Poste","Avenida Champagnat",,"AV DEL LIBERTADOR","No","Si",-32.8814376807,-68.8825616451
"M1636","08219","Sec.Trans. Mendoza","Poste","Avenida Champagnat",,"LENCINAS","No","Si",-32.8792949567,-68.8819427253
"M1637","08220","Sec.Trans. Mendoza","Poste","Avenida Champagnat",,"LENCINAS","No","Si",-32.8791237618,-68.8821036579
"M1638","08221","Sec.Trans. Mendoza","Poste","Avenida Champagnat",,"AV DEL LIBERTADOR","No","Si",-32.8778195161,-68.8806398423
"M1643","08226","Sec.Trans. Mendoza","Poste","Calle 1",,"AV DEL LIBERTADOR","No","Si",-32.8771606282,-68.8774969639
"M1644","08227","Sec.Trans. Mendoza","Poste","Democracia",1198,"AV DEL LIBERTADOR","No","Si",-32.8791789497,-68.875200993
"M1647","08230","Sec.Trans. Mendoza","Poste","Avenida del Libertador",,"PADRE CONTRERAS","No","Si",-32.8854909759,-68.8672294678
"M1648","08231","Sec.Trans. Mendoza","Poste","Avenida del Libertador",,"PADRE CONTRERAS","No","Si",-32.8854273454,-68.8667620929
"M1649","08232","Sec.Trans. Mendoza","Poste","Padre Jorge Contreras",,"LENCINAS","No","Si",-32.8841417751,-68.8666494401
"M1650","08233","Sec.Trans. Mendoza","Poste","Padre Jorge Contreras",,"AV DEL LIBERTADOR","No","Si",-32.8839548225,-68.8667822094
"M1652","08235","Sec.Trans. Mendoza","Poste","Lencinas C.",,"PADRE CONTRERAS","No","Si",-32.8821562278,-68.8702845039
"M1653","08236","Sec.Trans. Mendoza","Poste","Padre Jorge Contreras",,"PADRE CONTRERAS","No","Si",-32.882760456,-68.8665870787
"M1654","08237","Sec.Trans. Mendoza","Poste","Lencinas C.",,"M. Orzali","No","Si",-32.8826281231,-68.8664918603
"M1655","08238","Sec.Trans. Mendoza","Poste","Avenida del Libertador",,"PADRE CONTRERAS","No","Si",-32.8860979969,-68.8635219844
"M1656","08239","Sec.Trans. Mendoza","Poste","Avenida del Libertador",,"LAS TIPAS","No","Si",-32.8861734519,-68.8636165323
"M1657","08240","Sec.Trans. Mendoza","Poste","Lencinas C.",,"BOULOGNE SUR MER","No","Si",-32.8834688564,-68.8634589525
"M1658","08241","Sec.Trans. Mendoza","Poste","Lencinas C.",,"PADRE CONTRERAS","No","Si",-32.8832481154,-68.8627562137
"M1659","08242","Sec.Trans. Mendoza","Poste","Avenida del Libertador",1102,"AV DEL LIBERTADOR","No","Si",-32.8859504653,-68.86395382
"M1660","08243","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",1002,"julio argentino roca","No","Si",-32.8869905017,-68.8613983454
"M1661","08244","Sec.Trans. Mendoza","Poste","De Las Tipas",,"RUIZ LEAL","No","Si",-32.8879578879,-68.8636882813
"M1662","08245","Sec.Trans. Mendoza","Poste","Avenida de Las Palmeras",,"LAS PICHARDAS","No","Si",-32.8899906034,-68.8693604829
"M1663","08246","Sec.Trans. Mendoza","Poste","Avenida de Las Palmeras",,"LAS PICHARDAS","No","Si",-32.8935975731,-68.8676599623
"M1664","08247","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",702,"ARISTIDES VILLANUEVA","No","Si",-32.8908312668,-68.8621212007
"M1665","08248","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",502,"SGTO CABRAL","No","Si",-32.8925711276,-68.8625449898
"M1666","08249","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",302,"VICENTE GIL","No","Si",-32.8968108394,-68.8633583696
"M1667","08250","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",202,"LAMADRID","No","Si",-32.8979763023,-68.8635816635
"M1668","08251","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",72,"LUZURIAGA","No","Si",-32.9003358955,-68.8641777845
"M1669","08252","Sec.Trans. Mendoza","Poste","Avenida del Prado Español",702,"THAYS","No","Si",-32.8988056296,-68.864735684
"M1670","08253","Sec.Trans. Mendoza","Poste","San Francisco de Asís",,"THAYS","No","Si",-32.9009118496,-68.8668358536
"M1671","08254","Sec.Trans. Mendoza","Poste","San Francisco de Asís",,"THAYS","No","Si",-32.9003465926,-68.8708960475
"M1672","08255","Sec.Trans. Mendoza","Poste","Thays",,"THAYS","No","Si",-32.8991400608,-68.8704333665
"M1673","08256","Sec.Trans. Mendoza","Poste","Thays",,"AV DEL LIBERTADOR","No","Si",-32.888488876,-68.8745391579
"M1674","08257","Sec.Trans. Mendoza","Poste","Thays",,"BAJADA DEL CERRO","No","Si",-32.8886037447,-68.8745485456
"M1675","08258","Sec.Trans. Mendoza","Poste","Thays",,"BAJADA DEL CERRO","No","Si",-32.8913143772,-68.8736587228
"M1676","08259","Sec.Trans. Mendoza","Poste","Thays",,"AV DEL LIBERTADOR","No","Si",-32.8907608834,-68.8739765646
"M1677","08260","Sec.Trans. Mendoza","Poste","Thays",,"BAJADA DEL CERRO","No","Si",-32.893849256,-68.8721942367
"M1678","08261","Sec.Trans. Mendoza","Poste","Thays",,"BAJADA DEL CERRO","No","Si",-32.8967764946,-68.8710060181
"M1679","08301","Sec.Trans. Mendoza","Poste","Atahualpa Yupanqui",,"DEL CASTILLO","No","Si",-32.8747243899,-68.8706613542
"M1680","08302","Sec.Trans. Mendoza","Poste","Atahualpa Yupanqui",,"DEL CASTILLO","No","Si",-32.8746911629,-68.8701772155
"M1681","08303","Sec.Trans. Mendoza","Poste","Ingenieros J.",1699,"ATAHUALPA YUPANQUI","No","Si",-32.8759380121,-68.8727333607
"M1682","08304","Sec.Trans. Mendoza","Poste","Del Castillo",1700,"GRAN CAPITAN SUR","No","Si",-32.8723928371,-68.8684424968
"M1683","25132","Sec.Trans. Mendoza","Poste","Benegas T.",1001,"Luzuriaga","No","Si",-32.9380335627,-68.8605910005
"M1684","08306","Sec.Trans. Mendoza","Poste","Gordillo",,"HTAL LAGOMGGIORE","No","Si",-32.8720611208,-68.8637271734
"M1685","08307","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",2302,"LAPRIDA","No","Si",-32.87334574,-68.8590051444
"M1686","08308","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",2202,"MOLDES","No","Si",-32.874293001,-68.8591587009
"M1687","08401","Sec.Trans. Mendoza","Poste","Bajada del Cerro",,"EMILIO COM","No","Si",-32.8912727104,-68.8971568854
"M1688","08402","Sec.Trans. Mendoza","Poste","Bajada del Cerro",,"AV DEL LIBERTADOR","No","Si",-32.8912665167,-68.8971428038
"M1689","08403","Sec.Trans. Mendoza","Poste","Bajada del Cerro",,"SAN FRANCISCO DE ASIS","No","Si",-32.8915058188,-68.8835010888
"M1690","08404","Sec.Trans. Mendoza","Poste","San Francisco de Asís",,"BAJADA DEL CERRO","No","Si",-32.8937304527,-68.8843298914
"M1691","08405","Sec.Trans. Mendoza","Poste","San Francisco de Asís",,"BAJADA DEL CERRO","No","Si",-32.8916961339,-68.8844767423
"M1692","08406","Sec.Trans. Mendoza","Poste","Bajada del Cerro",,"SAN FRANCISCO DE ASIS","No","Si",-32.8914421927,-68.8835983189
"M1693","08407","Sec.Trans. Mendoza","Poste","Bajada del Cerro",,"SAN FRANCISCO DE ASIS","No","Si",-32.8927254048,-68.8792920323
"M1694","08408","Sec.Trans. Mendoza","Poste","Bajada del Cerro",,"THAYS","No","Si",-32.8925716906,-68.878891042
"M1695","08409","Sec.Trans. Mendoza","Poste","Bajada del Cerro",,"SAN FRANCISCO DE ASIS","No","Si",-32.8928954474,-68.8754155697
"M1696","08410","Sec.Trans. Mendoza","Poste","Bajada del Cerro",,"THAYS","No","Si",-32.8929010779,-68.8754712255
"M1697","08401","Sec.Trans. Mendoza","Poste","Bajada del Cerro",,"THAYS","No","Si",-32.8928199981,-68.8728004159
"M1698","08411","Sec.Trans. Mendoza","Poste","Thays",,"BAJADA DEL CERRO","No","Si",-32.8928036695,-68.8728057803
"M1699","08412","Sec.Trans. Mendoza","Poste","Emilio Com",,"BAJADA DEL CERRO","No","Si",-32.8990910786,-68.8789842488
"M1700","08413","Sec.Trans. Mendoza","Poste","San Francisco de Asís",,"EMILIO COM","No","Si",-32.8987065386,-68.8789171936
"M1701","08414","Sec.Trans. Mendoza","Poste","San Francisco de Asís",,"EMILIO COM","No","Si",-32.8952332173,-68.8823926659
"M1702","08415","Sec.Trans. Mendoza","Poste","San Francisco de Asís",,"BAJADA DEL CERRO","No","Si",-32.8948841323,-68.8829089911
"M1703","30315","Sec.Trans. Mendoza","Poste","Sosa T.",,"JUJUY","No","Si",-32.9906961848,-68.7597497374
"M1704","30316","Sec.Trans. Mendoza","Poste","Sosa T.",2800,"Castro Barros","No","Si",-32.991304663,-68.756204238
"M1705","30317","Sec.Trans. Mendoza","Poste","Sosa T.",2800,"Urquiza","No","Si",-32.9912359974,-68.7562602167
"M1706","30318","Sec.Trans. Mendoza","Poste","Sosa T.",3357,"Urquiza","No","Si",-32.9916019209,-68.7539180808
"M1707","30319","Sec.Trans. Mendoza","Poste","Sosa T.",3357,"Castro Barros","No","Si",-32.9915647531,-68.7538937092
"M1708","30320","Sec.Trans. Mendoza","Poste","Sosa T.",3839,"Castro Barros","No","Si",-32.9921555431,-68.7491954138
"M1709","16264","Sec.Trans. Mendoza","Poste","Godoy Cruz",4999,"GODOY CRUZ","No","Si",-32.9063709494,-68.7526776677
"M1710","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Silvio Triccerri","No","Si",-34.977854,-67.658337
"M1711","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 7","No","Si",-34.977895,-67.6241209524
"M1712","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública F","No","Si",-34.959263,-67.622903
"M1713","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública E","No","Si",-34.959637,-67.622645
"M1714","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública D","No","Si",-34.950611,-67.622704
"M1715","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública E","No","Si",-34.95048,-67.62291
"M1716","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública C","No","Si",-34.941766,-67.622845
"M1717","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública D","No","Si",-34.941027,-67.622923
"M1718","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública C","No","Si",-34.935873,-67.622678
"M1719","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública D","No","Si",-34.934476,-67.622864
"M1720","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública C","No","Si",-34.923181,-67.622591
"M1721","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 13","No","Si",-34.92318,-67.589842
"M1722","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 13","No","Si",-34.923093,-67.589133
"M1723","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 16","No","Si",-34.923272,-67.578768
"M1724","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 13","No","Si",-34.923139,-67.577935
"M1725","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 19","No","Si",-34.923522,-67.556392
"M1726","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 16","No","Si",-34.92338,-67.556123
"M1727","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 19","No","Si",-34.923476,-67.53481
"M1728","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 16","No","Si",-34.923403,-67.534494
"M1729","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 22","No","Si",-34.923498,-67.523174
"M1730","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"Publica Nº 19","No","Si",-34.923389,-67.52327
"M1731","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 22","No","Si",-34.923534,-67.490206
"M1732","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 25","No","Si",-34.923623,-67.489566
"M1733","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 205",,"Publica Nº 25","No","Si",-34.923477,-67.468219
"M1734","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 205",,"Pública Nº 22","No","Si",-34.9233,-67.45757
"M1735","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 205",,"Pública C","No","Si",-34.924251,-67.457381
"M1736","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública E","No","Si",-34.941279,-67.457351
"M1737","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública C","No","Si",-34.941418,-67.457223
"M1738","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 22","No","Si",-34.941599,-67.463217
"M1739","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 25","No","Si",-34.941684,-67.46633
"M1740","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 22","No","Si",-34.941627,-67.489745
"M1741","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"Pública E","No","Si",-34.941954,-67.490353
"M1742","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública G","No","Si",-34.9499391969,-67.4904573644
"M1743","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública E","No","Si",-34.9508993472,-67.4902925423
"M1744","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública G","No","Si",-34.9562301522,-67.4904046356
"M1745","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública E","No","Si",-34.956422,-67.49028
"M1746","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública G","No","Si",-34.960079,-67.490341
"M1747","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"RN 188","No","Si",-34.959497,-67.490475
"M1748","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"RN 188","No","Si",-34.977629,-67.490378
"M1749","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"RN 188","No","Si",-34.978531,-67.490266
"M1750","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Rivadavia","No","Si",-35.0016828335,-67.4903840172
"M1751","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 22","No","Si",-35.0022980169,-67.4906415093
"M1752","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 22","No","Si",-35.0022892286,-67.4991870272
"M1753","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 21","No","Si",-35.0021442215,-67.4992353069
"M1754","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Las Heras","No","Si",-35.00204755,-67.5045246231
"M1755","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Las Heras","No","Si",-35.0019376958,-67.5041625249
"M1756","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Sarmiento","No","Si",-35.0018937541,-67.5087169158
"M1757","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"General Alvear","No","Si",-35.0020058054,-67.5085559833
"M1758","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Mitre (E)","No","Si",-35.0010280976,-67.5096208203
"M1759","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Emilio Civit (E)","No","Si",-34.9988265643,-67.5096208203
"M1760","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Mitre(O)","No","Si",-35.0007688382,-67.5098193037
"M1761","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"General Alvear","No","Si",-35.0009054915,-67.5085372672
"M1762","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Emilio Civit (O)","No","Si",-34.9985545472,-67.5098515496
"M1763","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Centenario (E)","No","Si",-34.9966869264,-67.5096208796
"M1764","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Centenario (O)","No","Si",-34.9962694524,-67.5098139987
"M1765","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"San Martín","No","Si",-35.0020440292,-67.5075257682
"M1766","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Juan Domingo Perón","No","Si",-34.9940633966,-67.5101895079
"M1767","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Ruta Nacional 188","No","Si",-34.9785160483,-67.5096503839
"M1768","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Centenario (O)","No","Si",-34.978647911,-67.509792541
"M1769","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 16","No","Si",-34.9779534317,-67.5238178119
"M1770","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 19","No","Si",-34.9780655157,-67.5237453923
"M1771","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 16","No","Si",-34.9779351375,-67.5560827322
"M1772","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 19","No","Si",-34.9781263397,-67.5563455887
"M1773","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 16","No","Si",-34.9780823852,-67.5893796749
"M1774","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 13","No","Si",-34.9779790921,-67.5893904038
"M1775","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 13","No","Si",-34.9780494194,-67.6005591221
"M1776","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 10","No","Si",-34.9779571148,-67.6000870533
"M1777","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Artaza","No","Si",-34.9964555052,-67.5122983522
"M1778","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Artaza","No","Si",-34.9965807474,-67.5126631327
"M1779","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Moreno","No","Si",-34.9964445191,-67.5147391625
"M1780","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Lavalle","No","Si",-34.996567564,-67.5148384042
"M1781","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 19","No","Si",-34.9964686886,-67.5231559343
"M1782","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 19","No","Si",-34.9965829446,-67.5236977406
"M1783","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 16","No","Si",-34.9964489135,-67.5560988255
"M1784","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 19","No","Si",-34.9965697612,-67.5563348599
"M1785","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 13","No","Si",-34.9964423218,-67.5894360013
"M1786","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 16","No","Si",-34.9965565778,-67.5894976921
"M1787","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 13","No","Si",-34.9966027196,-67.6029516525
"M1788","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 10","No","Si",-34.9964708858,-67.6009721823
"M1789","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"Pública Nº 10","No","Si",-34.9964489135,-67.5733239718
"M1790","30322","Sec.Trans. Mendoza","Poste","Sosa T.",3839,"Urquiza","No","Si",-32.9920731858,-68.7488548826
"M1791","30323","Sec.Trans. Mendoza","Poste","Sosa T.",4424,"Castro Barros","No","Si",-32.9936031581,-68.7384012703
"M1792","30324","Sec.Trans. Mendoza","Poste","Sosa T.",4424,"Urquiza","No","Si",-32.9935249107,-68.7379067983
"M1793","30325","Sec.Trans. Mendoza","Poste","Sosa T.",,"Castro Barros","No","Si",-32.9941821966,-68.7344922414
"M1794","30326","Sec.Trans. Mendoza","Poste","Sosa T.",,"Castro Barros","No","Si",-32.9941508988,-68.7338205235
"M1795","30327","Sec.Trans. Mendoza","Poste","Sosa T.",,"Belgrano","No","Si",-32.9945613087,-68.7305834443
"M1796","30328","Sec.Trans. Mendoza","Poste","Sosa T.",,"Belgrano","No","Si",-32.9945264878,-68.7297155729
"M1797","30329","Sec.Trans. Mendoza","Poste","Sosa T.",5300,"Necochea","No","Si",-32.9949607639,-68.7279383288
"M1798","30330","Sec.Trans. Mendoza","Poste","Sosa T.",5300,"Belgrano","No","Si",-32.9949216409,-68.7279149977
"M1799","12300","Sec.Trans. Mendoza","Poste","Del Castillo S.",,"S.del Castillo","No","Si",-32.8591606527,-68.6619153723
"M1800","30332","Sec.Trans. Mendoza","Poste","Sosa T.",,"Necochea","No","Si",-32.9967174065,-68.715370662
"M1801","30332","Sec.Trans. Mendoza","Poste","Sosa T.",,"Sosa T.","No","Si",-32.9964812103,-68.7148454393
"M1802","30442","Sec.Trans. Mendoza","Poste","Necochea",,"Ruta 50","No","Si",-32.9766327888,-68.6993459893
"M1803","30443","Sec.Trans. Mendoza","Poste","Ruta Provincial 50",,"Necochea","No","Si",-32.9766515737,-68.6990278463
"M1804","01411","Sec.Trans. Mendoza","Poste","Rawson",,"Dr. Moreno","No","Si",-32.8218375476,-68.8363378319
"M1805","30444","Sec.Trans. Mendoza","Poste","Ruta Provincial 50",,"Ruta 50","No","Si",-32.9790424954,-68.6973681496
"M1806","30445","Sec.Trans. Mendoza","Poste","Ruta Provincial 50",,"Ruta 50","No","Si",-32.9789656021,-68.6972526941
"M1807","30338","Sec.Trans. Mendoza","Poste","Ruta Provincial 50",,"Nicolas Serpa","No","Si",-32.9803038635,-68.6963349216
"M1808","30447","Sec.Trans. Mendoza","Poste","Ruta Provincial 50",,"Nicolas Serpa","No","Si",-32.9805110639,-68.6959721253
"M1810","30459","Sec.Trans. Mendoza","Poste","Don Bosco",,"Don Bosco","No","Si",-32.9711938479,-68.6775681943
"M1811","30458","Sec.Trans. Mendoza","Poste","Don Bosco",,"Roma ","No","Si",-32.9555626011,-68.6649955434
"M1812","12304","Sec.Trans. Mendoza","Poste","González E.",,"Carril Nacional","No","Si",-32.9444277781,-68.7197167979
"M1813","27445","Sec.Trans. Mendoza","Poste","Acceso Este Lateral Norte",,"Carril Nacional","No","Si",-32.9503862157,-68.7203418734
"M1814","XXXXX","Sec.Trans. Mendoza","Poste","Tirasso",,"x","No","Si",-32.8867399148,-68.7562522479
"M1815","XXXXX","Sec.Trans. Mendoza","Poste","Tirasso",,"x","No","Si",-32.8870349752,-68.7561476417
"M1816","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1817","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1818","004xx-8R-ver que poste","Sec.Trans. Mendoza","Cartel ","Alberdi",102,"Guemes","No","Si",-32.8946673201,-68.8292162267
"M1819","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Provincial 180",,"x","No","Si",-35.0569793749,-68.7102523633
"M1820","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 188",,"La Marzolina","No","Si",-35.0147785249,-67.6559257457
"M1821","XXXXX","Sec.Trans. Mendoza","Poste","Ruta Nacional 143",,"Laprida","No","Si",-34.9793769906,-67.6872324893
