trip_id,id,nombre,codigo,descripcion,destino,ida-vuelta,activo,trip_headsign
2031,3295,G-07-092B,92127,092B UNC LIC AGRIC,92 MUNICIPAL UNC LICEO AGRICOLA,1,1,LICEO AGRICOLA
2032,3295,G-07-092B,92127,092B LIC UNC MUNI,92 LICEO UNC BARRIO MUNICIPAL,0,1,B Municipal 
2100,3296,G-07-092ESC,92129,092ES ESC CHAMPA IDA,ESCOLAR CHAMPAGNAT EL CHALLAO ,1,1,ESCOLAR
2122,3297,G-07-092EXP,92130,092EX MUNIC S/C.GOB,130 EXP.SIN S/GOB,0,1,Bº Municipal 
2155,3297,G-07-092EXP,92130,092EX RECONQ S/CG,EXPRESO RECONQUISTA SIN CASA DE GOBIERNO,1,1,PLAZA INDEPENDENCIA
2151,3296,G-07-092ESC,92137,092ES ESC PAROIS,ESCOLAR DIEGO PAROISSIENS IDA DE TARDE,1,1,ESCOLAR
2152,3296,G-07-092ESC,92137,092ES ESC PAROIS VTA,ESCOLAR DIEGO PAROISSIENS VUELTA DE TARDE,0,1,B San Martin
2104,3296,G-07-092ESC,92138,092ES ESC PAROIS VTA,ESCOLAR ESCUELA PAROISSIENS VUELTA,1,1,ESCOLAR
2105,3296,G-07-092ESC,92138,092ES ESC PAROIS IDA,ESCOLAR ESCUELA PAROISSIENS IDA,0,1,ESCOLAR
1990,3298,G-07-093,93123,093 CEMENT VIAJAN,93-95 BARRIO VIAJANTES CEMENTISTA,1,1,Ba. CEMENISTA
1991,3298,G-07-093,93123,093 CEMENT VIAJAN,95 BARRIO VIAJANTES ,0,1,CANGALLO Y ESTRADA
2027,3298,G-07-093,93124,093 CEMENT C/CGOB,93 BARRIO CEMENTISTA CON CASA DE GOBIERNO,1,1,BARRIO CEMENTISTA
2028,3298,G-07-093,93124,093  VIAJANT C/GOB,95 BARRIO VIAJANTES CON CASA DE GOBIERNO,0,1,CANGALLO Y ESTRADA
2123,3298,G-07-093,93131,093 CEM-MANZOTTI,93 ESC. MANZOTTI,1,1,ESCOLAR
2147,3298,G-07-093,93131,093 ESC. MANZOTTI,93/95 ESC MANZOTTI B  VIAJANTES ,0,1,CANGALLO Y ESTRADA
2148,3299,G-07-093ESC,93132,093ES CEMEN MANZO ,93/95 CAS DE BOB B CEMENTISTA ESCUELA MANZOTTI,1,1,CEMENTISTA ESC MANZOTTI
2150,3299,G-07-093ESC,93132,093ES ESC MANZO VIAJ,93/95 ESC MANZOTTI CASA DE GOBIERNO B  VIAJANTES ,0,1,CANGALLO Y ESTRADA
2012,3300,G-07-094,94125,094 INFANTA S CG,94 BARRIO INFANTA SIN CASA DE GOBIERNO,1,1,BARRIO INFANTA
2013,3300,G-07-094,94125,094 BARRIO INFANTA ,94 BARRIO INFANTA TERMINAL,0,1,Terminal
2025,3300,G-07-094,94126,094 INFANTA C/C GOB,94 BARRIO INFANTA CON CASA DE GOBIERNO,1,1,BARRIO INFANTA
2026,3300,G-07-094,94126,094 INFANTA C GOB,94 BARRIO INFANTA CON CASA DE GOBIERNO ,0,1,Terminal
2029,3268,G08101,101211,101 CADORE-CTRO-CGO,101 CADORE-CENTRO POR CASA DE GOBIERNO,1,1,MZA
2030,3268,G08101,101211,101 CENTRO  B CADORE,101 CADORE -CENTRO-POR CASA DE GOBIERNO,0,1,CONTROL G-8 NUEVO
2069,3268,G08101,101212,101 CADORE CENTRO,NULL,1,1,CENTRO
2070,3268,G08101,101212,101 CENTRO-B CADORE,NULL,0,1,CONTROL G-8 NUEVO
2042,3269,G-08-102,102222,102 S.CAYET-CG-HOSP,DE IDA B SAN CAYETANO,1,1,6TA SECCION
2071,3269,G-08-102,102222,102 CAYE-6SEC-CG HOS,BARRIO SAN CAYETANO -6TA SECCION  CON CASA DE GOBIERNO Y HOSPITAL LAGOMAGGIORE,0,1,CONTROL
2979,3269,G-08-102,102224,102 6ta SECC H LAGO ,102 B  SAN CAYETANO 6ta SECCION HOSPITAL LAGOMAGIORE,1,1,CENTRO
2980,3269,G-08-102,102224,102 6ta DORREGO,102 6ta SECCION DORREGO B  SAN CAYETANO,0,1,CONTROL
2047,3272,G-08-103A,103232,103 Naza-UNC-liceo,Nazareno-UNC-por Julian Barraquero-Liceo Agricola,1,1,CENTRO UNC
2048,3272,G-08-103A,103232,103 NAZA-UNC-L.AGRI,NAZARENO-UNC-JULIAN BARRAQUERO-LICEO AGRICOLA,0,1,CONTROL G-8 NUEVO
2049,3273,G-08-103B,103233,103 NAZ-UNC-JBJUS-LI,NULL,1,1,CENTRO UNC
2050,3273,G-08-103B,103233,103 NAZ-UNC-JBJUS-LI,NULL,0,1,CONTROL G-8 NUEVO
2051,3274,G-08-103C,103234,103 NA-QI-UNI-UNC-LI,NULL,1,1,CENTRO UNC-LICEO
2052,3274,G-08-103C,103234,103 NA-QI-UNI-UNC-LI,NULL,0,1,CONTROL G-8 NUEVO
2053,3272,G-08-103A,103235,103 NAZ-S/UNC X BARR,NULL,1,0,CENTRO
2054,3272,G-08-103A,103235,103 NAZ-S/UNC X BARR,NULL,0,0,CONTROL G-8 NUEVO
2055,3273,G-08-103B,103236,103 NA-S/UNC X JBJUS,NULL,1,0,CENTRO
2056,3273,G-08-103B,103236,103 NA-S/UNC X JBJUS,NULL,0,0,CONTROL G-8 NUEVO
2057,3274,G-08-103C,103237,103 NA-QUI-DAD S/UNC,NULL,1,0,CENTRO 
2058,3274,G-08-103C,103237,103 NA-QUI-DAD.S/UNC,NULL,0,0,CONTROL G-8 NUEVO
3133,3274,G-08-103C,103238,103 NA-QUI-UNC S/DAD,NULL,0,1,CONTROL G-8 NUEVO
3134,3274,G-08-103C,103238,103 NA-QUI-UNC S/DAD,NULL,1,1,UNC
2061,3272,G-08-103A,103239,103 NA-UNC X BARR-LI,NAZ-UNCXBARRAQ-LICEO,1,0,CENTRO UNC
2062,3272,G-08-103A,103239,103 NA-UNC X BARR-LI,NAZ-UNCXBARRAQ-LICEO,0,0,CONTROL G-8 NUEVO
2063,3273,G-08-103B,103240,103 NA-UNCxJBJ-LI SC,NAZARENO-UNC POR JUAN B JUSTO-LICEO AGRICOLA AP. SAN CAYETANO,1,0,CENTRO UNC
2064,3273,G-08-103B,103240,103 NA-UNCxJBJ-LI.SC,NAZARENO-UNC POR JUAN B JUSTO-LICEO AGRICOLA AP. SAN CAYETANO,0,0,CONTROL G-8 NUEVO
2044,3271,G-08-104,104242,104 UNIMEV-BANC CG,NULL,1,1,B BANCARIO
2901,3271,G-08-104,104242,104 BANCAR CG UNIMEV,104 CON CASA DE GOBIERNO UNIMEV CONTROL,0,1,CONTROL
2067,3271,G-08-104,104244,104 UNIMEV BANC S CG,BARRIO UNIMEV,1,1,BARRIO BANCARIO-SIN CASA DE GOBIERNO
2068,3271,G-08-104,104244,104 UNIMEV-BANC-S/CG,BARRIO UNIMEV,0,1,BARRIO BANCARIO-SIN CASA DE GOBIERNO
3023,3235,111174,111174,111 C.HIPICO-E.G.B.,111 C.HIPICO-E.G.B.,1,0,PARQUE
3026,3235,111174,111174,111 FAV-UNC-H.CTRAL,111 C.HIPICO-E.G.B.,0,0,CONTROL LH
3035,3220,111175,111175,111 C.HIP-EGB-B OLIV,111 C.HIP-EGB-B OLIV,1,0,Bº OLIVARES
3037,3220,111175,111175,111 CTRO-LH-H.CTRAL,111 C.HIP-EGB-B OLIV,0,0,CONTROL LH
3024,3221,111176,111176,111C HIPICO.OLIVARES,NULL,1,0,Bº OLIVARES
3034,3221,111176,111176,111 CTRO-LH-xH.CTRAL,NULL,0,0,CONTROL LAS HERAS
3038,3209,G-05-177,112177, 177 B LA FAVORITA,NULL,1,1,Bº LA  FAVORITA
3041,3209,G-05-177,112177,112 UNC H CTRAL.L.H,NULL,0,1,CONTROL LAS HERAS
3044,3209,G-05-177,112177,177-B LA FAVORITA,NULL,1,1,Bº LA  FAVORITA
3124,3209,G-05-177,112177,112B FAVORITA.DIRETO,NULL,1,1,Bº LA  FAVORITA
3128,3209,G-05-177,112177,112-UNC C.H.CTRA.L H,NULL,0,1,CONTROL LAS HERAS
3129,3209,G-05-177,112177,112-B LA FAVORITA,NULL,1,1,Bº LA  FAVORITA
3137,3209,G-05-177,112177,112LCEO.H CETRAL.L H,NULL,1,1,CONTROL LAS HERAS
3138,3209,G-05-177,112177,112-UNC.B FAVORITA-,NULL,1,1,Bº LA  FAVORITA
3141,3218,112197,112177,112-UNC.H CETRAL L H,NULL,0,0,CONTROL LAS HERAS
3142,3209,G-05-177,112177,112-UNC B FAVORITA,NULL,1,1,Bº LA  FAVORITA
3143,3209,G-05-177,112177,112-UNC C CTRO.L H,NULL,0,1,CONTROL LAS HERAS
3045,3210,G-05-178,112178,178-UNC GRAL PAZ.L H,NULL,0,1,CONTROL LAS HERAS
3080,3210,G-05-178,112178,178-UNC-B FAVORITA,NULL,1,1,Bº LA  FAVORITA
3144,3210,G-05-178,112178,112-B FAVORITA,NULL,1,1,Bº LA  FAVORITA
3145,3210,G-05-178,112178,112UNC.C.GRL PAZ L H,NULL,0,1,CONTROL LAS HERAS
3146,3210,G-05-178,112178,112-EXSO.CTROx.G PAZ,NULL,1,1,CONTROL LAS HERAS
3148,3210,G-05-178,112178,112UNC CTROx GRL PAZ,NULL,0,1,CONTROL LAS HERAS
3149,3210,G-05-178,112178,112-UNC.B FAVORITA,NULL,1,1,Bº LA  FAVORITA
3150,3210,G-05-178,112178,112-UNC.Cx GRAL PAZ,NULL,0,1,CONTROL LAS HERAS
3151,3210,G-05-178,112178,112UNC.B LA FAVORITA,NULL,1,1,Bº LA  FAVORITA
3152,3210,G-05-178,112178,112UNC.CTROx grl paz,NULL,1,1,CONTROL LAS HERAS
3054,3211,G-03-179,112179,112 NOTTI-UNC-B FAV,NULL,1,1,Bº LA FAVORITA
3056,3211,G-03-179,112179,112 B OLIV-CENTRO,NULL,0,1,CENTRO
3055,3222,G-03-180,112180,112-NOTTI-UNC.FAVOR,NULL,1,1,Bº LA  FAVORITA
3057,3222,G-03-180,112180,112-CTRO.NOTTI.V.N,NULL,0,1,CONTROL VN
3065,3212,112181,112181,112-EXPRESO.CENTRO.,NULL,1,0,CENTRO
3066,3212,112181,112181,112-FAVORITA-UNC,NULL,0,0,Bº LA  FAVORITA
3068,3230,112182,112182,112EXSO.CTRO.H CTRAL,NULL,1,0,CENTRO
3070,3230,112182,112182,112-FAVORITA-UNC,NULL,0,0,Bº LA  FAVORITA
3125,3230,112182,112182,112-EXPRESO-CENTRO,NULL,0,0,CENTRO
3131,3230,112182,112182,112CETROxH CETRA.L.H,NULL,0,0,CONTROL LAS HERAS
3072,3223,112184,112184,112B FAVORITA-UNC,NULL,1,0,Bº LA  FAVORITA
3073,3223,112184,112184,112-CTRO-L.HX.GRAL.P,NULL,0,0,CONTROL LAS HERAS
3074,3224,112185,112185,112-B LA.FAVORITA,NULL,1,0,Bº LA  FAVORITA
3075,3224,112185,112185,112-UNC.H.C CTROL.LH,NULL,0,0,CONTROL LAS HERAS
3086,3214,G-05-191,112191,112ESC V CRRA.ESC S,NULL,1,1,ESC V CORREA ESC S
3089,3214,G-05-191,112191,112.ESCOLAR.L.FAVORT,NULL,0,1,Bº LA  FAVORITA
3091,3216,112194,112194,112-ESC EVA PERON,NULL,0,0,Bº LA  FAVORITA
3097,3216,112194,112194,112-ESC-EVA PERON,NULL,1,0,ESC EVA PERON
3101,3216,112194,112194,112ESC.EVA.PERN.B F,NULL,1,0,Bº LA  FAVORITA
3106,3216,112194,112194,112UNCCOMPL.GRAL.PAZ,NULL,0,0,CONTROL LAS HERAS
3113,3217,112195,112195,112-CTRO DIREC-H C,NULL,1,0,CONTROL LAS HERAS
3114,3217,112195,112195,112-CONTROL L HERAS,NULL,0,0,CONTROL LAS HERAS
3115,3219,112196,112196,112-L HERAS.CENTRO,NULL,1,0,CENTRO
3116,3219,112196,112196,112-UNC.B FAVORITA,NULL,0,0,Bº LA  FAVORITA
3118,3218,112197,112197,112EXPRESO CTROxH C,NULL,1,0,CENTRO
3119,3218,112197,112197,112B FAVORITA DIRCTO,NULL,0,0,Bº LA  FAVORITA
3120,3226,112198,112198,112 EXP-CTROx G.PAZ,NULL,1,0,CENTRO
3121,3226,112198,112198,112B FAVORITA DIRETO,NULL,0,0,Bº LA  FAVORITA
3357,3227,112214,112214,112-FAVOTA.UNC.FUENT,NULL,1,0,Bº LA  FAVORITA
3360,3227,112214,112214,112-FAV.UNCxH.CENTRL,NULL,0,0,CONTROL LAS HERAS
3356,3228,112215,112215,112BºFAVOTA.UNC.FUET,NULL,1,0,Bº LA  FAVORITA
3361,3228,112215,112215,112-FAV.UNCxGRAL.PAZ,NULL,0,0,CONTROL LAS HERAS
3076,3225,113190,113190,113FAVORITA.OLIVARES,NULL,1,0,Bº LA  FAVORITA
3084,3225,113190,113190,113CTRO.LHX.GRAL PAZ,NULL,0,0,CONTROL LAS HERAS
2213,3266,G-03-114,114167,114-115 SANID CHALL,NULL,1,1,B°SANIDAD- EL CHALLAO-EL MIRADOR
2214,3266,G-03-114,114167,114-115 CHALLAO CTRO,NULL,0,1,CENTRO
2556,3266,G-03-114,114170,114SDAD.CHALL.S.ISID,Activar para fiesta Virgen de Lourdes,1,0, el resto del año no funciona
2557,3266,G-03-114,114170,114SDAD.CTRO,Activar para fiesta Virgen de Lourdes,0,0, el resto del año no funciona
2933,3415,G-04-116,116271,116-B.Matheu-UNC-Zoo,116-Bo.Matheu - UNC,1,1,UNC
2954,3415,G-04-116,116271,116-B.Mat.-UNC-Zoo,NULL,0,1,Bo.Matheu
2934,3415,G-04-116,116272,116-B.Mat.-UNC-Zoo,116-Bo.Matheu - Zoo,1,1,Zoo
2955,3415,G-04-116,116272,116-B.Mat.-UNC-Zoo,116-Bo.Matheu - Zoo,0,1,Bo.Matheu
2157,3301,G-07-121,121230,121 B La Glo x R.P.,121 B La Glo x R.P.,1,1,MZA
2158,3301,G-07-121,121230,121 B La Gloria x RP,B  La Gloria por Rodriguez Peña,0,1,CONTROL G-7 TERRADA
2084,3301,G-07-121,121242,121 9Jul-Als-C.IMPSA,NULL,1,1,CENTRO
2163,3301,G-07-121,121242,121 B LGLOR-9JUL-ALS,B La Gloria por 9 de julio-Alsina-Club Impsa,0,1,CONTROL G-7 CARRODILLA
2169,3302,G-07-122,122231,122 B LA GLO-P.OLIVE,B  LA GLORIA POR PUENTE OLIVE,1,1,MENDOZA
2171,3302,G-07-122,122231,122 B LA GLO-P.OLIVE,B  LA GLORIA POR PUENTE OLIVE,0,1,CONTROL G-7 TERRADA
2170,3303,G-07-123,123232,123 B ANT. GC CTRO,BARRIO ANTARTIDA,1,1,BARRIO EL MIRADOR
2177,3303,G-07-123,123232,123 B ANT PLA G/CRUZ,123 BARRIO ANTARTIDA B  EL MIRADOR PLAZA G CRUZ ,0,1,B LA GLORIA
2159,3304,G-07-124,124233,124 DIRECTO ACC SUR,124 DIRECTO  PÒR ACCESO SUR,1,1,CENTRO
2160,3304,G-07-124,124233,124 LA GLOR ACC SUR,124 LA GLORIA POR ACCESO SUR ,0,1,B LA GLORIA
2172,3304,G-07-124,124234,124 B L.Glor-Dir-Cos,B  La Gloria -Directo por Costanera,1,1,MZA
2173,3304,G-07-124,124234,124 B L.Glo-Dir-Cost,B La Gloria Directo por Costanera,0,1,CONTROL G-7 TERRADA
2183,3305,G-07-125,125235,125 B LA GLO V NUEVA,125 BARRIO LA GLORIA VILLA NUEVA HOSPITAL NOTTI,1,1,VILLA NUEVA
2184,3305,G-07-125,125235,125 V NUE LA GLORIA,125 VILLA NUEVA HOSPITAL NOTTI PLAZA GODOY CRUZ B  LA GLORIA,0,1,BARRIO LA GLORIA
2136,3467,G-06-131B,131115,131 B VICT ACC.NOR,131 BARRIO VICTORIA POR ACCESO NORTE,1,1,CENTRO
2137,3467,G-06-131B,131115,131B VICT ACC.NOR,131 BARRIO VICTORIA POR ACCESO NORTE,0,1,VICTORIA
2863,3468,G-06-131A,131152,131A BORB-CTRO X ACC,BORBOLLON DE CENTRO A ZONA POR ACCESO NORTE  No corresponde ida,0,1,BORBOLLON
2864,3468,G-06-131A,131153,131A BORB X ACC,BORBOLLON POR ACCESO NORTE,1,1,CENTRO
2869,3468,G-06-131A,131153,131A BORB X ACC,BORBOLLON POR ACCESO NORTE,0,1,CONTROL BORBOLLON
2639,3467,G-06-131B,131158,131B CUYAN X ACC N,131 CUYANITA POR ACCESO NORTE A BORBOLLON,1,1,CENTRO
2640,3467,G-06-131B,131158,131B CUYAN X ACC N,131 CUYANITA POR ACCESO NORTE A BORBOLLON,0,1,BORBOLLON
2635,3467,G-06-131B,131159,131B CUYANITA BORBO,131 CUYANITA POR CALLE MAIPÚ A BORBOLLON,1,1,CENTRO
2636,3467,G-06-131B,131159,131B CUYANITA BORBO,131 CUYANITA POR CALLE MAIPÚ A BORBOLLON,0,1,BORBOLLON
2537,3474,G-06-132,132179,132 B VIC PZA LS HS,BARRIO VICTORIA PLAZA LAS HERAS ,1,1,PLAZA LAS HERAS
2538,3474,G-06-132,132179,132 B VIC PZA LS HS,LAS HERAS CALLE MAIPU EL BORBOLLON,0,1,EL BORBOLLON
2138,3475,G-06-133A,133116,133A B VICT X MAIPU,133 B VICTORIA X MAIPU,1,1,CENTRO
2144,3475,G-06-133A,133116,133A B VICT X MAIPU,NULL,0,1,ALGARROBAL
2146,3475,G-06-133A,133117,133A B VICT C/GOB,133A B VICTORIA X MAIPU C/GOB,1,1,CENTRO
2165,3475,G-06-133A,133117,133A B VIC X MPU C.G,NULL,0,1,ALGARROBAL
2166,3475,G-06-133A,133118,133A B VICT X ZAPATA,133A B VICTORIA POR CALLE ZAPATA,1,1,CENTRO
2168,3475,G-06-133A,133118,133A B VIC. X ZAPATA,133A B VICTORIA X CALLE ZAPATA,0,1,ALGARROBAL
2870,3478,G-06-133B,133154,133B BORBO X C MAIPU,BORBOLLON POR CALLE MAIPU,1,1,CENTRO
2871,3478,G-06-133B,133154,133B BORB X C MAIPU,BORBOLLON POR CALLE MAIPÚ,0,1,CONTROL BORBOLLON
2957,3478,G-06-133B,133155,133B BORB X MAIPU CG,NULL,1,1,centro
2958,3478,G-06-133B,133155,133B BORB X MAIPU CG,NULL,0,1,BORBOLLON
2681,3478,G-06-133B,133157,133B BORB MPU CUY,133B BORBOLLON POR CALLE MAIPÚ A CUYANITA,1,1,CENTRO
2682,3478,G-06-133B,133157,133B BORB A CUY,133B BORBOLLON POR CALLE MAIPÚ A CUYANITA,0,1,BORBOLLON
2566,3481,G-06-133C,133174,133C ALG CTRO MPU V,133C ALGARROBAL-CENTRO-CALLE MAIPU-B  VICTORIA,1,1,CENTRO 
2568,3481,G-06-133C,133174,133C ALG CTRO MPO V,ALGARROBAL-CENTRO-CALLE MAIPU-B  VICTORIA,0,1,CONTROL ALGARROBAL
2536,3482,G-06-133D,133178,133D VIC CEN MPU AL,B VICTORIA-CENTRO POR C. MAIPÚ-ALGARROBAL DE ABAJO,1,1,CENTRO
2539,3482,G-06-133D,133178,133D VI CTRO MPU ALG,B VICTORIA-CENTRO-CENTRO MAIPÚ-ALGARROBAL DE ABAJO,0,1,CONTROL ALGARROBAL
2377,3482,G-06-133D,133184,133D VIC ALG ZAPATA,NULL,1,1,CENTRO
2433,3482,G-06-133D,133184,133D VIC ALG ZAP,133 B  Victoria al Algarrobal Por Zapata,0,1,ALGARROBAL
2330,3481,G-06-133C,133185,133C ALG ABA VICT CG,133 ALGARROBAL ABAJO B VICTORIA CASA GOBIERNO X MAIPU,1,1,CIUDAD
2371,3481,G-06-133C,133185,133C ALG VIC CG MPU,NULL,0,1,ALGARROBAL
2311,3485,G-06-133E,133186,133E BORBOLL.ZAPATA,133E BORBOLLON POR CALLE ZAPATA,1,1,CIUDAD
2318,3485,G-06-133E,133186,133E BORBO X ZAPATA,NULL,0,1,BORBOLLON
2200,3482,G-06-133D,133188,133D VIC LA PEGA,133D B  VICTORIA CENTRO,1,1,CENTRO
2201,3482,G-06-133D,133188,133D CENT ALG PEGA,133D CENTRO ALGARROBAL LA PEGA CONTROL ,0,1,ALGARROBAL
2198,3481,G-06-133C,133189,133C ALG PEGA CTRO ,NULL,1,1,CENTRO
2262,3481,G-06-133C,133189,133C ALG PEGA CTRO,AGARROBAL ABAJO-LA PEGA-CENTRO B  VICTORIA-CONTROL,0,1,CONTROL ALGARROBAL
3132,3251,G-09-151A,151169,151-MPU-MZA LIN/TERR,151-MAIPU-MENDOZA POR LINEA VUELTA POR TERRADA,1,1,CENTRO
3155,3251,G-09-151A,151169,151-MZA-MAIPU TERR,NULL,0,1,MAIPU
1615,3283,G-09-151B,151170,151 MPU PTE OLIV MZA,MAIPU PUENTE OLIVE MENDOZA ,1,1,MENDOZA
1617,3283,G-09-151B,151170,151 MZA PTE OLI MPU,MENDOZA PUERNTE OLIVE MAIPÚ,0,1,MAIPÚ
1623,3283,G-09-151B,151171,151-PTE OLIVE C GOB,MAIPÚ PTE OLIVE CON C/ GOBIERNO MENDOZA,1,1,MENDOZA
1624,3283,G-09-151B,151171,151-MZA P OLIVE MPU,MENDOZA PUENTE OLIVE MAIPÚ,0,1,MAIPÚ
1974,3285,G-09-151ESC,151173,151 ESCOL VIEYTES,ESCOLAR VIEYTES,1,1,ESCOLAR
2975,3285,G-09-151ESC,151173,151 ESCOL VIEYTES,ESCOLAR VIEYTES,0,1,ESCOLAR
3139,3284,G-09-151ESC,151174,ESC.VIRG CAR DE CUYO,ESCUELA VIRGEN DEL CARMEN DE CUYO 1/2 DIA,1,1,ESC.V DEL CARMEN DE CUYO
3154,3284,G-09-151ESC,151174,ESC.VIRG CARM CUYO,NULL,0,1,ESC.V DEL CARMEN DE CUYO
3094,3285,G-09-151ESC,151175,ESC.VIEYTES TARDE,ESCOLAR VIEYTES DE TARDE,1,1,ESC.VIEYTES
3156,3285,G-09-151ESC,151175,ESC IVCC TARDE,NULL,0,1,MAIPU
1978,3284,G-09-151ESC,151176,151 ESCOL IVCC ,ESCOLAR IVCC TARDE,1,1,ESCOLAR
2978,3284,G-09-151ESC,151176,151 ESCOL IVCC ,ESCOLAR IVCC VUELTA,0,1,MAIPÚ
3069,3285,G-09-151ESC,151177,ESCOLAR VIEYTES,NULL,1,1,MAIPU
1625,3283,G-09-151B,151180,151-MPU BDO PTE OL,MPÚ BOEDO PTE OLIVE MDZ,1,1,MENDOZA
1626,3283,G-09-151B,151180,151-MZA PTE O BDO MP,MENDOZA POR PUENTE OLIVE BOEDO MAIPÚ,0,1,MAIPÚ
1620,3286,G-09-152,152172,152MZA-AC S-TERR-MPU,RECORRIDO 152 -MAIPU POR TERRADA-ACCESO SUR ,0,1,MAIPU
3051,3286,G-09-152,152172,152MPU MZA TER ACC S,152 MAIPÚ MENDOZA TERRADA POR ACCESO SUR,1,1,CENTRO 
1703,3316,G-10-153,153111,153 MAIPU-MZA x MAZA,Maipú - Mendoza  por Maza ,1,1,MENDOZA
1704,3316,G-10-153,153111,153 MZA-MAIPU x MAZA,Mendoza Maipú por Maza ,0,1,MAIPU
1936,3316,G-10-153,153112,153 MPU-MZA-CGOB-MAZ,NULL,1,1,MENDOZA
1937,3316,G-10-153,153112,153 MAIPU-MZA-MAZA,NULL,0,1,MAIPU
1939,3320,G-10-155,155113,155 MPU MZA EXP.MAZA,NULL,1,1,MENDOZA
1940,3320,G-10-155,155113,155 MZA-MPU EXP.MAZA,NULL,0,1,MAIPU
1610,3255,G-09-161,161111,161-MAIP-EXP.URQ-MZA,161- MAIPU EXPRESO URQUIZA-MENDOZA,1,1,MZA
1611,3255,G-09-161,161111,161-MZA-EXP.URQ-MAIP,161- MAIPU-EXPRESO URQUIZA-MENDOZA,0,1,MAIPU
1613,3255,G-09-161,161112,161 MPU-EXP.STEA-MZA,161-MAIPU-EXPRESO-SARRATEA-MENDOZA,1,1,MZA
1614,3255,G-09-161,161112,161-MZ-EXP.STEA-MAIP,161-MAIPU-EXPRESO SARRATEA-MENDOZA,0,1,MAIPU
1675,3306,G-09-162A,162121,162 MAIP H ITAL MZA,162 LINEA POR HSPITAL ITALIANO MENDOZA ,1,1,MENDOZA
1676,3306,G-09-162A,162121,162A MENDOZA MAIPU ,MENDOZA POR LINEA MAIPU,0,1,MAIPU
1621,3306,G-09-162A,162124,162-T.SOSA-HOSP.ITAL,RECORRIDO 162 BARRIO TROPERO SOSA - HOSPITAL ITALIANO.,1,1,MZA
1622,3306,G-09-162A,162124,162A-H.ITAL.B.T.SOSA,RECORRIDO 162 BARRIO TROPERO SOSA- HOSPITAL ITALIANO,0,1,MAIPU
1678,3287,G-09-162C,162125,162-MAL T SOSA MZA,BARRIO MALCAYAE TROPERO SOSA MENDOZA,1,1,MENDOZA
1680,3287,G-09-162C,162125,162C-MZA-TROP.S-MAL,Recorrido 162- Malcayanes -Tropero Sosa,0,1,MAIPU
1632,3306,G-09-162A,162126,162-C.GOB-REF.TERR,CASA DE GOBIERNO-REFUERZO TERRADA,1,1,MENDOZA
1633,3306,G-09-162A,162126,162-REF.TERR-C.GOB.,CASA DE GOBIERNO -REFUERZO TERRADA,0,1,MAIPU
1641,3307,G-09-162B,162127,162-MPU-MZA-C.GOB,162-POR CASA DE GOBIERNO,1,1,MENDOZA
1648,3307,G-09-162B,162127,162B MENDOZA MAIPU,NULL,0,1,MAIPÚ
1630,3307,G-09-162B,162128,162 PESCARA H IT MZA,162B LINEA POR PESCARA HOSPITAL ITALIANO MENDOZA,1,1,MENDOZA
1631,3307,G-09-162B,162128,162B PESCARA MAIPU,162 PESCARA MAIPÚ ,0,1,MAIPU
3211,3613,G-09-162E,162129,162-BOEDO MAIPU,NULL,0,1,MAIPU
1684,3287,G-09-162C,162130,162 M Y T SOSA MZA,162 MALCAYAE Y TROPERO SOSA MENDOZA,1,1,MENDOZA
1685,3287,G-09-162C,162130,162C MZA MAL T.S.MPU,162 MENDOZA BARRIO MALCAYAE TROPERO SOSA MAIPÚ,0,1,MAIPU
3212,3287,G-09-162C,162500,162C Ref.CG C Rioja,162 LINEA POR HSPITAL ITALIANO MENDOZA ,1,1,MENDOZA
3213,3287,G-09-162C,162500,162C Ref.CG C Rioja,MENDOZA POR LINEA MAIPU,0,1,MAIPU
1628,3307,G-09-162B,162501,162 BOEDO C.GOB MZA,162 POR BOEDO C/ CASA DE GOBIERNO MENDOZA  codigo redbus 128,1,1,MENDOZA
1629,3307,G-09-162B,162501,162 BOEDO C-GOB MPU,162 POR BOEDO  CON CASA DE GOBIERNO MAIPÚ  codigo redbus 128,0,1,MAIPU
1647,3288,G-09-163,163131,163 MAIPU-MZA P.NAZ,NULL,1,1,MENDOZA
1696,3288,G-09-163,163131,163 MZA-MAIPU X NAZ,Mendoza-Maipú por Nazareno,0,1,MAIPU
1955,3288,G-09-163,163132,163-NAZARENO-CENTRO,RECORRIDO DESDE EL B NAZARENO AL CENTRO,1,1,163-B NAZARENO
1959,3288,G-09-163,163132,163 NAZARENO-VUELTA,RECORRIDO 163 NAZARENO DESDE EL CENTRO AL B  NAZARENO,0,1,BARRIO NAZARENO
3257,2791,165148,165148,ESC COMERCIO COQUIM,NULL,1,0,COQUIMBITO
3258,2792,165149,165149,ESC COMERCIO S EDUAR,NULL,1,0,BARRIO SAN EDUARDO
1686,3282,G-09-165,165151,165 LOC COQ MPU,165 LOCAL COQUIMBITO MAIPU,1,1,MAIPU
1687,3282,G-09-165,165151,165 MPU COQUIMBITO,165 MAIPU COQUIMBITO ,0,1,COQUIMBITO
1960,3289,G-09-165ESC,165153,ESC.GABRIELLI(maña),ESCUELA GABRIELLI CORTO DE MAÑANA,1,1,ESC.GABRIELLI
3062,3289,G-09-165ESC,165153,ESC.GABRIELLI,NULL,0,1,CONTROL G-9
