trip_id,stop_id,stop_sequence,stop_time,shape_dist_traveled
2874,4982,8,,1.8466
2874,4985,22,,4.0408
2874,4987,23,,4.1867
2874,4988,24,,4.3295
2874,4996,25,,4.6447
2874,5032,51,,12.7792
2874,5035,52,,12.8742
2874,5036,59,,14.2356
2874,5038,53,,13.0523
2874,5040,58,,14.164
2874,5046,57,,14.0496
1955,4430,13,00:06:38,2.213
2874,5047,56,,13.8036
2874,5049,55,,13.5553
2874,5050,54,,13.3167
2874,6042,83,,19.4015
2874,6050,82,,19.1492
2874,6053,80,,18.9911
2874,6054,79,,18.7832
2874,7801,76,,18.0663
2874,7802,75,,17.9545
2874,7803,74,,17.8399
2874,7811,73,,17.7105
2874,7835,71,,17.1917
1956,2743,8,00:05:47,1.929
1956,2821,1,00:00:12,0.0715
1956,4612,22,00:15:51,5.2871
1956,4637,15,00:10:48,3.6026
1956,5254,38,00:29:39,9.8846
1956,5257,36,00:27:20,9.1152
1956,6193,29,00:21:43,7.2404
1957,1709,21,00:14:44,4.9139
1957,2043,54,00:39:27,13.1533
1955,1147,56,,13.9006
1955,1150,55,,13.6663
1955,2030,54,,13.2751
1955,2032,57,,14.0576
1955,2034,58,,14.2318
1955,2037,53,,12.9724
1955,2039,59,,14.3307
1955,2047,51,,12.5549
1955,2203,45,,10.6888
1955,2205,46,,11.0164
1955,2208,47,,11.3003
1955,2210,48,,11.5085
1955,2441,32,,5.8016
1955,2444,31,,5.6176
1955,2448,30,,5.2436
1955,4058,52,,12.5617
1955,4212,44,,10.5475
1955,4214,43,,9.7776
1955,4253,34,,6.379
1955,4256,33,,6.2178
1956,2690,11,,2.6711
1956,2695,9,,2.2087
1956,2696,10,,2.4285
1956,2753,7,,1.686
1956,2789,6,,1.3471
1956,2793,5,,1.0643
1956,2795,4,,0.9182
1956,2811,3,,0.6249
1956,2813,2,,0.483
1956,4581,17,,4.4007
1956,4583,18,,4.532
1956,4586,19,,4.7405
1956,4611,21,,5.1296
1956,4614,23,,5.3813
1956,4615,24,,5.5813
1956,4617,25,,5.9394
1956,4632,12,,2.927
1956,4634,13,,3.1746
1956,4635,14,,3.4471
1956,4652,16,,4.1471
1956,4656,20,,4.8849
1956,5256,37,,9.5251
1956,5259,35,,8.9335
1956,5261,34,,8.7576
1956,5264,33,,8.5952
1956,6186,26,,6.3746
1956,6187,28,,6.7563
1956,6190,27,,6.5623
1956,6194,30,,7.6017
1956,6197,31,,7.7752
1956,6198,32,,8.1109
2874,7845,72,,17.4517
2874,9213,3,,0.5545
2875,4749,52,,12.716
2875,4751,51,,12.4675
2875,4752,50,,12.2558
2875,4905,72,,17.835
2875,4908,70,,17.4514
2875,4933,68,,17.0393
2875,4937,69,,17.2416
2875,4954,62,,15.0828
2875,4957,61,,14.8703
2875,4961,60,,14.7562
2875,4967,63,,15.3684
2875,4970,59,,14.6108
2875,4977,64,,16.0934
2875,4979,65,,16.2978
2875,4983,66,,16.4634
2875,4984,58,,14.1806
2875,4989,56,,13.8765
2875,4997,55,,13.5588
2875,4998,47,,11.5973
2875,6002,13,,2.5841
2875,6003,14,,2.6928
2875,6027,3,,0.3851
2875,6029,2,,0.2018
2875,6061,9,,1.6141
2875,6064,7,,1.2989
2875,6066,6,,1.1131
2875,6068,5,,0.969
2875,6070,4,,0.7017
1957,2179,51,00:36:07,12.0413
2875,9284,33,,8.1558
2875,9352,67,,16.7137
2876,2697,47,,16.0109
2876,2698,48,,16.3274
2876,2746,49,,16.7325
2876,2766,50,,17.0599
2876,2795,56,,18.8105
2876,2798,59,,19.2345
2876,2799,51,,17.7217
2876,2800,57,,19.055
2876,2811,55,,18.5168
2876,2814,54,,18.3937
2876,2817,52,,18.0008
2876,2818,53,,18.1559
1957,4800,41,00:28:37,9.5439
2876,2833,58,,19.2263
2876,2852,62,,19.8926
2876,2858,61,,19.7827
2876,2865,60,,19.6111
2876,3002,7,,2.6286
2876,3007,8,,2.8772
2876,4044,19,,7.5329
2876,4046,20,,7.8062
2876,4048,21,,8.1316
2876,4066,23,,8.6004
1957,5268,1,00:01:09,0.3857
2876,4643,46,,15.4774
2876,4648,41,,14.095
2876,4650,42,,14.3357
2876,4667,44,,14.8636
2876,4675,45,,15.2572
2876,4677,40,,13.8759
2876,4678,39,,13.3109
2876,4680,38,,13.0811
2876,4682,37,,12.6715
1957,8017,31,00:21:34,7.1942
2876,4684,34,,11.8908
2876,4706,36,,12.4657
2876,4707,35,,12.227
2876,4710,33,,11.6432
2876,4811,66,,22.1591
1957,8141,11,00:08:05,2.6952
2876,5051,9,,4.4958
2876,5069,11,,4.9799
2876,5071,10,,4.6925
2876,5083,12,,5.3213
2876,5102,13,,5.8549
2876,5116,14,,6.0728
2876,5124,15,,6.4249
2876,5145,16,,6.7053
2876,5152,17,,7.0261
1958,1036,1,00:00:04,0.0227
1958,2812,106,01:33:43,31.2431
1958,2818,109,01:35:44,31.9122
1958,5023,22,00:21:24,7.1362
1958,5240,43,00:42:43,14.2443
1958,1015,6,,2.3959
1958,1427,92,,27.9164
1958,1428,94,,28.3051
1958,1430,95,,28.5677
1958,1431,96,,28.7747
1958,1432,97,,28.9802
1958,1443,98,,29.1308
1958,1453,102,,30.3295
1958,1458,101,,30.0526
1958,1461,99,,29.4048
1958,1462,100,,29.7918
1958,1703,93,,28.1828
1958,2049,5,,1.9826
1958,2050,2,,0.5006
1958,2052,3,,1.503
1958,2458,23,,7.6217
1958,2459,24,,7.8362
1958,2460,25,,8.2682
1958,2461,26,,8.5528
1958,2466,27,,9.1431
1958,2733,103,,30.5084
1958,2761,104,,30.8186
1958,2808,105,,31.0603
1958,2811,107,,31.3743
1958,2817,108,,31.7571
1958,3002,7,,2.5765
1958,3007,8,,2.8253
1958,3011,9,,3.198
1958,3013,10,,3.4569
1958,5052,11,,4.0322
1958,5076,13,,4.871
1958,5077,12,,4.5007
1958,5080,14,,5.0289
1958,5086,15,,5.2207
1958,5093,16,,5.4567
1958,5109,17,,5.8431
1958,5118,18,,5.9797
1958,5129,19,,6.315
1958,5147,20,,6.5567
1958,5149,21,,6.8934
1958,5200,44,,14.5777
1958,5201,45,,15.0158
1958,5202,41,,13.3929
1958,5207,39,,12.6732
1958,5209,38,,12.5333
1958,5214,36,,11.8863
1958,5218,34,,11.1789
1958,5220,30,,9.8693
1958,5221,33,,11.0066
1958,5239,42,,13.9954
1958,5246,46,,15.2097
1958,5247,47,,15.4732
1958,5249,48,,15.7064
1958,5251,49,,15.9186
1958,5253,50,,16.0395
1958,5255,51,,16.4008
1958,5258,52,,16.8255
1958,5260,53,,17.0016
1958,5262,54,,17.176
2876,5160,18,,7.2855
2876,5190,31,,11.0821
2876,5522,103,,36.5463
2876,5524,102,,36.3672
2876,5525,101,,36.1911
2876,5526,100,,35.9266
2876,5608,63,,20.5081
2876,5610,73,,23.5636
2876,5613,72,,23.2662
2876,5614,71,,22.9691
2876,5615,65,,21.9427
2876,5616,70,,22.5743
2876,5617,69,,22.5576
2876,5618,68,,22.4557
2876,5619,74,,23.7637
2876,5621,75,,23.994
2876,5624,76,,24.1889
2876,5625,77,,24.3846
2876,5628,78,,24.6211
2876,5629,79,,24.9103
2876,5631,80,,25.667
2876,5633,81,,25.7983
2876,5635,82,,25.9671
2876,5637,83,,26.1919
2876,5639,84,,26.7937
2876,5669,86,,28.2291
2876,5671,93,,30.6467
2876,5673,94,,31.3693
2876,5675,95,,32.3649
2876,5677,96,,32.8757
2876,5679,97,,33.514
2876,5681,98,,34.3503
2876,5683,99,,34.9431
2876,5763,88,,28.4182
2876,5764,92,,29.9455
2876,5765,89,,28.9513
2876,5766,91,,29.4105
2876,5767,90,,29.197
2876,5768,87,,28.2821
2876,9042,105,,37.1222
2876,9045,104,,36.8691
2876,9993,2,,0.9249
2877,4644,44,,19.8041
2877,4645,45,,20.0608
2877,4646,56,,21.4758
2877,4647,54,,21.235
2877,4648,53,,21.2332
2877,4650,51,,20.9925
2877,4651,52,,21.049
2877,4652,50,,20.931
2877,4658,49,,20.8587
2877,4666,48,,20.7193
1958,6400,64,00:57:59,19.3327
2877,4668,47,,20.5112
2877,4673,46,,20.2206
2877,4677,55,,21.4521
2877,4678,60,,22.0178
2877,4679,63,,22.3082
2877,4680,62,,22.2477
2877,4703,59,,21.9894
2877,4705,64,,22.62
2877,4708,66,,23.0674
2877,4709,67,,23.4113
2877,4728,57,,21.6227
2877,4782,61,,22.1913
2877,4811,28,,13.4978
2877,5033,94,,30.8185
2877,5044,93,,30.6284
2877,5045,95,,31.4132
2877,5057,92,,30.4231
2877,5074,91,,30.0323
2877,5081,90,,29.801
2877,5089,89,,29.5725
1958,6444,85,01:16:53,25.6286
2877,5094,88,,29.4028
2877,5105,87,,29.1249
2877,5111,86,,28.8974
2877,5120,85,,28.7781
1959,1036,1,00:00:12,0.0717
1959,2368,10,00:11:37,3.8747
1959,2445,19,00:21:51,7.2881
1959,4412,28,00:27:41,9.2333
1959,4448,46,00:36:15,12.0842
1959,4450,48,00:38:36,12.8709
1959,4453,37,00:31:57,10.6546
1964,1075,66,00:44:18,14.7692
1964,2232,53,00:30:20,10.1119
1964,2403,27,00:16:27,5.4837
1959,1818,6,,1.1921
1959,2045,2,,0.2398
1959,2046,3,,0.4616
1959,2051,7,,1.196
1959,2194,4,,0.7886
1959,2215,5,,0.8394
1959,2262,8,,1.9372
1959,2362,9,,3.1672
1959,4254,16,,6.4859
1959,4255,17,,6.64
1959,4265,13,,5.3102
1959,4268,12,,4.8622
1959,4270,11,,4.3835
1959,4276,15,,6.2785
1959,4277,14,,6.0688
1959,4404,24,,8.3745
1959,4406,23,,8.2145
1959,4407,25,,8.7117
1959,4408,26,,8.8765
1959,4410,27,,9.0928
1959,4414,29,,9.5588
1959,4416,32,,9.9299
1959,4417,31,,9.8002
1959,4418,30,,9.6617
1959,4423,33,,10.0581
1959,4425,34,,10.1816
1959,4427,35,,10.3015
1959,4429,36,,10.4819
1959,4432,38,,10.8315
1959,4434,39,,10.9796
1959,4436,40,,11.1489
1959,4437,41,,11.31
1959,4440,42,,11.5668
1959,4442,43,,11.7098
1959,4444,44,,11.8256
1959,4447,45,,11.9378
1959,4459,22,,8.0639
1959,4460,21,,7.9259
1959,4463,20,,7.6202
1959,5197,47,,12.2053
1959,5626,18,,6.9298
1964,1010,60,,12.9248
1964,1012,57,,11.4846
1964,1028,61,,13.2804
1964,1031,62,,13.522
1964,1076,65,,14.6807
1964,1078,64,,14.4076
1964,2008,63,,13.9346
1964,2055,56,,11.1232
1964,2231,54,,10.3262
1964,2239,52,,9.9166
1964,2246,50,,9.6648
1964,2248,51,,9.7328
1964,2283,44,,8.5031
1964,2286,46,,8.9981
1964,2287,47,,9.1551
1964,2290,49,,9.5097
1964,2291,48,,9.4097
1964,2295,45,,8.7418
1964,2405,28,,5.592
1964,2406,29,,5.7219
1964,2407,30,,5.9462
1964,2408,31,,6.0647
2877,5135,84,,28.415
2877,5143,83,,28.3145
2877,5158,82,,28.0759
2877,5185,72,,24.8954
2877,5187,71,,24.6662
2877,5188,70,,24.4309
2877,5606,6,,1.1766
2877,5607,7,,1.5352
2877,5609,31,,15.0212
2877,5611,30,,14.3574
2877,5612,25,,12.3653
2877,5615,29,,13.7143
2877,5617,27,,13.3083
2877,5618,26,,13.1961
2877,5620,24,,11.9427
2877,5622,23,,11.6485
2877,5623,22,,11.4469
2877,5630,21,,10.6995
2877,5634,19,,9.8394
2877,5638,18,,9.4958
2877,5668,16,,8.0735
2877,5670,15,,7.3743
2877,5672,14,,6.8454
2877,5674,13,,6.1413
2877,5676,12,,5.124
2877,5678,11,,4.6093
2877,5680,10,,3.9734
2877,5682,9,,3.0866
2877,5684,8,,2.5361
2877,5695,32,,15.904
2877,5769,17,,8.8323
2877,7505,65,,22.8666
1964,2450,14,00:08:38,2.8823
2877,9015,2,,0.191
2877,9020,3,,0.4021
2877,9022,4,,0.6962
2877,9024,5,,0.9732
2877,1016,97,,32.198
2878,7049,20,,3.9997
2878,7050,19,,3.8093
2878,7053,18,,3.6276
2878,7055,17,,3.4501
2878,7060,16,,3.2565
2878,7063,15,,2.9111
2878,7068,14,,2.7724
2878,7070,13,,2.622
2878,7074,12,,2.4407
2878,9276,39,,7.9138
2879,1586,50,,12.3152
2879,1588,53,,13.7832
2879,1595,54,,14.0641
2879,1607,78,,24.5285
1964,4365,40,00:23:12,7.734
2879,1609,79,,24.7656
1964,4465,1,00:00:01,0.0056
2879,1611,81,,26.3874
2879,2008,3,,0.7255
2879,2018,4,,0.9449
2879,2121,22,,5.108
2879,2123,21,,4.9246
2879,2130,19,,4.5767
2879,2131,20,,4.762
2879,2140,17,,4.1703
2879,2142,16,,3.9559
2879,2150,14,,3.7493
2879,2152,13,,3.4607
2879,2153,15,,3.8129
2879,6506,80,,25.4096
2879,7014,23,,5.2906
2879,7015,24,,5.4577
1966,1075,64,00:41:51,13.9532
1966,2008,61,00:39:21,13.1186
1966,2248,49,00:26:44,8.9153
1966,4339,25,00:12:59,4.3301
1966,4367,37,00:20:22,6.7909
1966,4465,1,00:00:01,0.0065
2879,7017,25,,5.5631
2879,7019,26,,5.6947
2879,7021,27,,5.8418
1966,4504,13,00:06:34,2.1905
2879,7025,28,,6.0915
2879,7026,29,,6.3367
2879,7028,30,,6.45
2879,7032,32,,6.955
2879,7035,34,,7.5447
1968,1075,89,00:56:05,18.6964
1968,2008,86,00:53:35,17.8621
1964,2413,22,,4.1306
1966,1010,58,,12.1086
1966,1012,55,,10.6674
1966,1028,59,,12.4643
1966,1031,60,,12.7059
1966,1076,63,,13.8648
1966,1078,62,,13.5916
1966,2055,54,,10.3061
1966,2231,52,,9.5088
1966,2232,51,,9.2945
1966,2239,50,,9.0993
1966,2246,48,,8.8471
1966,2283,42,,7.6853
1966,2286,44,,8.1803
1966,2287,45,,8.3374
1966,2290,47,,8.692
1966,2291,46,,8.592
1966,2295,43,,7.924
1966,2403,29,,5.3172
1966,2405,30,,5.4256
1966,2406,31,,5.5555
1966,2413,24,,4.1512
1966,2415,23,,4.0346
1966,2423,22,,3.8956
1966,2450,16,,2.8729
1966,2451,17,,3.0546
1966,2452,18,,3.2175
1966,2453,19,,3.4603
1966,2454,20,,3.5914
1966,2455,21,,3.7487
1966,3006,53,,10.0453
1966,3028,56,,11.0346
1966,3033,57,,11.6254
1966,4335,28,,5.1539
1966,4337,27,,4.588
1966,4338,26,,4.453
1966,4355,32,,5.91
1966,4357,33,,6.0044
1966,4360,34,,6.2231
1966,4361,35,,6.4368
1966,4363,36,,6.6535
1966,4365,38,,6.9164
1966,4469,2,,0.1397
1966,4470,3,,0.332
1966,4473,4,,0.4599
1966,4474,5,,0.632
1966,4476,6,,0.7525
1966,4484,7,,0.9571
1966,4488,8,,1.2224
1966,4490,9,,1.4068
1968,1010,83,,16.8522
1968,1012,80,,15.411
1968,1028,84,,17.2079
1968,1031,85,,17.4494
1968,1076,88,,18.608
1968,1078,87,,18.3351
1968,2055,79,,15.0496
1968,2231,77,,14.2525
1968,2232,76,,14.0382
1968,2239,75,,13.8429
2879,7036,39,,8.7006
2879,7041,31,,6.6659
2879,7043,33,,7.1315
2879,7048,36,,8.0977
2879,7051,37,,8.3141
2879,7052,38,,8.4832
2879,9259,56,,14.6986
2879,9269,46,,11.3119
2879,9272,43,,9.8276
2879,9275,41,,9.2796
2879,9278,42,,9.6032
2879,9284,6,,1.3509
2879,9285,55,,14.3427
2879,9286,57,,14.9276
2879,9287,58,,15.201
2879,9288,59,,15.3533
2879,9289,60,,15.5552
2879,9290,61,,15.7648
2879,9291,62,,16.1743
2879,9292,63,,16.3903
2879,9293,64,,17.4025
2879,9294,65,,17.7871
2879,9295,66,,18.0347
2879,9296,67,,18.5028
2879,9297,68,,18.6753
2879,9299,70,,20.2161
2879,9300,71,,20.9986
2879,9301,72,,21.4577
2879,9302,73,,22.0664
2879,9303,74,,22.4592
2879,9304,75,,22.9964
2879,9305,76,,23.5792
2879,9309,77,,24.2483
1968,2286,69,00:38:46,12.9239
2879,9310,82,,27.3308
2879,9311,83,,28.1325
2879,9312,84,,28.5402
2879,9313,85,,29.1737
2879,9317,51,,12.9056
2880,3033,48,,13.2712
2880,3039,47,,12.8107
2880,7214,25,,6.0557
2880,7215,26,,6.2463
2880,7361,2,,0.2434
2880,7368,3,,0.4707
2880,7371,4,,0.6992
2880,7390,8,,2.1358
2880,7392,6,,1.8137
2880,7393,5,,1.3491
2880,7438,14,,3.6277
2880,7439,13,,3.4786
2880,7440,12,,3.326
2880,7442,11,,3.1777
2880,7449,15,,3.7706
1968,4337,52,00:27:59,9.3311
2880,7452,18,,4.4404
2880,7456,17,,4.2193
2880,7458,16,,3.9922
2880,7460,20,,4.6994
2880,7461,21,,4.929
2880,7463,22,,5.4426
2880,7466,23,,5.6213
2880,7467,24,,5.8188
2880,7475,9,,2.8735
2880,7517,7,,2.0203
2881,4759,32,,6.4996
2881,4904,2,,0.4006
2881,4907,4,,0.7829
2881,4935,6,,1.1877
2881,4936,5,,1.0014
2881,4939,7,,1.5221
2881,4955,14,,3.1532
2881,4956,15,,3.3621
2881,4966,13,,3.0137
2881,4968,12,,2.7094
1968,4494,35,00:19:03,6.3515
2881,4969,17,,3.6244
2881,4971,18,,3.747
2881,4972,19,,3.7514
2881,4973,20,,3.9248
2881,4974,21,,3.9283
2881,4975,11,,2.3306
2881,4978,10,,2.1838
2881,4980,9,,1.942
2881,4982,8,,1.8609
2881,4985,22,,4.0587
2881,4987,23,,4.2046
2881,4988,24,,4.3474
2881,4996,25,,4.6609
2881,5032,52,,12.5423
2881,5035,53,,12.6372
2881,5036,60,,14.0008
2881,5038,54,,12.8152
2881,5040,59,,13.9295
2881,5046,58,,13.8151
2881,5047,57,,13.5676
2881,5049,56,,13.3191
2881,5050,55,,13.0804
2881,7835,73,,16.9616
1968,5170,18,00:09:36,3.2013
2881,7845,74,,17.2216
2881,9213,3,,0.5673
2882,1153,45,,10.7139
2882,1307,32,,6.9707
2882,1332,29,,6.1004
2882,1341,30,,6.35
1983,1090,9,00:08:00,2.6672
1983,1175,17,00:14:49,4.942
1983,7616,41,00:33:58,11.3247
1983,7631,43,00:36:43,12.2408
1983,7709,33,00:27:08,9.0453
1983,7734,25,00:20:27,6.8216
1968,2246,73,,13.5906
1983,1010,3,,0.8647
1983,1027,4,,1.1222
1983,1031,5,,1.462
1983,1061,12,,3.6605
1983,1062,13,,3.7609
1983,1066,14,,4.0088
1983,1078,8,,2.3477
1983,1097,10,,2.8847
1983,1104,11,,3.4829
1983,1172,15,,4.2942
1983,1182,16,,4.5263
1983,2008,6,,1.8746
1983,2018,7,,2.0943
1983,2086,23,,6.3764
1983,2088,22,,5.9217
1983,2100,21,,5.6868
1983,2106,18,,5.0957
1983,2107,19,,5.3101
1983,2108,20,,5.49
1983,3033,2,,0.3815
1983,7259,24,,6.5735
1983,7617,42,,11.7035
1983,7619,40,,11.1703
1983,7624,37,,10.6607
1983,7627,38,,10.8347
1983,7629,39,,11.0049
1983,7665,36,,10.2389
1983,7668,35,,10.0059
1983,7672,34,,9.5046
1983,7712,32,,8.7429
1983,7741,26,,7.0911
1983,7743,27,,7.2304
1983,7745,28,,7.3665
1983,7747,29,,7.5271
2882,1345,33,,7.1542
2882,2008,39,,9.4529
2882,2018,40,,9.6723
2882,2032,47,,11.3247
2882,2034,48,,11.499
2882,2039,49,,11.5976
2882,2050,52,,12.3317
2882,2051,54,,12.8832
2882,2167,63,,15.0366
2882,2168,64,,15.2633
2882,2169,65,,15.5016
2882,2173,62,,14.9215
2882,2183,60,,14.6904
2882,2191,59,,14.4497
2882,2202,58,,13.9815
2882,2204,57,,13.8662
2882,2206,56,,13.5071
2882,2209,55,,13.2096
2882,3020,34,,7.6189
2882,3026,35,,7.895
2882,4069,28,,5.731
2882,4072,27,,5.6576
2882,4074,25,,5.2691
2882,4076,26,,5.4793
2882,4152,4,,0.5573
2882,4153,5,,0.7252
2882,4193,22,,4.2095
2882,4199,18,,3.399
2882,4203,20,,3.7383
2882,4207,21,,3.9876
2882,4905,78,,18.6062
2882,4906,77,,18.4135
2882,4933,74,,17.8099
2882,4937,75,,18.012
2882,4952,67,,15.7029
2882,4953,66,,15.7
2882,4967,68,,16.1383
1985,2743,8,00:05:47,1.929
2882,4970,69,,16.3037
2882,4977,70,,16.864
2882,4979,71,,17.0684
2882,4983,72,,17.2338
2882,6002,23,,4.5043
2882,6003,24,,4.6131
1985,2821,1,00:00:12,0.0715
2882,6027,13,,2.3178
2882,6029,12,,2.1365
2882,6031,11,,1.9356
2882,6042,9,,1.687
1985,4614,22,00:16:08,5.3813
2882,6050,8,,1.4362
2882,6052,7,,1.2804
2882,6054,6,,1.0704
2882,6061,19,,3.5331
2882,6064,17,,3.2307
1985,4637,15,00:10:48,3.6026
2882,6068,15,,2.8966
1985,5254,35,00:29:39,9.8846
2882,6070,14,,2.6313
2882,7801,3,,0.3553
2882,7802,2,,0.2434
2882,9284,42,,10.0776
2882,9352,73,,17.4841
2882,9400,53,,12.8751
2886,7018,31,,6.5417
2886,7020,30,,6.4063
2886,7022,29,,6.1837
2886,7024,28,,6.0084
1985,6198,29,00:24:19,8.1109
1990,1235,57,00:46:22,15.4602
1990,2101,71,00:54:21,18.1206
1990,2103,73,00:55:24,18.469
1990,3034,43,00:29:22,9.7938
1990,4002,29,00:16:36,5.5339
2886,7027,27,,5.7692
2886,7029,26,,5.6267
2886,7030,25,,5.4405
2886,7031,24,,5.138
2886,7034,22,,4.566
2886,7044,21,,4.2196
2886,7049,20,,3.9997
2886,7050,19,,3.8093
2886,7053,18,,3.6276
2886,7055,17,,3.4501
2886,7060,16,,3.2565
2886,7063,15,,2.9111
2886,7068,14,,2.7724
2886,7070,13,,2.622
2886,7080,11,,2.0294
2886,9276,39,,7.9138
1990,4033,15,00:09:48,3.2692
1990,4336,1,00:00:06,0.0385
2887,7305,33,,8.8538
2887,7308,34,,9.0393
2887,7345,45,,12.6728
2887,7347,44,,12.5019
2887,7348,43,,12.1991
2887,7350,42,,11.7257
2887,7351,41,,11.5181
2887,7358,47,,13.2063
2887,7544,38,,10.4909
2887,7550,36,,10.0569
2887,7551,35,,9.9671
1983,7748,31,,8.1193
1985,2690,11,,2.6711
1985,2695,9,,2.2087
1990,1152,51,,13.0047
1990,1230,54,,14.8024
1990,1231,53,,14.5022
1990,1232,55,,14.9482
1990,1233,56,,15.2295
1990,1238,58,,15.7081
1990,1240,59,,15.9435
1990,2021,52,,14.1454
1990,2031,50,,12.6369
1990,2038,49,,12.3281
1990,2048,48,,11.8829
1990,2052,46,,11.1901
1990,2055,39,,8.3561
1990,2064,63,,16.6157
1990,2065,64,,16.8437
1990,2068,65,,16.9908
1990,2078,66,,17.2029
1990,2083,67,,17.3421
1990,2084,68,,17.6266
1990,2096,70,,17.9554
1990,2098,69,,17.8073
1990,2102,72,,18.3108
1990,2115,62,,16.4222
1990,2117,61,,16.2718
1990,2118,60,,16.1313
1990,2232,37,,7.3448
1990,2237,38,,7.6037
1990,2270,35,,6.895
1990,2271,36,,7.1238
1990,2278,34,,6.7105
1990,2279,33,,6.5061
1990,2292,32,,6.2724
1990,2299,31,,5.969
1990,2300,30,,5.7307
1990,3003,45,,10.2961
1990,3028,40,,9.0845
1990,3030,44,,10.0197
1990,3032,41,,9.2823
1990,3033,42,,9.6754
1991,1024,28,,7.8467
1991,1248,21,,5.6253
1991,1264,20,,5.308
1991,1268,19,,5.1055
1991,1270,18,,4.9263
1991,1277,17,,4.6607
1991,1279,16,,4.4708
2887,7560,40,,11.1023
2887,7561,39,,10.9386
2887,9707,2,,0.6135
2888,1075,7,,1.5602
2888,1078,5,,1.1983
2888,1153,9,,1.9823
2888,1156,10,,2.4475
2888,1164,12,,2.9936
2888,1165,11,,2.8611
2888,1563,47,,11.5066
2888,1565,45,,10.7032
2888,1566,44,,10.0645
2888,1568,40,,8.9623
2888,1583,49,,12.0126
2888,1584,48,,11.7273
2888,1586,50,,12.3103
2888,1588,53,,13.7784
2888,1595,54,,14.0592
2888,1607,78,,24.5132
2888,1609,79,,24.7503
2888,1611,81,,26.3721
2888,2008,3,,0.7255
2888,2018,4,,0.9449
2888,2121,22,,5.1031
2888,2123,21,,4.9198
2888,2130,19,,4.5719
2888,2131,20,,4.7572
2888,2140,17,,4.1655
2888,2142,16,,3.9513
2888,2150,14,,3.7478
2888,2152,13,,3.4596
2888,2153,15,,3.8114
2888,6506,80,,25.3944
2888,7014,23,,5.2858
1991,2004,27,00:22:27,7.4838
2888,7015,24,,5.4528
2888,7017,25,,5.5582
2888,7019,26,,5.6898
2888,7021,27,,5.837
1991,2066,14,00:12:23,4.1312
2888,7025,28,,6.0867
2888,7026,29,,6.3319
2888,7028,30,,6.4451
1991,2092,1,00:00:24,0.1361
2888,7032,32,,6.9501
2888,7035,34,,7.5398
2888,7036,39,,8.6958
2888,7041,31,,6.6611
2888,7043,33,,7.1266
2888,7048,36,,8.0929
2888,7051,37,,8.3093
2888,7052,38,,8.4783
2888,9259,56,,14.6937
2888,9269,46,,11.3071
2888,9272,43,,9.8227
1991,2297,40,00:35:43,11.9056
2888,9275,41,,9.2748
2888,9278,42,,9.5984
2888,9284,6,,1.3509
2888,9285,55,,14.3378
2888,9286,57,,14.9227
1991,2457,67,00:52:48,17.6045
2888,9287,58,,15.1961
2888,9288,59,,15.3484
2888,9289,60,,15.5503
2888,9290,61,,15.7599
2888,9291,62,,16.1694
2888,9292,63,,16.3855
2888,9293,64,,17.3976
2888,9294,65,,17.7822
2888,9295,66,,18.0298
2888,9296,67,,18.4875
2888,9297,68,,18.66
2888,9299,70,,20.2009
2888,9300,71,,20.9834
2888,9301,72,,21.4425
1991,4372,66,00:50:43,16.9108
2888,9302,73,,22.0511
2888,9303,74,,22.4439
2888,9304,75,,22.9811
2888,9305,76,,23.564
2888,9309,77,,24.233
2888,9310,82,,27.3156
2888,9311,83,,28.1173
2888,9312,84,,28.5249
2888,9313,85,,29.1585
1991,5011,53,00:43:10,14.3901
2888,9317,51,,12.9008
2889,7322,34,,9.5455
2889,7323,35,,9.6809
2889,7325,36,,9.9708
2889,7326,37,,10.1313
2012,1095,9,00:11:48,3.9353
2012,1152,5,00:07:38,2.5472
2012,2054,1,00:03:09,1.0517
2012,2082,17,00:18:50,6.2807
2012,2114,13,00:16:37,5.5393
2012,7753,21,00:22:52,7.6259
2013,1086,13,00:15:17,5.0978
2013,2032,17,00:20:38,6.8821
2013,2069,5,00:08:00,2.6671
2013,2116,9,00:10:43,3.5747
2013,3005,21,00:24:23,8.1302
2013,5119,22,00:27:19,9.1106
2013,7748,1,00:04:54,1.6339
2016,1429,15,00:11:05,3.6958
2016,1457,8,00:05:55,1.9742
2016,2821,1,00:00:09,0.0522
2012,1074,6,,3.0646
2012,1077,7,,3.3605
2012,1082,8,,3.701
2012,1236,10,,4.3384
2012,1238,11,,4.733
2012,2031,4,,2.1792
2012,2038,3,,1.8705
2012,2048,2,,1.4253
2012,2079,19,,6.823
2012,2080,20,,7.1883
2012,2081,18,,6.4838
2012,2108,15,,5.9828
2012,2109,16,,6.1301
2012,2110,14,,5.7191
2012,2118,12,,5.1563
2013,1015,20,,7.9122
2013,1035,19,,7.626
2013,1042,18,,7.2947
2013,1073,16,,6.0719
2013,1076,15,,5.7524
2013,1079,14,,5.3837
2013,1237,12,,4.4075
2013,1239,11,,4.0631
2013,2067,6,,2.8899
2013,2070,4,,2.5308
2013,2074,3,,2.2667
2013,2076,2,,2.0347
2013,2111,7,,3.0887
2013,2112,8,,3.3227
2013,2119,10,,3.8562
2016,1426,17,,4.22
2016,1433,11,,2.9076
2016,1436,16,,3.8229
2016,1440,14,,3.4465
2016,1441,13,,3.2434
2016,1442,12,,3.0349
