trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,shape_id,card_code,active
2604,65,,Coq.R.Cruz Mza,172 V.NUEVA R.CRUZ COQ.T.SOSA,1,2604,154,True
2633,65,,R.Cruz Mza,172 R.CRUZ V.NUEVA MZA,1,2633,175,True
3307,65,,Cens-Mpu R.C.Mza,172 ESC.CENS MAIPU RODEO DE LA CRUZ COQUIMBITO 173,1,3307,314,False
2319,66,,Mdz.R.Peña.Maipú,Mendoza - Rodriguez Peña - Maipú,0,2319,114,True
1911,66,,Mz Gcr.V.Viñ Mpu.,Mendoza - G.Cruz - R.Peña - Coquimbito - V.Viñedo - Maipú,0,1911,115,True
2034,66,,R.Cruz.Mdz,Rodeo de la Cruz- Mza.,1,2034,115,True
1957,66,,R.Cruz-Mdz,Rodeo de la Cruz - Mendoza,1,1957,116,True
1958,66,,Mz-Rutt.Ort-Mpu,Mendoza - Ruttini - Ortega - Maipú,0,1958,116,True
2872,66,,Maipú.R.Cruz.Mdz,Maipú - Rodeo de la Cruz - Mendoza,1,2872,117,True
2873,66,,B Mz.Z.Alc.Ort,Mendoza - Zona Alcoholera - Ortega,0,2873,117,True
2018,66,,Mz Gcruz.Coq.Mpu,Mendoza - Plaza Godoy Cruz - R.Peña - Coquimbito - Maipú ,0,2018,119,True
2033,66,,R.Cruz-Mdz,Rodeo de la Cruz - Mendoza,1,2033,119,True
2020,66,,R.Cruz-Mdz,Rodeo de la Cruz - Mendoza,1,2020,120,True
2022,66,,Mz-Rutt.Ort-Mpu,Mendoza - Ruttini - Ortega - Maipú,0,2022,120,True
2021,66,,R.De La Cruz-Mdz,Rodeo de la Cruz - Mendoza ,1,2021,121,True
2023,66,,Mdz.Z.Alcoho.Ort,Mendoza - Zona Alcoholera - Ortega,0,2023,121,True
2099,66,,Maipú.R.Peña.Mdz,Maipú - Rodriguez Peña - Mendoza,1,2099,123,True
2115,66,,Maipú.R.Peña.Mdz,Maipú - Rodriguez Peña - Mendoza,1,2115,124,True
2127,66,,Mpu.Ort.Rpeña.Mz,Maipú - Ortega - Rodriguez Peña - Mendoza,1,2127,125,True
2140,66,,Mpu.Ort.Rpeña.Mz,Maipú - Ortega - Rodriguez Peña - Mendoza,1,2140,126,True
2182,66,,Mpú.Z.Alcoho.Mz,Maipú - Zona Alcoholera - Rodriguez Peña - Mendoza,1,2182,128,True
1709,66,,Exp.Mpu.Rpeña Mz,Expreso  Maipú - R.Peña Mza ,1,1709,129,True
1710,66,,Exp.Mza Mpu Rpeña,Expreso Rodríguez Peña Mendoza Maipú,0,1710,129,True
1711,66,,Exp.Nech.Mpu Mza,Expreso  Maipú   Ortega Necochea Rodríguez Peña Mendoza,1,1711,130,True
1712,66,,Exp.Nec.Mza Mpu,Expreso  Ortega Necochea Rodríguez Peña Mendoza Maipú,0,1712,130,True
1640,112,,Centro-Parque,NULL,1,1640,111,True
2622,66,,Z.Ind.Gcruz V.V.,173 ZONA IND.PL.G.CRUZ COQ.T.SOSA V.VIÑ.,1,2622,148,True
2623,66,,R.Peña.V.V.Coq,173 Z.IND.PL.G.CRUZ.COQ.T.SOSA V.VIÑEDO,0,2623,148,True
2344,66,,R.Cruz.Mdz,Rodeo de la Cruz - Mendoza,1,2344,150,True
2369,66,,Mz.Rpeña.Vviñedo,Mendoza - Rodriguez Peña - Viejo Viñedo,0,2369,150,True
2605,66,,Mza R.Peña Ort.,173 ZONA IND.PL.GCRUZ ORT.V.VIÑEDO,1,2605,154,True
2606,66,,Rpeña V.Viñ.Ort.,173 ZONA IND.PLA.G.CRUZ.COQ.T.SOSA .V.VIÑEDO,0,2606,154,True
2627,66,,Z.Ind.Gcruz Coq,173 ZONA IND.PL.G.CRUZ COQ.T.SOSA,1,2627,173,True
2628,66,,R.Peña Coq.Tsosa,173 ZONA IND. PL.G.CRUZ COQ.T.SOA,0,2628,173,True
2630,66,,Coq.R.Peña Mza,173 MAIPU R.PEÑA MZA R.CRUZ V.VIÑEDO 171,1,2630,174,True
1714,66,,Mza Gc.B.Mor.Mpu,MAIPU MENDOZA POR B.MORON - PTE OLIVE - PL. GODOY CRUZ ,0,1714,182,True
3350,66,,Mpu.Mza Mor.Gc.Mz,MAIPU MENDOZA POR B.MORON - PTE OLIVE - PL. GODOY CRUZ  ,1,3350,182,True
3348,66,,Exp.Mpu.Accest.Mz,Expreso - Maipú - B° 25 De Mayo - Acceso Este - Mendoza,1,3348,196,True
3349,66,,Mza Accest.Mpu,Expreso Mendoza - Acceso Este - B° 25 De Mayo - Maipú,0,3349,196,True
3308,66,,R.Cruz Mza,172 ESC.CENS MAIPU RODEO DE LA CRUZ COQUIMBITO 173,1,3308,314,False
3309,66,,R.Peña Coq.Mpu,172 ESC.CENS 172 MAIPU RODEO DE LA CRUZ COQUIMBITO 173,0,3309,314,False
3310,66,,R.Peña Coq.Mpu,172 ESC.CENS 172 MAIPU RODEO DE LA CRUZ COQUIMBITO 173,0,3310,314,False
1713,67,,Tsosa Mza P.Gcruz,B° Amupe -  Tropero Sosa Mendoza por Plaza Godoy Cruz,1,1713,131,True
3351,67,,Mza P.Gcruz Tsosa,Mendoza por Plaza Godoy Cruz Maipú - Tropero Sosa - B° Amupe,0,3351,131,True
2185,67,,T.Sosa Mza Cost.,B° Amupe - Tropero Sosa - Mendoza por Costanera,1,2185,132,True
2186,67,,Mza P.Gcruz Tsosa,Mendoza Por Pl.Godoy Cruz - Tropero Sosa B° Amupe,0,2186,132,True
2194,67,,R.Esc.Mza P.Gcruz,B° Remedios de Escalada T.Sosa Maipú Mza por Plaza Godoy Cruz,1,2194,133,True
2195,67,,Mza Tsosa P.Gcruz,Mza por Plaza Godoy Cruz Maipú T.Sosa ,0,2195,133,True
2196,67,,C.Barro Mz Gcruz,Castro Barros - Tropero Sosa Mza por Plaza de Godoy Cruz,1,2196,134,True
2197,67,,Mz P.Gcruz Tsosa,Mza por Plaza de Godoy Cruz Tropero Sosa ,0,2197,134,True
2220,67,,Cbarros Mza Cost,Castro Barros - Tropero Sosa Mza por Costanera,1,2220,135,True
2222,67,,Mz P.Gcruz Tsosa,Mza Por Pl.Godoy Cruz Tropero Sosa,0,2222,135,True
2306,67,,T.S.Malc.Mz Gcruz,B° Malcayae - Tropero Sosa Mendoza por Plaza Godoy Cruz,1,2306,136,True
2308,67,,Mz Gcruz Malc.T.S,Mendoza por Plaza Godoy Cruz B° Malcayae  Tropero Sosa ,0,2308,136,True
1725,67,,Tsosa Z.Ind.Mza,B° Tropero Sosa - Zona Industrial,1,1725,137,True
1756,67,,3Esq.T.S.Malc.Mza,3 ESQUINAS TROPERO SOSA MALCAYAE MENDOZA POR PLAZA G. CRUZ,1,1756,178,True
2474,67,,Mza G.Cruz T.Sosa,MENDOZA POR PLAZA G.CRUZ MALCAYAES T.SOSA,0,2474,178,True
2477,67,,Mza Gcruz T.Sosa,174 B°AMUPE-T.SOSA MZA PL.G.CRUZ 3ESQ.,1,2477,179,True
2519,67,,Mza Gcruz Mpu T.S,MENDOZA POR PLAZA G. CRUZ MAIPU TROPERO SOSA B° AMUPE,0,2519,179,True
2520,67,,Tsosa Mpu.Gc.Mz,B° AMUPE TROPERO SOSA MENDOZA POR P. GODOY CRUZ 3 ESQUINAS,1,2520,180,True
2521,67,,Mz Mpu.Tsosa.3Esq,MENDOZA POR P. GODOY CRUZ MAIPU TROPERO SOSA 3 ESQUINAS,0,2521,180,True
1765,67,,Tsos.Bjazm.Gc.Mz,B° Amupe -Tropero Sosa Mza por Pl. Godoy Cruz -(APERTURA LOS JAZMINES),1,1765,193,True
2820,67,,Mza Mpu.Jazm.Tsos,Mza por Pl. Godoy Cruz - Maipú - B°Los Jazmines -Tropero Sosa - B° Amupe,0,2820,193,True
1839,67,,Chach.Mpu.Mza,Chachingo por Urquiza Paraíso Ruta 60 Malcayae - Maipú - R. Peña - Mendoza,0,1839,247,True
1769,68,,Maipu-Lujan,Maipu - Lujan,1,1769,211,True
1770,68,,Lujan-Maipu,LUJAN MAIPU,0,1770,211,True
1771,68,,Mpu Lujan Sup,Maipú - Lujan - Maipú (Superiora de ida),1,1771,212,True
1772,68,,Lujan Maipu,LUJAN MAIPU,0,1772,212,True
1774,68,,Lujan Maipu Mza,LUJAN MAIPU MZA,0,1774,213,True
2696,68,,Mza Maip Luj,NULL,1,2696,213,True
2876,68,,Mza Maip.Luj.Sup,Mendoza - Lujan por Maipú (entra a la Superiora de ida y vuelta),1,2876,214,True
2877,68,,Luj.Maip.Sup Mza,Lujan por Maipú Mendoza - (entra a la Superiora de ida  y vuelta) ,0,2877,214,True
1898,68,,Maip.Rec.Lujan,Maipú - Recoaro - Luján,1,1898,298,True
2773,68,,Lujan Rec.Maipu,Luján - Recoaro - Maipú ,0,2773,298,True
1777,69,,Mza Mpu.Pmol.Cagr,Mendoza - Pedro Molina - C. Agrarias(Superiora de vuelta) ,1,1777,215,True
1778,69,,C.Agr.Sup.Mpu.Mza,Mendoza - Pedro Molina - C. Agrarias(Superiora de vuelta) ,0,1778,215,True
1779,69,,Mza Mpu.Sup.Cagr,Mendoza - Pedro Molina - C. Agrarias(Superiora de ida ) - Maipú,1,1779,216,True
1780,69,,C.Agr.Sup.Mpu.Mza,C. Agrarias - Pedro Molina - Maipú Mendoza  ,0,1780,216,True
1781,69,,Mza Mpu.Sup.Cagr.,Mendoza - Pedro Molina - C. Agrarias(Superiora de ida ) - Maipú ,1,1781,217,True
1782,69,,C.Agr.P.Mol.Mpu,C. Agrarias - Pedro Molina - Maipú ,0,1782,217,True
1783,69,,Mza.Mpu.Sup.C.Agr,Mendoza - Pedro Molina - C. Agrarias(Superiora de ida y de vuelta ),1,1783,218,True
1784,69,,C.Agr.Sup.Mpu.Mza,C. Agrarias - Pedro Molina - (Superiora) Maipú Mendoza,0,1784,218,True
1785,69,,Mpu.Sup.C.Agr, Maipú Pedro Molina - C. Agrarias(Superiora),1,1785,219,True
1786,69,,C.Agr.Sup.Mpu.Mza,C. Agrarias - Pedro Molina (Superiora) - Maipú - Mendoza ,0,1786,219,True
3162,69,,Mza Maip.P.Mol.,181MENDOZA PEDRO MOLINA C.AGRARIAS SUP.IDA ,1,3162,220,True
3164,69,,Mza Mpusup.C.Agr.,181 MZA P.MOLINA C.AGRARIAS SUPERIORA DE IDA,1,3164,221,True
3167,69,,P.Mol.Mpu Mza,181 MZA P.MOLINA C.AGRARIS SUPERIORA IDA,0,3167,221,True
3305,69,,Maipu Mendoza,MAIPU MENDOZA (P.MOLINA C.AGRARIAS),1,3305,288,True
1741,70,,V.Cast.Maipu, Maipú B° Canciller - Videla Castillo - Maipú (LOCAL),0,1741,163,True
2891,70,,Mpu.Ba.Canc.Vcast,Maipú Ba. Canciller - Videla Castillo - Maipu (LOCAL),1,2891,163,True
2890,70,,Mpu.Canc.V.C.Esc, Maipú B° Canciller - Videla Castillo - Maipú (LOCAL) hasta la Escuela Bernardo Ortiz,1,2890,164,True
1638,112,,Centro-Vnueva,NULL,1,1638,122,True
2892,70,,V.Cast.Maipu,Maipú B° Canciller - Videla Castillo - Maipú (LOCAL) hasta la Escuela Bernardo Orti,0,2892,164,True
1744,70,,Mpu.V.Cast.Canc.,Maipú Videla Castillo B° Canciller- Maipú (LOCAL) ,1,1744,165,True
2895,70,,V.Castillo Maipu,Maipú Videla Castillo B° Canciller- Maipú (LOCAL),0,2895,165,True
1746,70,,Mpu.V.C.Canc.Esc.,Maipú Videla Castillo B° Canciller- Maipú (LOCAL) hasta la Escuela Bernardo Ortiz,1,1746,166,True
1747,70,,V.Castillo Maipu,Maipú Videla Castillo B° Canciller- Maipú (LOCAL) hasta la Escuela Bernardo Ortiz,0,1747,166,True
3092,70,,Maipu V.Cast.Mza,182 MAIPU VIDELA CASTILLO MZA,1,3092,177,True
3093,70,,Maipu V.Cast.Mza,182 MAIPU VIDELA CASTILLO MENDOZA,0,3093,177,True
1791,70,,3Esq.Sup.Mpu.Mza,Tres Esquinas (Superior) Maipú Mendoza,0,1791,222,True
3168,70,,Mza Mpu 3Esq.,182 MZA 3 ESQUINAS SUPERIORA DE VUELTA RIO MZA,1,3168,222,True
1793,70,,3Esquinas Maipu,Tres Esquinas Maipú,0,1793,223,True
3171,70,,Mza Mpu Sup.3Esq,182 MZA 3 ESQUINAS SUPERIORA DE IDA MAIPU,1,3171,223,True
1794,70,,Maipu 3 Esquinas,Maipú - 3 Esquinas (x P.Molina) ,1,1794,224,True
3204,70,,3Esq.Sup.Mpu.Mza,182 MAIPU 3 ESQUINAS X P.MOLINA (SUPERIORA DE VUELTA)REGRESA X CRUZ DE PIEDRA - MZA,0,3204,224,True
1797,70,,3Esq.X P.Mol.Mpu,Tres Esquinas por Pedro Molina - Maipú,0,1797,225,True
3184,70,,Mza Mpu Sup 3Esq.,182 MZA TRES ESQUINAS POR PEDRO MOLINA (SUPERIORA DE IDA) MAIPU,1,3184,225,True
1799,70,,3Esqpm.Supmpumza,Tres Esquinas por Pedro Molina (Superiora) Maipú Mendoza,0,1799,226,True
3185,70,,Mza 3Esq.Xp.Mol.,182 MENDOZA TRES EQUINAS POR P.MOLINA (SUPERIORA DE VTA) ,1,3185,226,True
3190,70,,Mza Mpu 3Esq.,182 MENDOZA TRES ESQUINAS X P.MOLINA,1,3190,227,True
3191,70,,3Esq.P.M.Mpumza,182 TRES ESQUINAS x P.MOLINA MENDOZA,0,3191,227,True
1802,70,,Mpu 3Esq.Xp.Mol,Maipú - Tres Esquinas por Pedro Molina,1,1802,228,True
3193,70,,3Esqxp.M.Mpu Mza,182 MAIPU TRES ESQUINAS POR P.MOLINA MZA,0,3193,228,True
3196,70,,Mza Mpu.Sup3Esqpm,182 MENDOZA TRES ESQUINAS POR P.MOLINA (SUPERIORA DE IDA Y VUELTA),1,3196,229,True
3197,70,,3Esqpm.Supmpumza,182 MENDOZA TRES ESQUINAS POR P.MOLINA (SUPERIORA DE IDA Y VUELTA),0,3197,229,True
3199,70,,Mza Mpu3Esq.Xpm,182 MENDOZA - TRES ESQUINAS POR P.MOLINA HASTA RIO MZA,1,3199,230,True
3201,70,,3Esq.Mpu Mza,182 MENDOZA TRES ESQUINAS X P.MOLINA HASTA RIO MZA,0,3201,230,True
3202,70,,Mza Mpu Sup Rec.,182 MENDOZA RECOARO (SUPERIORA DE IDA),1,3202,231,True
3207,70,,Rec.Mpu.Mza,182 MENDOZA RECOARO (SUPERIORA DE IDA),0,3207,231,True
3209,70,,Mza Mpu Sup.Rec.,182 MENDOZA RECOARO (SUPERIORA DE IDA)- MAIPU,1,3209,232,True
3210,70,,Recoaro Maipu,182 MENDOZA RECOARO (SUPERIORA DE IDA) - MAIPU,0,3210,232,True
3173,70,,Rec.Sup.Mpu Mza,182 MEDOZA RECOARO (SUPERIORA DE VUELTA),0,3173,233,True
3235,70,,Mza Mpu Rec.,182 MENDOZA RECOARO (SUPERIORA DE IDA),1,3235,233,True
1813,70,,Maipu Recoaro,Maipú - Recoaro,1,1813,234,True
3216,70,,Rec.Sup.Mpu Mza,182 MAIPU RECOARO (SUPERIORA DE VTA) MENDOZA,0,3216,234,True
3217,70,,Rec.Sup.Mpu.Mza,182 RECOARO MENDOZA(SUPERIORA),1,3217,235,True
3218,70,,Mpu Recoaro,182 MAIPU RECOARO MENDOZA,1,3218,236,True
3219,70,,Rec.Mpu.Mza,182 MAIPU RECOARO - MENDOZA,0,3219,236,True
3220,70,,Mzampu Sup.C.P.,182 MENDOZA CRUZ DE PIEDRA(SUPERIORA DE IDA)MAIPU (OZAMIS Y V.ARANDA),1,3220,237,True
3224,70,,C.Piedra Mpu,182 MENDOZA CRUZ DE PIEDRA (SUPERIORA DE IDA)MAIPU (HASTA OZAMIS Y V.ARANDA),0,3224,237,True
3225,70,,Mza.Mpu Sup.C.P.,182 MENDOZA CRUZ DE PIEDRA (SUPERIORA DE IDA)MAIPU (HASTA V.ARANDA Y MAZA,1,3225,238,True
3227,70,,C.De Piedra Mpu,182 MENDOZA CRUZ DE PIEDRA (SUPERIORA DE IDA) MAIPU (HASTA V.ARANDA Y MAZA),0,3227,238,True
3228,70,,Mza Mpu Sup.C.P.,182 MENDOZA CRUZ DE PIEDRA (SUPERIORA IDA Y VUELTA),1,3228,239,True
3229,70,,C.P.Sup.Mpu Mza,182 MENDOZA CRUZ DE PIEDRA (SUPERIORA IDA Y VUELTA) ,0,3229,239,True
3230,70,,Mza Mpu Sup.Ch.,182 MENDOZA CHACHINGO POR RUSSELL (SUPERIORA IDA Y VUELTA),1,3230,240,True
3231,70,,Chruss.Sup.Mpumza,182 MENDOZA CHACHINGO POR RUSSELL (SUPERIORA DE IDA Y VUELTA),0,3231,240,True
3232,70,,Mpu Chach.,182 MAIPU CHACHINGO POR RUSSELL - MENDOZA,1,3232,241,True
3234,70,,Ch.Russ.Mpu Mza,182 MAIPU CHACHINGO POR RUSSELL MENDOZA,0,3234,241,True
3236,70,,Mza Mpu Russ.Cha,182 MENDOZA CHACHINGO POR RUSSELL (SUPERIORA DE VUELTA),1,3236,242,True
3237,70,,Chruss.Sup.Mpumza,182 MENDOZA CHACHINGO POR RUSSELL (SUPERIORA DE VUELTA ),0,3237,242,True
1832,70,,Chach.Russ.Maipu,Chachingo por Russell - Maipú,0,1832,243,True
3238,70,,Mza Mpusup.Russch,182 MENDOZA CHACHINGO POR RUSSELL (SUPERIORA DE IDA)- MAIPU,1,3238,243,True
3239,70,,Mza Maipu,182 MENDOZA MAIPU (CHACHINGO),1,3239,244,False
3240,70,,Mza Mpuchach.Urq.,182 MENDOZA CHACHINGO POR URQUIZA PARAISO POR RUTA 60 MENDOZA,1,3240,245,True
3241,70,,Chach.Urq.Mpumza,182 MENDOZA CHACHINGO POR URQUIZA PARAISO RUTA 60 MENDOZA,0,3241,245,True
1837,70,,Chachingo Urq.Mpu,Chachingo por Urquiza Paraíso Ruta 60 - Maipú,0,1837,246,True
3242,70,,Mzampu Chach.Urq.,182 MENDOZA CHACHINGO POR URQUIZA PARAISO RUTA 60 MAIPU,1,3242,246,True
1838,70,,Maipu Chach.Urq.,Maipú - Chachingo por Urquiza,1,1838,247,True
3243,70,,Mza Mpusup3E.Lunl,182 MENDOZA LUNLUNTA POR EL BAJO (SUPERIORA IDA Y VUELTA),1,3243,248,True
3244,70,,Lunl.3E.Supmpumza,182 MENDOZA LUNLUNTA POR EL BAJO (SUPERIORA IDA Y VUELTA),0,3244,248,True
3245,70,,Mza Maip.Sup.Lunl,182 MENDOZA LUNLUNTA POR EL BAJO REGRESA POR EL ALTO (SUPERIORA DE IDA Y VUELTA),1,3245,249,True
3246,70,,Lunl.Sup.Maip.Mza,182 MENDOZA LUNLUNTA POR EL BAJO REGRESA POR EL ALTO (SUPERIORA DE IDA Y VUELTA),0,3246,249,True
3248,70,,Mza Maip.Sup.Lunl,182 MENDOZA LUNLUNTA POR EL BAJO REGRESA POR EL ALTO (SUPERIORA DE IDA) MAIPU,1,3248,250,True
3249,70,,Lunlunta Maipu,182 MENDOZA LUNLUNTA POR EL BAJO REGRESA POR EL ALTO (SUPERIORA DE IDA) MAIPU,0,3249,250,True
3250,70,,Mza Mpu.Sup.Lunl.,182 MENDOZA LUNLUNTA POR EL ALTO REGRESA POR EL BAJO (SUPERIORA DE IDA),1,3250,251,True
3251,70,,Lunl.Maipu Mza,182 MENDOZA LUNLUNTA POR EL ALTO REGRESAPOR EL BAJO (SUPERIORA DE IDA),0,3251,251,True
3252,70,,Mza Maip.Sup.Lunl,182 MENDOZA LUNLUNTA POR EL ALTO REGRESA POR EL BAJO (SUPERIORA DE IDA Y VUELTA),1,3252,252,True
3253,70,,Lunl.Sup.Maip.Mza,182 MENDOZA LUNLUNTA POR EL ALTO REGRESA POR EL BAJO (SUPERIORA DE IDA Y VUELTA),0,3253,252,True
3254,70,,Maipu Lunlunta,182 MAIPU LUNLUNTA POR EL ALTO REGRESA POR EL BAJO (SUPERIORA DE VUELTA )MENDOZA,1,3254,253,True
3261,70,,Lunl.Sup.Maip.Mza,182 MAIPU LUNLUNTA POR EL ALTO REGRESA POR EL BAJO (SUPERIORA DE VUELTA)MENDOZA,0,3261,253,True
3263,70,,Mza Maipu Lunl.,182 MENDOZA LUNLUNTA POR EL ALTO REGRESA POR EL BAJO,1,3263,254,True
3265,70,,Lunl.Maipu Mza,182 MENDOZA LUNLUNTA POR EL ALTO REGRESA POR EL BAJO,0,3265,254,True
3289,70,,Mza Mpu.3Esq.Pmol,Mendoza - Maipú - Tres Esquina por Pedro Molina,1,3289,268,True
3290,70,,3Esq.Pmolina Mpu, Tres Esquina por Pedro Molina Maipú,0,3290,268,True
1884,70,,Maip.C.De Piedra,Maipú - Cruz de Piedra hasta Videla Aranda y Maza,1,1884,269,True
3291,70,,C.P.Sup.Mpumza,Cruz de Piedra - (Superiora) Maipú -  Mza,0,3291,269,True
3292,70,,Maipu Chachingo,Maipú - Chachingo por Russell ,1,3292,270,True
3293,70,,Chruss.Sup.Mpumza,Chachingo por Russell - Maipú - (Superiora) Mendoza,0,3293,270,True
3295,70,,Rec.Lunl.S.Mpumza,Recoaro Lunlunta por el Bajo - Maipú(Superiora)- Mendoza,0,3295,271,True
3296,70,,Mza Mpu.S.3E.Lunl, Mendoza - Maipú(Superiora) - Tres Esquinas por Pedro Molina - Lunlunta ,1,3296,272,True
3297,70,,Lunlunta Maipu,Lunlunta Maipú,0,3297,272,True
3300,70,,Mza Maip.Sup.Lunl,Mendoza - Maipú(Superiora) - Lunlunta por el Bajo regresa por el Alto ,1,3300,287,True
3301,70,,Lunl.Maipu Mza,Lunlunta - Maipú - Mendoza,0,3301,287,True
1856,71,,Mza Mpu.Barrancas, Mendoza - Maipú - Barrancas por el Alto ida y Vuelta,1,1856,255,True
1857,71,,Barr.Alt.Mpu.Mza,Barrancas por el Alto - Maipú - Mendoza,0,1857,255,True
3268,71,,Mza Mpu.Sup.Bar.A,183 MENDOZA BARRANCAS POR EL ALTO Y VUELTA,1,3268,256,True
3270,71,,Barr.A.Sup.Mpumza,183 MENDOZA BARRANCAS POR EL ALTO IDA Y VUELTA (SUPERIORA DE IDA),0,3270,256,True
3271,71,,Mza Map.Barr.Alt,183 MENDOZA BARRANCAS POR EL ALTO IDA Y VUELTA (SUPERIORA DE VUELTA),1,3271,257,True
3272,71,,Barr.A.Sup.Mpumza,183 MENDOZA BARRANCAS POR EL ALTO IDA Y VUELTA (SUPERIORA DE VUELTA),0,3272,257,True
3273,71,,Mza Maip.Barr.Alt,183 MENDOZA BARRANCAS POR EL ALTO REGRESA POR EL CARRIL (SUPERIORA DE VUELTA),1,3273,258,True
3275,71,,Barr.C.Sup.Mpumza,183 MENDOZA BARRANCAS POR EL ALTO REGRESA POR EL CARRIL (SUPERIORA DE VUELTA),0,3275,258,True
1865,71,,Maipu Barr.Carril,Maipú - Barrancas por el carril ,1,1865,259,True
3277,71,,Barr.Alt.Maip.Mza,183 MAIPU BARRANCAS POR EL CARRIL REGRESA POR EL ALTO MENDOZA,0,3277,259,True
1867,71,,Mpu.R.60 Barr.Alt,Maipú - Ruta N° 60 - Barrancas por el alto,1,1867,260,True
3279,71,,Barrc.R60 Mpu.Mza,Barrancas por el carril - Ruta N° 60 - (Superiora)Maipú  Mendoza,0,3279,260,True
3280,71,,Mza Barr.Xurq.Alt,Mendoza - Maipú - Barrancas por Urquiza por el Alto ,1,3280,261,True
3283,71,,Barrxurq.A.Mpumza,Barrancas por Urquiza - por el Alto - Maipú - Mendoza,0,3283,261,True
1872,71,,Mpu Barr.Urq.Carr,Maipú - Barrancas por Urquiza por el Carril ,1,1872,262,True
3284,71,,Barrxurq.A.Mpumza,Barrancas por Urquiza Regresa por el Alto - Maipú - Mendoza,0,3284,262,True
1876,71,,Barr.Urq.Carr.Mpu,Barrancas por Urquiza por el Carril - Maipú,0,1876,263,True
3285,71,,Mza Mpu.Bar.Urq.A,Mendoza - Maipú - Barrancas por Urquiza por el Alto ,1,3285,263,True
1878,71,,Barr X Carril.Mpu,Barrancas por el Carril - Russell - Maipú,0,1878,264,True
3286,71,,Mza Mpu.Barrurq.A,Mendoza - Maipú - Barrancas por Urquiza por el Alto,1,3286,264,True
2964,71,,Maipu Mza(Barr.),NULL,1,2964,265,True
3287,71,,Mza Mpu.Bar.Urq.A,Mendoza - Maipú - Barrancas por Urquiza por el Alto,1,3287,266,True
3288,71,,Barr.Urq.Alt.Mpu,Barrancas por Urquiza por el Alto - Maipú,0,3288,266,True
3299,71,,Barr.A.Sup.Mpumza,Barrancas por el Alto - Maipú(Superiora) - Mendoza,0,3299,273,True
3313,71,,Mza Mpu.Sup.Barr,Mendoza - Maipú (Superiora) - Barranca por el Alto,1,3313,273,True
1894,71,,Mpu.Barr.Urq.Carr,183MPU.BARR.URQ.CARR,1,1894,274,True
2911,71,,Barrxurq.C.Mpumza,183MPU.BARR.URQ.CARR,0,2911,274,True
1900,71,,Maipu Barr. Alt,Maipú Barrancas por el alto,1,1900,294,True
3367,71,,Barr.Alt.Maipu,183 MAIPÚ BARRANCAS MAIPÚ  ,0,3367,294,True
3311,71,,Mpu Barr.Esc.C.P.,183 MAIPU BARRANCAS MAIPU (ESC.CRUZ DE PIEDRA),1,3311,317,True
3312,71,,Barrancas Maipu,183 MAIPU BARRANCAS MAIPU ESC.CRUZ DE PIEDRA,0,3312,317,True
1748,72,,Mza Maip.Jun.,Mendoza Junín Mendoza (x Maipú),1,1748,167,True
1749,72,,Junin Maipu Mza,Mendoza Junín Mendoza (x Maipú),0,1749,167,True
2965,72,,Maipu Junin,Maipú -Junín - Maipú - Mendoza,1,2965,168,True
2969,72,,Junin Maipu Mza,JUNIN MAIPU MENDOZA,0,2969,168,True
2970,72,,Maipú - Mendoza,Maipú - Mendoza,1,2970,169,True
1755,73,,St.Blanc.Ortg.Mpu,Santa Blanca El Paraíso por Gutiérrez - Ortega - Maipú ,0,1755,171,True
3352,73,,Mpu.Ort.St.Blanc,Maipú Gutiérrez Ortega Santa Blanca El Paraíso,1,3352,171,True
2530,74,,A R.Cruz X Nac.,A21 RODEO DE LA CRUZ POR NACIONAL,1,2530,111,True
2677,74,,A R.Cruz X Nac.,A21A R.CRUZ X NAC.,0,2677,111,True
2534,74,,A R.Cruz X Nac.Pi,A21 RODEO DE LA CRUZ X NACIONAL-PICCIONE,0,2534,112,True
2852,74,,A R.Cruz X Nac.Pi,A21 RODEO DE LA CRUZ X NACIONAL,1,2852,112,True
2535,74,,B R.Cruz X Nac.,A21 RODEO DE LA CRUZ X NACIONAL SHOPPING,0,2535,113,True
2698,74,,B R.Cruz X Nac.,A21 R. DE LA CRUZ X NACIONAL SHOPPING,1,2698,113,True
2699,74,,B R.Cruz X Nac.Sh,A21 R.DE LA CRUZ X NAC. SHOPPING,1,2699,115,True
2984,74,,B R.Cruz X Nac.Sh,A21 RODEO DE LA CRUZ SHOPPING DE IDA,0,2984,115,True
2756,75,,A Corr.X Nac.Mil.,A22 CORRALITOS X NACIONAL MILAGROS,1,2756,211,True
2758,75,,B Corrxnac.S.Vte,A 22 CORRALITOS X NACIONAL MILAGROS SAN VICENTE ,1,2758,212,True
2759,75,,B Corrxnac.S.Vte,A22 CORRALITOS X NACIONAL MILAGROS SAN VICENTE,0,2759,212,True
2760,75,,C Corrxnac.Malv.,A22 CORRALITOS X NACIONAL MALVINAS GRILLI,1,2760,213,True
2761,75,,C Corrxnac.Malv.,A22 CORRALÑITOS X NACIONAL MALVINAS GRILLI,0,2761,213,True
2762,75,,D Corr.Ferrari,A22 CORRALITOS X NACIONAL FERRARI,1,2762,215,True
2763,75,,D Corr Ferrari,A22 CORRALITOS X NACIONAL FERRARI,0,2763,215,True
2764,75,,E Corr.Violetas,A22 CORRALITOS POR ACC.ESTE VIOLETAS X PONCE,1,2764,216,True
