stop_id,stop_code,stop_desc,stop_name,stop_lat,stop_lon,stop_calle,stop_numero,stop_entre,stop_esquina
1599,M1599,,Lavalle,-32.8531552018,-68.7158538034,Lavalle,,GUAYMARE,
1601,M1601,,Lavalle,-32.8533377129,-68.7158484389,Lavalle,,GUAYMARE,
1605,M1605,,Del Castillo S.,-32.8671173468,-68.6833400657,Del Castillo S.,,GUERRERO,
1608,M1608,,Del Castillo S.,-32.8767523557,-68.6763019492,Del Castillo S.,,FERRARI,
1609,M1609,,Del Castillo S.,-32.8751597342,-68.6749179294,Del Castillo S.,,VALDIVIESO,
1610,M1610,,Del Castillo S.,-32.8750200687,-68.6748884251,Del Castillo S.,,VALDIVIESO,
1611,M1611,,Del Castillo S.,-32.8631769866,-68.6650420358,Del Castillo S.,,GUERRERO,
1612,M1612,,Del Castillo S.,-32.8629607011,-68.6650125315,Del Castillo S.,,GUERRERO,
1613,M1613,,Del Castillo S.,-32.8620144455,-68.6641247203,Del Castillo S.,,CARRIL COSTA DE ARAUJO,
1615,M1615,,Del Castillo S.,-32.8613503709,-68.663749211,Del Castillo S.,,CARRIL COSTA DE ARAUJO,
1619,M1619,,Thays,-32.884810747,-68.8731276454,Thays,,AV DEL LIBERTADOR,
1620,M1620,,Orzali,-32.8834733613,-68.8738183142,Orzali,,AV DEL LIBERTADOR,
1622,M1622,,Tinogasta 299,-32.9597295111,-68.8489730121,Tinogasta,299,J. J. PASO,
1626,M1626,,Orzali,-32.8820182627,-68.8741562726,Orzali,,LENCINAS,
1628,M1628,,Orzali,-32.8822846196,-68.8736560406,Orzali,,LENCINAS,
1633,M1633,,Avenida Champagnat,-32.8818481993,-68.8813311817,Avenida Champagnat,,LENCINAS,
1635,M1635,,Avenida Champagnat,-32.8814376807,-68.8825616451,Avenida Champagnat,,AV DEL LIBERTADOR,
1636,M1636,,Avenida Champagnat,-32.8792949567,-68.8819427253,Avenida Champagnat,,LENCINAS,
1637,M1637,,Avenida Champagnat,-32.8791237618,-68.8821036579,Avenida Champagnat,,LENCINAS,
1638,M1638,,Avenida Champagnat,-32.8778195161,-68.8806398423,Avenida Champagnat,,AV DEL LIBERTADOR,
1643,M1643,,Calle 1,-32.8771606282,-68.8774969639,Calle 1,,AV DEL LIBERTADOR,
1644,M1644,,Democracia 1198,-32.8791789497,-68.875200993,Democracia,1198,AV DEL LIBERTADOR,
1649,M1649,,Padre Jorge Contreras,-32.8841417751,-68.8666494401,Padre Jorge Contreras,,LENCINAS,
1650,M1650,,Padre Jorge Contreras,-32.8839548225,-68.8667822094,Padre Jorge Contreras,,AV DEL LIBERTADOR,
1652,M1652,,Lencinas C.,-32.8821562278,-68.8702845039,Lencinas C.,,PADRE CONTRERAS,
1653,M1653,,Padre Jorge Contreras,-32.882760456,-68.8665870787,Padre Jorge Contreras,,PADRE CONTRERAS,
1657,M1657,,Lencinas C.,-32.8834688564,-68.8634589525,Lencinas C.,,BOULOGNE SUR MER,
1658,M1658,,Lencinas C.,-32.8832481154,-68.8627562137,Lencinas C.,,PADRE CONTRERAS,
1660,M1660,,Avenida Boulogne Sur Mer 1002,-32.8869905017,-68.8613983454,Avenida Boulogne Sur Mer,1002,julio argentino roca,
1661,M1661,,De Las Tipas,-32.8879578879,-68.8636882813,De Las Tipas,,RUIZ LEAL,
1664,M1664,,Avenida Boulogne Sur Mer 702,-32.8908312668,-68.8621212007,Avenida Boulogne Sur Mer,702,ARISTIDES VILLANUEVA,
1665,M1665,,Avenida Boulogne Sur Mer 502,-32.8925711276,-68.8625449898,Avenida Boulogne Sur Mer,502,SGTO CABRAL,
1666,M1666,,Avenida Boulogne Sur Mer 302,-32.8968108394,-68.8633583696,Avenida Boulogne Sur Mer,302,VICENTE GIL,
1667,M1667,,Avenida Boulogne Sur Mer 202,-32.8979763023,-68.8635816635,Avenida Boulogne Sur Mer,202,LAMADRID,
1668,M1668,,Avenida Boulogne Sur Mer 72,-32.9003358955,-68.8641777845,Avenida Boulogne Sur Mer,72,LUZURIAGA,
1672,M1672,,Thays,-32.8991400608,-68.8704333665,Thays,,THAYS,
1673,M1673,,Thays,-32.888488876,-68.8745391579,Thays,,AV DEL LIBERTADOR,
1674,M1674,,Thays,-32.8886037447,-68.8745485456,Thays,,BAJADA DEL CERRO,
1675,M1675,,Thays,-32.8913143772,-68.8736587228,Thays,,BAJADA DEL CERRO,
1676,M1676,,Thays,-32.8907608834,-68.8739765646,Thays,,AV DEL LIBERTADOR,
1677,M1677,,Thays,-32.893849256,-68.8721942367,Thays,,BAJADA DEL CERRO,
1678,M1678,,Thays,-32.8967764946,-68.8710060181,Thays,,BAJADA DEL CERRO,
1679,M1679,,Atahualpa Yupanqui,-32.8747243899,-68.8706613542,Atahualpa Yupanqui,,DEL CASTILLO,
1680,M1680,,Atahualpa Yupanqui,-32.8746911629,-68.8701772155,Atahualpa Yupanqui,,DEL CASTILLO,
1681,M1681,,Ingenieros J. 1699,-32.8759380121,-68.8727333607,Ingenieros J.,1699,ATAHUALPA YUPANQUI,
2054,M2054,,Salta 751,-32.8951788317,-68.8346251878,Salta,751,Don Bosco,
1682,M1682,,Del Castillo 1700,-32.8723928371,-68.8684424968,Del Castillo,1700,GRAN CAPITAN SUR,
1683,M1683,,Benegas T. 1001,-32.9380335627,-68.8605910005,Benegas T.,1001,Luzuriaga,
1684,M1684,,Gordillo,-32.8720611208,-68.8637271734,Gordillo,,HTAL LAGOMGGIORE,
1685,M1685,,Avenida Boulogne Sur Mer 2302,-32.87334574,-68.8590051444,Avenida Boulogne Sur Mer,2302,LAPRIDA,
1686,M1686,,Avenida Boulogne Sur Mer 2202,-32.874293001,-68.8591587009,Avenida Boulogne Sur Mer,2202,MOLDES,
1698,M1698,,Thays,-32.8928036695,-68.8728057803,Thays,,BAJADA DEL CERRO,
1699,M1699,,Emilio Com,-32.8990910786,-68.8789842488,Emilio Com,,BAJADA DEL CERRO,
1703,M1703,,Sosa T.,-32.9906961848,-68.7597497374,Sosa T.,,JUJUY,
1704,M1704,,Sosa T. 2800,-32.991304663,-68.756204238,Sosa T.,2800,Castro Barros,
1705,M1705,,Sosa T. 2800,-32.9912359974,-68.7562602167,Sosa T.,2800,Urquiza,
1706,M1706,,Sosa T. 3357,-32.9916019209,-68.7539180808,Sosa T.,3357,Urquiza,
1707,M1707,,Sosa T. 3357,-32.9915647531,-68.7538937092,Sosa T.,3357,Castro Barros,
1708,M1708,,Sosa T. 3839,-32.9921555431,-68.7491954138,Sosa T.,3839,Castro Barros,
1709,M1709,,Godoy Cruz 4999,-32.9063709494,-68.7526776677,Godoy Cruz,4999,GODOY CRUZ,
1710,M1710,,Ruta Nacional 188,-34.977854,-67.658337,Ruta Nacional 188,,Silvio Triccerri,
1711,M1711,,Ruta Nacional 188,-34.977895,-67.6241209524,Ruta Nacional 188,,Pública Nº 7,
1712,M1712,,Ruta Nacional 188,-34.959263,-67.622903,Ruta Nacional 188,,Pública F,
1713,M1713,,Ruta Nacional 188,-34.959637,-67.622645,Ruta Nacional 188,,Pública E,
1714,M1714,,Ruta Nacional 188,-34.950611,-67.622704,Ruta Nacional 188,,Pública D,
1715,M1715,,Ruta Nacional 188,-34.95048,-67.62291,Ruta Nacional 188,,Pública E,
1716,M1716,,Ruta Nacional 188,-34.941766,-67.622845,Ruta Nacional 188,,Pública C,
1717,M1717,,Ruta Nacional 188,-34.941027,-67.622923,Ruta Nacional 188,,Pública D,
1718,M1718,,Ruta Nacional 188,-34.935873,-67.622678,Ruta Nacional 188,,Pública C,
1719,M1719,,Ruta Nacional 188,-34.934476,-67.622864,Ruta Nacional 188,,Pública D,
1720,M1720,,Ruta Nacional 188,-34.923181,-67.622591,Ruta Nacional 188,,Pública C,
1721,M1721,,Ruta Nacional 188,-34.92318,-67.589842,Ruta Nacional 188,,Pública Nº 13,
1722,M1722,,Ruta Nacional 188,-34.923093,-67.589133,Ruta Nacional 188,,Pública Nº 13,
1723,M1723,,Ruta Nacional 188,-34.923272,-67.578768,Ruta Nacional 188,,Pública Nº 16,
1724,M1724,,Ruta Nacional 188,-34.923139,-67.577935,Ruta Nacional 188,,Pública Nº 13,
1725,M1725,,Ruta Nacional 188,-34.923522,-67.556392,Ruta Nacional 188,,Pública Nº 19,
1726,M1726,,Ruta Nacional 188,-34.92338,-67.556123,Ruta Nacional 188,,Pública Nº 16,
1727,M1727,,Ruta Nacional 188,-34.923476,-67.53481,Ruta Nacional 188,,Pública Nº 19,
1728,M1728,,Ruta Nacional 188,-34.923403,-67.534494,Ruta Nacional 188,,Pública Nº 16,
1729,M1729,,Ruta Nacional 188,-34.923498,-67.523174,Ruta Nacional 188,,Pública Nº 22,
1730,M1730,,Ruta Provincial 180,-34.923389,-67.52327,Ruta Provincial 180,,Publica Nº 19,
1731,M1731,,Ruta Nacional 188,-34.923534,-67.490206,Ruta Nacional 188,,Pública Nº 22,
1732,M1732,,Ruta Nacional 188,-34.923623,-67.489566,Ruta Nacional 188,,Pública Nº 25,
1733,M1733,,Ruta Provincial 205,-34.923477,-67.468219,Ruta Provincial 205,,Publica Nº 25,
1734,M1734,,Ruta Provincial 205,-34.9233,-67.45757,Ruta Provincial 205,,Pública Nº 22,
1735,M1735,,Ruta Provincial 205,-34.924251,-67.457381,Ruta Provincial 205,,Pública C,
1736,M1736,,Ruta Nacional 188,-34.941279,-67.457351,Ruta Nacional 188,,Pública E,
1737,M1737,,Ruta Nacional 188,-34.941418,-67.457223,Ruta Nacional 188,,Pública C,
1738,M1738,,Ruta Nacional 188,-34.941599,-67.463217,Ruta Nacional 188,,Pública Nº 22,
1739,M1739,,Ruta Nacional 188,-34.941684,-67.46633,Ruta Nacional 188,,Pública Nº 25,
9854,M9854,,Ampere 151,-32.9288971999,-68.8331942256,Ampere,151,San Juan,
1740,M1740,,Ruta Nacional 188,-34.941627,-67.489745,Ruta Nacional 188,,Pública Nº 22,
1741,M1741,,Ruta Provincial 180,-34.941954,-67.490353,Ruta Provincial 180,,Pública E,
1742,M1742,,Ruta Nacional 188,-34.9499391969,-67.4904573644,Ruta Nacional 188,,Pública G,
1743,M1743,,Ruta Nacional 188,-34.9508993472,-67.4902925423,Ruta Nacional 188,,Pública E,
1744,M1744,,Ruta Nacional 188,-34.9562301522,-67.4904046356,Ruta Nacional 188,,Pública G,
1745,M1745,,Ruta Nacional 188,-34.956422,-67.49028,Ruta Nacional 188,,Pública E,
1746,M1746,,Ruta Nacional 188,-34.960079,-67.490341,Ruta Nacional 188,,Pública G,
1747,M1747,,Ruta Nacional 188,-34.959497,-67.490475,Ruta Nacional 188,,RN 188,
1748,M1748,,Ruta Nacional 188,-34.977629,-67.490378,Ruta Nacional 188,,RN 188,
1749,M1749,,Ruta Provincial 180,-34.978531,-67.490266,Ruta Provincial 180,,RN 188,
1750,M1750,,Ruta Nacional 188,-35.0016828335,-67.4903840172,Ruta Nacional 188,,Rivadavia,
1751,M1751,,Ruta Nacional 188,-35.0022980169,-67.4906415093,Ruta Nacional 188,,Pública Nº 22,
1752,M1752,,Ruta Nacional 188,-35.0022892286,-67.4991870272,Ruta Nacional 188,,Pública Nº 22,
1753,M1753,,Ruta Nacional 188,-35.0021442215,-67.4992353069,Ruta Nacional 188,,Pública Nº 21,
1754,M1754,,Ruta Nacional 188,-35.00204755,-67.5045246231,Ruta Nacional 188,,Las Heras,
1755,M1755,,Ruta Nacional 188,-35.0019376958,-67.5041625249,Ruta Nacional 188,,Las Heras,
1756,M1756,,Ruta Nacional 188,-35.0018937541,-67.5087169158,Ruta Nacional 188,,Sarmiento,
1757,M1757,,Ruta Nacional 188,-35.0020058054,-67.5085559833,Ruta Nacional 188,,General Alvear,
1758,M1758,,Ruta Nacional 188,-35.0010280976,-67.5096208203,Ruta Nacional 188,,Mitre (E),
1759,M1759,,Ruta Nacional 188,-34.9988265643,-67.5096208203,Ruta Nacional 188,,Emilio Civit (E),
1760,M1760,,Ruta Nacional 188,-35.0007688382,-67.5098193037,Ruta Nacional 188,,Mitre(O),
1761,M1761,,Ruta Nacional 188,-35.0009054915,-67.5085372672,Ruta Nacional 188,,General Alvear,
1762,M1762,,Ruta Nacional 188,-34.9985545472,-67.5098515496,Ruta Nacional 188,,Emilio Civit (O),
1763,M1763,,Ruta Nacional 188,-34.9966869264,-67.5096208796,Ruta Nacional 188,,Centenario (E),
1764,M1764,,Ruta Nacional 188,-34.9962694524,-67.5098139987,Ruta Nacional 188,,Centenario (O),
1765,M1765,,Ruta Nacional 188,-35.0020440292,-67.5075257682,Ruta Nacional 188,,San Martín,
1766,M1766,,Ruta Nacional 188,-34.9940633966,-67.5101895079,Ruta Nacional 188,,Juan Domingo Perón,
1767,M1767,,Ruta Nacional 188,-34.9785160483,-67.5096503839,Ruta Nacional 188,,Ruta Nacional 188,
1768,M1768,,Ruta Nacional 188,-34.978647911,-67.509792541,Ruta Nacional 188,,Centenario (O),
1769,M1769,,Ruta Nacional 188,-34.9779534317,-67.5238178119,Ruta Nacional 188,,Pública Nº 16,
1770,M1770,,Ruta Nacional 188,-34.9780655157,-67.5237453923,Ruta Nacional 188,,Pública Nº 19,
1771,M1771,,Ruta Nacional 188,-34.9779351375,-67.5560827322,Ruta Nacional 188,,Pública Nº 16,
1772,M1772,,Ruta Nacional 188,-34.9781263397,-67.5563455887,Ruta Nacional 188,,Pública Nº 19,
1773,M1773,,Ruta Nacional 188,-34.9780823852,-67.5893796749,Ruta Nacional 188,,Pública Nº 16,
1774,M1774,,Ruta Nacional 188,-34.9779790921,-67.5893904038,Ruta Nacional 188,,Pública Nº 13,
1775,M1775,,Ruta Nacional 188,-34.9780494194,-67.6005591221,Ruta Nacional 188,,Pública Nº 13,
1776,M1776,,Ruta Nacional 188,-34.9779571148,-67.6000870533,Ruta Nacional 188,,Pública Nº 10,
1777,M1777,,Ruta Nacional 188,-34.9964555052,-67.5122983522,Ruta Nacional 188,,Artaza,
1778,M1778,,Ruta Nacional 188,-34.9965807474,-67.5126631327,Ruta Nacional 188,,Artaza,
1779,M1779,,Ruta Nacional 188,-34.9964445191,-67.5147391625,Ruta Nacional 188,,Moreno,
1780,M1780,,Ruta Nacional 188,-34.996567564,-67.5148384042,Ruta Nacional 188,,Lavalle,
1781,M1781,,Ruta Nacional 188,-34.9964686886,-67.5231559343,Ruta Nacional 188,,Pública Nº 19,
1782,M1782,,Ruta Nacional 188,-34.9965829446,-67.5236977406,Ruta Nacional 188,,Pública Nº 19,
1783,M1783,,Ruta Nacional 188,-34.9964489135,-67.5560988255,Ruta Nacional 188,,Pública Nº 16,
1784,M1784,,Ruta Nacional 188,-34.9965697612,-67.5563348599,Ruta Nacional 188,,Pública Nº 19,
1785,M1785,,Ruta Nacional 188,-34.9964423218,-67.5894360013,Ruta Nacional 188,,Pública Nº 13,
1786,M1786,,Ruta Nacional 188,-34.9965565778,-67.5894976921,Ruta Nacional 188,,Pública Nº 16,
1787,M1787,,Ruta Nacional 188,-34.9966027196,-67.6029516525,Ruta Nacional 188,,Pública Nº 13,
1788,M1788,,Ruta Nacional 188,-34.9964708858,-67.6009721823,Ruta Nacional 188,,Pública Nº 10,
1789,M1789,,Ruta Nacional 188,-34.9964489135,-67.5733239718,Ruta Nacional 188,,Pública Nº 10,
1790,M1790,,Sosa T. 3839,-32.9920731858,-68.7488548826,Sosa T.,3839,Urquiza,
1791,M1791,,Sosa T. 4424,-32.9936031581,-68.7384012703,Sosa T.,4424,Castro Barros,
1792,M1792,,Sosa T. 4424,-32.9935249107,-68.7379067983,Sosa T.,4424,Urquiza,
1793,M1793,,Sosa T.,-32.9941821966,-68.7344922414,Sosa T.,,Castro Barros,
1794,M1794,,Sosa T.,-32.9941508988,-68.7338205235,Sosa T.,,Castro Barros,
1795,M1795,,Sosa T.,-32.9945613087,-68.7305834443,Sosa T.,,Belgrano,
1796,M1796,,Sosa T.,-32.9945264878,-68.7297155729,Sosa T.,,Belgrano,
1797,M1797,,Sosa T. 5300,-32.9949607639,-68.7279383288,Sosa T.,5300,Necochea,
1798,M1798,,Sosa T. 5300,-32.9949216409,-68.7279149977,Sosa T.,5300,Belgrano,
1799,M1799,,Del Castillo S.,-32.8591606527,-68.6619153723,Del Castillo S.,,S.del Castillo,
1800,M1800,,Sosa T.,-32.9967174065,-68.715370662,Sosa T.,,Necochea,
1801,M1801,,Sosa T.,-32.9964812103,-68.7148454393,Sosa T.,,Sosa T.,
1802,M1802,,Necochea,-32.9766327888,-68.6993459893,Necochea,,Ruta 50,
1803,M1803,,Ruta Provincial 50,-32.9766515737,-68.6990278463,Ruta Provincial 50,,Necochea,
1804,M1804,,Rawson,-32.8218375476,-68.8363378319,Rawson,,Dr. Moreno,
1805,M1805,,Ruta Provincial 50,-32.9790424954,-68.6973681496,Ruta Provincial 50,,Ruta 50,
1806,M1806,,Ruta Provincial 50,-32.9789656021,-68.6972526941,Ruta Provincial 50,,Ruta 50,
1807,M1807,,Ruta Provincial 50,-32.9803038635,-68.6963349216,Ruta Provincial 50,,Nicolas Serpa,
1808,M1808,,Ruta Provincial 50,-32.9805110639,-68.6959721253,Ruta Provincial 50,,Nicolas Serpa,
1810,M1810,,Don Bosco,-32.9711938479,-68.6775681943,Don Bosco,,Don Bosco,
1811,M1811,,Don Bosco,-32.9555626011,-68.6649955434,Don Bosco,,Roma ,
1812,M1812,,González E.,-32.9444277781,-68.7197167979,González E.,,Carril Nacional,
1813,M1813,,Acceso Este Lateral Norte,-32.9503862157,-68.7203418734,Acceso Este Lateral Norte,,Carril Nacional,
1814,M1814,,Tirasso,-32.8867399148,-68.7562522479,Tirasso,,x,
1815,M1815,,Tirasso,-32.8870349752,-68.7561476417,Tirasso,,x,
1816,M1816,,Ruta Provincial 180,-35.0569793749,-68.7102523633,Ruta Provincial 180,,x,
1817,M1817,,Ruta Provincial 180,-35.0569793749,-68.7102523633,Ruta Provincial 180,,x,
1818,M1818,,Alberdi 102,-32.8946673201,-68.8292162267,Alberdi,102,Guemes,
1819,M1819,,Ruta Provincial 180,-35.0569793749,-68.7102523633,Ruta Provincial 180,,x,
1820,M1820,,Ruta Nacional 188,-35.0147785249,-67.6559257457,Ruta Nacional 188,,La Marzolina,
1821,M1821,,Ruta Nacional 143,-34.9793769906,-67.6872324893,Ruta Nacional 143,,Laprida,
1822,M1822,,Ruta Nacional 188,-34.9794736889,-67.686599488,Ruta Nacional 188,,Triunvirato,
1823,M1823,,Ruta Nacional 188,-34.9806032927,-67.6849901626,Ruta Nacional 188,,Lisandro de La Torre,
1824,M1824,,Ruta Nacional 188,-34.9805681302,-67.6846790264,Ruta Nacional 188,,Italia,
1825,M1825,,Ruta Nacional 188,-34.9822339385,-67.6815730283,Ruta Nacional 188,,Alexander Fleming,
1826,M1826,,Ruta Nacional 188,-34.9824888613,-67.681530113,Ruta Nacional 188,,Granaderos,
1827,M1827,,Ruta Nacional 188,-34.9857764155,-67.6753556678,Ruta Nacional 188,,Los Olmos,
1828,M1828,,Ruta Nacional 188,-34.9855127128,-67.6761120508,Ruta Nacional 188,,Los Olmos,
1829,M1829,,Ruta Nacional 188,-34.986782873,-67.6733869264,Ruta Nacional 188,,A Verificar,
1830,M1830,,Ruta Nacional 188,-34.9870421766,-67.6734620283,Ruta Nacional 188,,Silvio Triccerri,
1831,M1831,,Ruta Nacional 188,-34.9886990634,-67.6700395296,Ruta Nacional 188,,Silvio Triccerri,
1832,M1832,,Ruta Nacional 188,-34.9888331072,-67.670160229,Ruta Nacional 188,,Falcinelli,
1833,M1833,,Ruta Nacional 188,-34.9920566835,-67.6640367458,Ruta Nacional 188,,Falcinelli,
1834,M1834,,Ruta Nacional 188,-34.9917732248,-67.6647850821,Ruta Nacional 188,,La Marzolina,
1835,M1835,,Ruta Nacional 188,-34.9963326154,-67.6565667937,Ruta Nacional 188,,La Marzolina,
1836,M1836,,Ruta Nacional 188,-34.9963985325,-67.6554322193,Ruta Nacional 188,,Pública Nº 7,
1837,M1837,,Ruta Nacional 188,-34.9963831518,-67.6535439441,Ruta Nacional 188,,Urquiza,
1838,M1838,,González 401,-32.9349779434,-68.7306708047,González,401,Pública Nº 8,
1839,M1839,,Ruta Nacional 188,-34.9964974079,-67.6397708008,Ruta Nacional 188,,Pública Nº 9,
1840,M1840,,Ruta Nacional 188,-34.9965435497,-67.6232725332,Ruta Nacional 188,,Pública Nº 10,
1841,M1841,,Seru 2499,-32.8891701921,-68.7610480376,Seru,2499,x,
1842,M1842,,Ruta Nacional 188,-34.9964205048,-67.6232242534,Ruta Nacional 188,,Pública Nº 9,
1843,M1843,,Ruta Nacional 188,-34.9965830999,-67.6523771832,Ruta Nacional 188,,Centenario,
1844,M1844,,Ruta Nacional 143,-34.977443,-67.696352,Ruta Nacional 143,,x,
1845,M1845,,Ruta Nacional 188,-35.0009994105,-67.6561081359,Ruta Nacional 188,,Santa Fe,
1846,M1846,,Ruta Nacional 188,-35.0047739587,-67.6561027715,Ruta Nacional 188,,Marquez de Aguado,
1847,M1847,,Ruta Nacional 188,-35.0045366814,-67.6562744329,Ruta Nacional 188,,Marquez de Aguado,
1848,M1848,,Ruta Nacional 188,-35.0046904723,-67.6546382854,Ruta Nacional 188,,Pública Nº 8,
1849,M1849,,Ruta Nacional 188,-35.0131309533,-67.6561027715,Ruta Nacional 188,,Marquez de Aguado,
1850,M1850,,Ruta Nacional 188,-35.0130123268,-67.656301255,Ruta Nacional 188,,Pública M,
1851,M1851,,Ruta Nacional 188,-35.0327567108,-67.6563597984,Ruta Nacional 188,,Pública O,
1852,M1852,,Ruta Nacional 188,-35.0329302149,-67.6560513444,Ruta Nacional 188,,La Marzolina,
1853,M1853,,Ruta Nacional 188,-35.0329785325,-67.6235456534,Ruta Nacional 188,,Pública Nº10,
1854,M1854,,Ruta Nacional 188,-35.0328291872,-67.6227624483,Ruta Nacional 188,,Pública Nº10,
1856,M1856,,Dr. Favarolo,-32.8912828349,-68.7597981282,Dr. Favarolo,,x,
1857,M1857,,Ruta Nacional 188,-35.0330378312,-67.5892938442,Ruta Nacional 188,,Pública Nº16,
1858,M1858,,Ruta Nacional 188,-35.0329368037,-67.5892026491,Ruta Nacional 188,,Pública Nº13,
1859,M1859,,Ruta Nacional 188,-35.0330400275,-67.5570402808,Ruta Nacional 188,,Pública Nº16,
1860,M1860,,Ruta Nacional 188,-35.026494942,-67.6563088365,Ruta Nacional 188,,Pública O,
1861,M1861,,Pena S.,-32.9098282346,-68.7654683181,Pena S.,,x,
1862,M1862,,Ruta Nacional 188,-35.0268113819,-67.6561617801,Ruta Nacional 188,,Pública M,
1863,M1863,,Ruta Nacional 143,-34.9962094148,-67.6895548172,Ruta Nacional 143,,Centenario,
1864,M1864,,Ruta Nacional 143,-34.9968114561,-67.6891310282,Ruta Nacional 143,,Centenario,
1865,M1865,,Ruta Nacional 143,-35.0008146977,-67.6895816393,Ruta Nacional 143,,Santa Fe,
1866,M1866,,Ruta Nacional 143,-35.0012585138,-67.68920613,Ruta Nacional 143,,Santa Fe,
1867,M1867,,Ruta Nacional 202,-35.0008981881,-67.7007235355,Ruta Nacional 202,,Cementerio Municipal G. Alvear,
1868,M1868,,Ruta Nacional 202,-35.0054065395,-67.6894153423,Ruta Nacional 202,,Ruta Nacional 202,
1869,M1869,,Ruta Nacional 188,-35.0329214299,-67.5563724108,Ruta Nacional 188,,Pública Nº16,
1870,M1870,,Ruta Nacional 188,-35.03302685,-67.5237245627,Ruta Nacional 188,,Pública Nº19,
1871,M1871,,Ruta Nacional 188,-35.0326447016,-67.5235207148,Ruta Nacional 188,,Pública O,
1872,M1872,,Ropolo 699,-32.8975281251,-68.7624159642,Ropolo,699,x,
1873,M1873,,Ruta Nacional 188,-35.015173782,-67.5233329601,Ruta Nacional 188,,Pública M,
1874,M1874,,Ruta Nacional 188,-35.0145806628,-67.5236065455,Ruta Nacional 188,,Pública M,
1875,M1875,,Ruta Nacional 188,-35.0092885319,-67.5235260792,Ruta Nacional 188,,Cementerio Bowen,
1876,M1876,,Ruta Nacional 188,-35.0094994329,-67.5234134264,Ruta Nacional 188,,Cementerio Bowen,
1877,M1877,,Ruta Nacional 188,-34.9967279616,-67.5233919687,Ruta Nacional 188,,Centenario,
1878,M1878,,Ruta Nacional 143,-34.9824755204,-67.6895816393,Ruta Nacional 143,,Av. José Ingenieros,
1879,M1879,,Ruta Nacional 143,-34.9832534697,-67.6891980834,Ruta Nacional 143,,Granaderos,
1880,M1880,,Ruta Nacional 143,-34.9870288364,-67.6895494528,Ruta Nacional 143,,San Juan,
1881,M1881,,Ruta Nacional 143,-34.9876265502,-67.6891202993,Ruta Nacional 143,,Pte. Illia,
1882,M1882,,Ruta Nacional 143,-35.059610325,-67.689321465,Ruta Nacional 143,,Aeropuerto General Alvear,
1883,M1883,,Ruta Nacional 143,-35.0600845593,-67.689141757,Ruta Nacional 143,,Aeropuerto General Alvear,
1884,M1884,,Ruta Nacional 143,-35.1102543844,-67.6912338801,Ruta Nacional 143,,Puente Colorado,
1885,M1885,,Ruta Nacional 143,-35.1110793891,-67.6910675831,Ruta Nacional 143,,Puente Colorado,
1886,M1886,,Ruta Nacional 143,-35.1402300415,-67.6758326359,Ruta Nacional 143,,E. Peruset,
1887,M1887,,Ruta Nacional 143,-35.1406226529,-67.6754437156,Ruta Nacional 143,,E. Peruset,
1888,M1888,,Ruta Nacional 143,-35.1568299289,-67.6667345829,Ruta Nacional 143,,9 de Julio,
1889,M1889,,Ruta Nacional 143,-35.1568189643,-67.6660667129,Ruta Nacional 143,,Ruta Nacional 143,
1890,M1890,,Ruta Nacional 143,-35.1532663595,-67.6557992168,Ruta Nacional 143,,P. Christophersen,
1891,M1891,,Ruta Nacional 143,-35.1524915662,-67.6552081295,Ruta Nacional 143,,9 de Julio,
1892,M1892,,Ruta Nacional 143,-35.150230516,-67.6539796778,Ruta Nacional 143,,Neuquén,
1893,M1893,,Ruta Nacional 143,-35.1476426221,-67.6532715746,Ruta Nacional 143,,Terminal de Ómnibus Carmensa,
1894,M1894,,Ruta Nacional 143,-35.1451621142,-67.6528263279,Ruta Nacional 143,,Desconocida,
1895,M1895,,Ruta Nacional 143,-35.1472039878,-67.656895239,Ruta Nacional 143,,Mendoza,
1896,M1896,,Tirasso 1001,-32.8924540011,-68.7581458875,Tirasso,1001,x,
1897,M1897,,Ruta Nacional 143,-35.1511340664,-67.6548353024,Ruta Nacional 143,,P. Christophersen,
1898,M1898,,Ruta Nacional 143,-34.9779081075,-67.703554947,Ruta Nacional 143,,Leandro N. Alem,
1899,M1899,,Ruta Provincial 171,-34.597190591,-67.878220398,Ruta Provincial 171,,Tierra del Fuego,
1900,M1900,,Ruta Provincial 171,-34.5968461581,-67.8784993478,Ruta Provincial 171,,Tierra del Fuego,
1901,M1901,,Ruta Nacional 146,-34.5915293464,-67.8783598729,Ruta Nacional 146,,Montevideo,
1902,M1902,,Ruta Nacional 146,-34.591299709,-67.8783169576,Ruta Nacional 146,,Buenos Aires,
1903,M1903,,Ruta Nacional 146,-34.5882790348,-67.8785959073,Ruta Nacional 146,,Lima,
1904,M1904,,Ruta Nacional 146,-34.5883850252,-67.8784671613,Ruta Nacional 146,,Valparaiso,
1905,M1905,,Ruta Nacional 146,-34.5880758861,-67.8724482842,Ruta Nacional 146,,Santa Fe,
1906,M1906,,Ruta Nacional 146,-34.5878462391,-67.872330267,Ruta Nacional 146,,Lima,
1907,M1907,,Ruta Nacional 146,-34.568615472,-67.8630820103,Ruta Nacional 146,,Ruta Provincial 153,
1908,M1908,,Ruta Provincial 153,-34.5670075536,-67.8641012498,Ruta Provincial 153,,Ruta Nacional 146,
1909,M1909,,Ruta Provincial 153,-34.4827250662,-67.8732529469,Ruta Provincial 153,,Guadales,
