"stop_lat","stop_entre","stop_lon","stop_numero","stop_calle","stop_id","stop_name"
-33.0368717551,"SIN NOMBRE",-68.9740378565,"","Ruta Provincial 82","M5580","34633"
-33.0385750146,"SIN NOMBRE",-68.9811115122,"","Ruta Provincial 82","M5581","34634"
-33.0373490084,"SIN NOMBRE",-68.9750664836,"","Ruta Provincial 82","M5582","34635"
-33.0374698671,"SIN NOMBRE",-68.9835617101,"","Ruta Provincial 82","M5583","34636"
-33.0370162243,"SIN NOMBRE",-68.978529886,"","Ruta Provincial 82","M5584","34637"
-33.0366974924,"SIN NOMBRE",-68.9603029346,"","Ruta Provincial 82","M5585","34635"
-33.0603795948,"Pública",-69.0022249368,"","Calle 3 - Parque Petroqímico","M5586","34638"
-33.0588697854,"Calle Publica",-68.9942017384,"","Calle 3 - Parque Petroquímico","M5587","34639"
-33.0591597753,"Calle Publica",-68.9897009917,"","Ruta Provincial 82","M5588","34640"
-33.0594362765,"Calle Publica",-68.9895078727,"","Calle 3 - Parque Petroquímico","M5589","34641"
-33.0590586162,"Calle Publica",-68.9961222001,"","Calle 3 - Parque Petroquímico","M5590","34642"
-32.9364347161,"Maza",-68.7784741504,"","Carril Rodríguez Pena","M5600","27349"
-32.9360359472,"Maza",-68.781164537,"","Carril Rodríguez Pena","M5601","27350"
-32.9340663031,"Jesus Nazareno",-68.7892898407,"","Carril Rodríguez Pena","M5602","27351"
-32.9324212194,"Urquiza",-68.7964985937,"","Carril Rodríguez Pena","M5603","27352"
-32.9563017086,"Maza",-68.7888872278,"","Soberanía Nacional","M5605","28434"
-33.0365580325,"Donado",-68.8736101781,"501","Azcuénaga","M5606","34550"
-33.0364954638,"Bufano",-68.8697664561,"801","Azcuénaga","M5607","34551"
-32.9958041473,"Castillo v.",-68.7943622783,"","Castillo V.","M5608","29542"
-32.9970862821,"Castillo V.",-68.7939043124,"","Ozamis JA","M5609","29543"
-33.0028919262,"Ozamis JA",-68.7948652511,"","Espejo","M5610","29544"
-33.0026215416,"Ozamis JA (hacia centro)",-68.7952721912,"","Espejo","M5611","29545"
-33.0034352424,"Ozamis JA",-68.7918576219,"","Espejo","M5612","29546"
-33.0035134819,"Ozamis JA",-68.7917643359,"","Espejo","M5613","29547"
-33.0041695046,"Ozamis JA",-68.7886722493,"","Espejo","M5614","29548"
-33.0039438022,"Ozamis JA",-68.7885643381,"","Espejo","M5615","29549"
-33.0049374385,"Gûiraldes R.",-68.7845433551,"","Espejo","M5616","29550"
-33.0048865837,"Ozamis JA",-68.7843520994,"","Espejo","M5617","29551"
-33.0051396868,"Laprida",-68.783116655,"","Espejo","M5618","29552"
-33.0036665009,"Beck",-68.7960500685,"","Ozamis JA","M5619","29553"
-33.0031301679,"Espejo",-68.7957748661,"","Ozamis JA","M5620","29554"
-33.0056870243,"Sáez MA",-68.7966037816,"","Ozamis JA","M5621","29555"
-33.0057104936,"Espejo",-68.7964838885,"","Ozamis JA","M5622","29556"
-33.0074870688,"Sáez MA",-68.7969430208,"","Ozamis JA","M5623","29557"
-33.0073810596,"Beck",-68.7971259851,"","Ozamis JA","M5624","29558"
-33.0091033237,"Sáez MA",-68.7975803414,"","Sáez MA","M5625","29559"
-32.915816657,"Elpidio Gonzalez",-68.7878707983,"1001","Urquiza","M5626","29562"
-33.0098738377,"Sáez MA",-68.7976547374,"","Ozamis JA","M5627","29560"
-33.0111713426,"Ruta 60 (P.Molina)",-68.79817381,"","Ozamis JA","M5628","29561"
-33.0136931542,"Ruta 60 (P.Molina)",-68.7989235493,"","Ozamis JA","M5629","29563"
-33.0140201593,"Sáez MA",-68.7988209227,"","Ozamis JA","M5630","29564"
-33.0201031675,"Rio Juramento",-68.8007894225,"","Ozamis JA","M5631","29565"
-33.0201841279,"Ruta 60 (P.Molina)",-68.800658818,"","Ozamis JA","M5632","29566"
-33.021261675,"Rio Juramento",-68.8010823746,"","Ozamis JA","M5633","29567"
-33.021332864,"Ruta 60 (P.Molina)",-68.8010040011,"","Ozamis JA","M5634","29568"
-33.022737754,"Cruz Videla",-68.8015077778,"","Ozamis JA","M5635","29569"
-33.0229888493,"Cruz Videla",-68.8014984549,"","Ozamis JA","M5636","29570"
-33.0247026929,"Videla Aranda",-68.8020768933,"","Ozamis JA","M5637","29571"
-33.0243405271,"Cruz Videla",-68.8018529766,"","Ozamis JA","M5638","29572"
-33.0299930277,"Videla Aranda",-68.8036279013,"","Aranda Videla","M5639","29573"
-33.0300982867,"Ozamis JA",-68.8033668839,"","Aranda Videla","M5640","29574"
-33.0301517674,"Laprida",-68.7982538946,"","Aranda Videla","M5641","29575"
-33.0302368274,"Ozamis JA",-68.7999343562,"","Aranda Videla","M5642","29576"
-33.0283752601,"Laprida",-68.7959996715,"","Aranda Videla","M5643","29577"
-33.0283322397,"F. Villanueva",-68.7960346604,"","Aranda Videla","M5644","29578"
-33.026300895,"Laprida",-68.7942079558,"","Aranda Videla","M5645","29579"
-33.0262242401,"Laprida",-68.7942387446,"","Aranda Videla","M5646","29580"
-33.0297401547,"Laprida",-68.7822364411,"","Canal Pescara","M5647","29581"
-33.0297284205,"Laprida",-68.7821291504,"","Canal Pescara","M5648","29582"
-33.0302512981,"Canal Pescara",-68.7804801744,"","Canal Pescara","M5649","29583"
-33.0302424982,"Laprida",-68.7801594736,"","Canal Pescara","M5650","29584"
-33.0314061537,"Canal Pescara",-68.7761629854,"","Canal Pescara","M5651","30362"
-33.0315878072,"Videal Aranda",-68.7757356406,"","Canal Pescara","M5652","30349"
-33.0317945856,"Urquiza",-68.7749224011,"","Canal Pescara","M5653","30350"
-33.0315664934,"Canal Pescara",-68.7753699821,"","Canal Pescara","M5654","30351"
-33.0342633101,"Canal Pescara",-68.7661431942,"","Canal Pescara","M5655","30352"
-33.0342883401,"Urquiza",-68.7661039964,"","Canal Pescara","M5656","30353"
-33.0349609655,"Urquiza",-68.763814562,"","Canal Pescara","M5657","30354"
-33.0347071352,"Videal Aranda",-68.7635562296,"","Ruta Provincial 60","M5658","30355"
-33.0350039808,"Urquiza",-68.763423672,"","Canal Pescara","M5659","30356"
-33.0321479912,"Videal Aranda",-68.7622034599,"","Ruta Provincial 60","M5660","30363"
-33.0322825208,"Ruta 60",-68.7621661408,"","Ruta Provincial 60","M5661","30358"
-33.022835341,"Ruta Provincial 60",-68.7600347632,"","Urquiza","M5662","30359"
-35.0020246422,"Pública Nº 21",-67.5017374941,"90","Ruta Nacional 188","M5663","60101"
-33.0229353931,"Espejo",-68.7598058093,"","Urquiza","M5664","30359"
-33.00341763,"Espejo",-68.7580005601,"","Urquiza","M5665","30360"
-33.0034978246,"P.Moreno",-68.7579905271,"","Urquiza","M5666","30361"
-33.030041287,"Maza",-68.8120159568,"","Aranda Videla","M5667","29586"
-33.0301351456,"Ozamis",-68.8119693121,"","Aranda Videla","M5668","29587"
-33.0298848535,"Maza",-68.8190596737,"","Aranda Videla","M5669","29588"
-33.030175705,"Videal Aranda",-68.819416367,"","Aranda Videla","M5670","29589"
-33.0346636462,"F. Villanueva",-68.8207131673,"","Maza JA","M5671","29590"
-33.0348216322,"Videla Aranda",-68.8206292153,"","Maza JA","M5672","29591"
-33.0410518004,"Villanueva",-68.8221685492,"","Maza JA","M5673","29592"
-33.0410349841,"Videla Aranda",-68.8221009176,"","Villanueva F.","M5674","29593"
-33.0414400162,"Terrada",-68.832297144,"","Villanueva F.","M5675","29594"
-33.0414830299,"Maza JA",-68.8324762482,"","Villanueva F.","M5676","29595"
-33.0414464656,"Terrada",-68.8377772362,"","Villanueva F.","M5677","29596"
-33.0414865479,"Maza JA",-68.8379974006,"","Villanueva F.","M5678","29597"
-33.0414376681,"Terrada",-68.8446250252,"","Villanueva F.","M5679","29598"
-33.0414612262,"Maza JA",-68.8448200008,"","Villanueva F.","M5680","29599"
-33.0401675867,"Terrada",-68.853262209,"","Villanueva F.","M5681","35073"
-33.0399986586,"Maza JA",-68.8539656426,"","Villanueva F.","M5682","35074"
-33.0377299966,"Terrada",-68.8589254012,"","Villanueva F.","M5683","35076"
-33.0376492694,"Maza JA",-68.8591957203,"","Villanueva F.","M5684","35075"
-33.0145323739,"Maza JA",-68.8048215782,"","Ruta Provincial 60","M5685","35077"
-33.0145778933,"Ozamis",-68.8045853628,"","Ruta Provincial 60","M5686","35078"
-33.012473469,"Maza JA",-68.8130984574,"","Maza JA","M5687","35079"
-33.0127238151,"Ozamis",-68.8135145508,"","Ruta Provincial 60","M5688","35080"
-33.0083270725,"Vieytes",-68.8330130408,"","Ruta Provincial 60","M5689","35081"
-33.0084053078,"Vieytes",-68.8338265792,"","Ruta Provincial 60","M5690","35082"
-33.0057170876,"Terrada",-68.8456964005,"","Ruta Provincial 60","M5691","35083"
-33.0057804628,"Vieytes",-68.8458046168,"","Ruta Provincial 60","M5692","35084"
-33.0052445302,"Terrada",-68.8479774477,"","Ruta Provincial 60","M5693","35086"
-33.0052794578,"Terrada",-68.848215546,"","Ruta Provincial 60","M5694","35086"
-32.9906813241,"Gil",-68.790730235,"102","Gil","M5695","29539"
-33.0278087458,"Belgrano",-68.7308651993,"","Belgrano","M5696","35088"
-33.0278756248,"Belgrano",-68.7303768002,"","Ruta Provincial 60","M5697","35089"
-33.0296437343,"Santa Fe",-68.7207334422,"","Ruta Provincial 60","M5698","35090"
-33.0296648527,"Santa Fe",-68.7200349016,"","Ruta Provincial 60","M5699","35091"
-33.0307348528,"Sarmiento",-68.7149678594,"","Ruta Provincial 60","M5700","35092"
-33.0308025581,"Sarmiento",-68.7153426683,"","Ruta Provincial 60","M5701","35093"
-33.0326902274,"Pueyrredón",-68.7060582595,"","Ruta Provincial 60","M5702","35094"
-33.0328005092,"Pueyrredón",-68.7054560466,"","Ruta Provincial 60","M5703","35095"
-33.0419170568,"Paraiso",-68.6910098954,"","Ruta Provincial 60","M5705","35097"
-33.0421759166,"Pueyrredón",-68.6912771818,"","Ruta Provincial 60","M5706","30425"
-33.0434932821,"Paraiso",-68.6798239175,"","Ruta Provincial 60","M5707","30426"
-33.0433836006,"Pueyrredón",-68.6797411214,"","Ruta Provincial 60","M5708","30427"
-33.0443703421,"Nazar",-68.6715102486,"","Ruta Provincial 60","M5709","30428"
-33.0442612457,"Nazar",-68.6706736204,"","Ruta Provincial 60","M5710","30429"
-33.0476239473,"Flores",-68.6616128885,"","Ruta Provincial 60","M5711","30430"
-33.0480423236,"Flores",-68.6614944025,"","Ruta Provincial 60","M5712","30431"
-33.0509513318,"Zanetti",-68.6521621827,"","Ruta Provincial 60","M5713","30432"
-33.0512109482,"Zanetti",-68.6520674917,"","Ruta Provincial 60","M5714","30433"
-33.0807619753,"Gardela",-68.6262345359,"","Ruta Provincial 60","M5715","30434"
-33.0807709644,"Gardela",-68.6256806185,"","Ruta Provincial 60","M5716","30435"
-33.0829925622,"Prado",-68.6214357293,"","Ruta Provincial 60","M5717","30436"
-33.0828870368,"Prado",-68.6211129318,"","Ruta Provincial 60","M5718","30437"
-33.08695469,"La Costa",-68.6089228792,"","Ruta Provincial 60","M5719","30438"
-33.0870848365,"La Costa",-68.6086431083,"","Ruta Provincial 60","M5720","30439"
-33.075870343,"Nueva",-68.7369942257,"","Ruta Provincial 14","M5721","30422"
-33.0762793968,"Nueva",-68.7364416906,"","Ruta Provincial 14","M5722","30423"
-33.0797720091,"Nueva",-68.731082637,"","Ruta Provincial 14","M5723","30424"
-33.0796101923,"Nueva",-68.73114701,"","Ruta Provincial 14","M5724","30425"
-33.0818036838,"Nueva",-68.7279283592,"","Ruta Provincial 14","M5725","30426"
-33.0820733716,"Ruta Provincial 14",-68.7277620622,"","Ruta Provincial 14","M5726","30427"
-33.0958994028,"Del Alto",-68.7314957847,"","Ruta Provincial 14","M5727","30428"
-33.0960811215,"Nueva",-68.731418479,"","Ruta Provincial 14","M5728","30429"
-33.1023905746,"Munives",-68.7247022277,"","Ruta Provincial 14","M5729","30430"
-33.1024063027,"Nueva",-68.7246110326,"","Ruta Provincial 14","M5730","30431"
-33.1037912474,"Munives",-68.7222676524,"","Ruta Provincial 14","M5731","30432"
-33.103921564,"Del Alto",-68.7224339494,"","Ruta Provincial 14","M5732","30433"
-33.0970504696,"Munives",-68.7211089381,"","La Capilla","M5733","30434"
-33.0969695771,"Munives",-68.7210767516,"","Ruta Provincial 14","M5734","30435"
-33.0976931127,"Simonovich",-68.7196578631,"","Ruta Provincial 14","M5735","30436"
-33.0976908657,"Munives",-68.7195961722,"","Ruta Provincial 14","M5736","30437"
-33.1004613677,"Simonovich",-68.7145482549,"","Ruta Provincial 14","M5737","30438"
-33.1003535153,"La Capilla",-68.7144302377,"","Ruta Provincial 14","M5738","30439"
-33.0980391493,"Ruta Provincial 14",-68.7130515822,"","Ruta Provincial 14","M5739","30440"
-33.0979492698,"La Capilla",-68.7130623111,"","Ruta Provincial 14","M5740","30441"
-33.0933832693,"Ruta Provincial 14",-68.7103479156,"","Ruta Provincial 14","M5741","30442"
-33.0931965113,"Simonovich",-68.7101522347,"","Ruta Provincial 14","M5742","30443"
-33.0983781957,"La Legua",-68.692331638,"","Ruta Provincial 14","M5743","30444"
-33.0983647138,"Simonovich",-68.6921277901,"","Ruta Provincial 14","M5744","30445"
-33.100135315,"La Legua",-68.6860069891,"","Ruta Provincial 14","M5745","30446"
-33.0999285969,"Simonovich",-68.6860659977,"","Ruta Provincial 14","M5746","30447"
-33.1023282945,"La Legua",-68.6779228111,"","Ruta Provincial 14","M5747","30448"
-33.08196923,"Nueva",-68.7276080509,"","Ruta Provincial 14","M5748","30449"
-33.1020189861,"Simonovich",-68.6775779316,"","Ruta Provincial 14","M5749","30450"
-33.1032360282,"La Legua",-68.6745861431,"","Ruta Provincial 14","M5750","30451"
-33.1031821037,"Simonovich",-68.6743822952,"","Ruta Provincial 14","M5751","30452"
-33.1042156511,"La Legua",-68.6709705254,"","Ruta Provincial 14","M5752","30453"
-33.1041617272,"Simonovich",-68.6707666775,"","Ruta Provincial 14","M5753","304554"
-33.1084897769,"La Legua",-68.6552780458,"","Ruta Provincial 14","M5754","30455"
-33.1083811732,"Simonovich",-68.6551669499,"","Ruta Provincial 14","M5755","30456"
-33.0519801032,"MAZA",-68.8227283546,"","Ruta Provincial 14","M5756","29AA1"
-33.0520610371,"Laprida",-68.822798092,"","Ruta Provincial 14","M5758","29AA2"
-33.0516653598,"Maza",-68.8014852592,"","Ruta Provincial 14","M5759","29AA3"
-33.0516833451,"Laprida",-68.8017320224,"","Ruta Provincial 14","M5760","29AA4"
-33.0515574475,"Laprida",-68.7982987949,"","Ruta Provincial 14","M5761","29AA5"
-33.0517013305,"Canal Pescara",-68.7984704563,"","Ruta Provincial 14","M5762","29AA6"
-33.0299065586,"Aranda Videla",-68.8210888228,"","Aranda Videla","M5763","29AA7"
-33.0299830153,"Aranda Videla",-68.821335586,"","Aranda Videla","M5764","29AA8"
-33.0298840713,"Aranda Videla",-68.8268072924,"","Aranda Videla","M5765","29AA9"
-33.0299740204,"Aranda Videla",-68.8270755133,"","Aranda Videla","M5766","29AB1"
-33.0298885688,"Aranda Videla",-68.8293634376,"","Aranda Videla","M5767","29AB2"
-33.029969523,"Aranda Videla",-68.8196297011,"","Aranda Videla","M5768","29AB3"
-33.0301772264,"Aranda Videla",-68.8038000292,"","Aranda Videla","M5769","29AB4"
-33.0388875163,"Belgrano",-68.7496455035,"","Ruta Provincial 14","M5770","29AB5"
-33.0389324863,"Urquiza",-68.7491412482,"","Ruta Provincial 14","M5771","29AB6"
-33.039622772,"Belgrano",-68.7470491251,"","Ruta Provincial 14","M5772","29AB7"
-33.0396520023,"Urquiza",-68.7466092429,"","Ruta Provincial 14","M5773","29AB8"
-33.0405783704,"Belgrano",-68.7435837111,"","Ruta Provincial 14","M5774","29AB9"
-33.0406323333,"Belgrano",-68.7430901846,"","Ruta Provincial 14","M5776","29AC2"
-33.044310726,"SARMIENTO",-68.7303550562,"","Ruta Provincial 60","M5778","29AC3"
-33.0442927391,"SARMIENTO",-68.7300010046,"","Ruta Provincial 60","M5779","29AC4"
-33.0454483884,"Santa Fe",-68.7218739113,"2401","Ruta Provincial 60","M5780","29AC5"
-33.0453539585,"Santa Fe",-68.7215252242,"","Ruta Provincial 60","M5781","29AC6"
-33.0461633546,"Pueyrredón",-68.7176843008,"","Ruta Provincial 60","M5782","29AC7"
-33.0461498647,"SARMIENTO",-68.7174589953,"","Ruta Provincial 60","M5783","29AC8"
-33.04713462,"Pueyrredón",-68.7124486288,"","Ruta Provincial 60","M5784","29AC9"
-33.0470821666,"Aranda Videla",-68.7123645371,"","Ruta Provincial 60","M5785","29AD1"
-33.0440064541,"Ruta 60",-68.7107552117,"99","Ruta Provincial 60","M5786","29AD2"
-33.0329563194,"Ruta 60",-68.705763028,"","Ruta Provincial 60","M5787","29AD3"
-33.0209393369,"Canal Pescara",-68.7726815333,"","Ruta Provincial 60","M5788","29AD4"
-33.0210382909,"Canal Pescara",-68.7732930769,"","Ruta Provincial 60","M5789","29AD5"
-33.0177097773,"Laprida",-68.7894077887,"","Ruta Provincial 60","M5790","29AD6"
-33.0177727503,"Laprida",-68.7898262133,"","Ruta Provincial 60","M5791","29AD7"
-33.0460884749,"Ruta Provincial 14",-68.7798242601,"","Canal Pescara","M5792","29AD8"
-33.0461199513,"Videla Aranda",-68.7797598871,"","Canal Pescara","M5793","29AD9"
-33.0489213049,"Ruta Provincial 14",-68.7805109056,"","Canal Pescara","M5794","29AE1"
-33.0487144665,"Videla Aranda",-68.7803821596,"","Canal Pescara","M5795","29AE2"
-33.0503781535,"Ruta Provincial 14",-68.7808220418,"","Canal Pescara","M5796","29AE3"
-33.0508547715,"Aranda Videla",-68.7807898553,"","Ruta Provincial 14","M5798","29AE4"
-32.9017023047,"JUNCAL",-68.8732324424,"2399","Talcahuano","M6001","21301"
-32.9021785998,"RIO COLORADO",-68.8707534107,"","Río Colorado","M6002","21302"
-32.9023576321,"RIO CHICO",-68.8696081074,"","Talcahuano","M6003","21303"
-32.9025788885,"LAS TIPAS",-68.8678854587,"","Talcahuano","M6004","21304"
-32.9039081532,"MONTE DE OCA",-68.8672935792,"","Avenida Las Tipas","m6005","21305"
-32.9046196998,"AVENIDA LAS TIPAS",-68.868000253,"","Montes de Oca","M6006","21306"
-32.9051657884,"LA MADRID",-68.8688230206,"","Montes de Oca","M6007","21307"
-32.9060125004,"LAUTARO",-68.8698912103,"","Montes de Oca","M6008","21308"
-32.9054653536,"GORRITI",-68.8669469037,"","Avenida Las Tipas","M6009","21309"
-32.9070863855,"MONTES DE OCA",-68.8680732662,"","Gorritti","M6010","21310"
-32.9072355708,"MONTES DE OCA",-68.8690636719,"","Gorritti","M6011","21311"
-32.9075046667,"MONTES DE OCA",-68.8705898488,"","Gorritti","M6012","21312"
-32.907515363,"JUNCAL",-68.871497106,"","Gorritti","M6013","21313"
-32.9075198667,"JUNCAL",-68.872517016,"","Gorritti","M6014","21314"
-32.9075204297,"JUNCAL",-68.8741189653,"","Gorritti","M6015","21315"
-32.9075451999,"MONTES DE OCA",-68.8727738375,"","Gorritti","M6016","21316"
-32.9075361926,"MONTES DE OCA",-68.8719517404,"","Gorritti","M6017","21317"
-32.9075277482,"MONTES DE OCA",-68.8706850672,"","Gorritti","M6018","21318"
-32.9146446,"JUNCAL",-68.8643237,"","Armani L.","M6019","21319"
-32.9152733748,"JUNCAL",-68.8671554422,"","Armani L.","M6020","21320"
-32.915731021,"JUNCAL",-68.8691476529,"","Armani L.","M6021","21321"
-32.9148117859,"CORREDOR DEL OESTE",-68.8650150394,"","Armani L.","M6022","21401"
-32.9152193352,"CORREDOR DEL OESTE",-68.8668355887,"","Armani L.","M6023","21402"
-32.9157779768,"ARMANI, L",-68.8691411379,"700","Juncal","M6024","21403"
-32.9160619868,"M. CHAPANAY",-68.8717752043,"900","Silva","M6025","21404"
-32.9166287764,"PIROVANO",-68.8728811849,"799","Chapanay","M6026","21405"
-32.9161897107,"SILVA",-68.8718847442,"2600","Chapanay","M6027","21406"
-32.9161672503,"M. CHAPANAY",-68.8717182074,"799","Silva","M6028","21407"
-32.9173180029,"DE ROFFO E.",-68.8726101301,"700","Pirovano","M6029","21408"
-32.9172321546,"DE ROFFO E.",-68.8726706899,"799","Pirovano","M6030","21409"
-32.9189180223,"ZANNI P.",-68.8716366984,"599","Pirovano","M6031","21410"
-32.9189697506,"PIROVANO",-68.8716310572,"2699","Zanni P.","M6032","21411"
-32.9189940122,"ZANNI P.",-68.8715629376,"500","Pirovano","M6033","21412"
-32.9183726893,"ZANNI P.",-68.8705675397,"600","Silva","M6034","21413"
-32.9185038431,"ZANNI P.",-68.870456228,"499","Silva","M6035","21414"
-32.9173597361,"ZANNI P.",-68.8682291868,"599","Juncal","M6036","21415"
-32.9174402305,"ZANNI P.",-68.8681386623,"500","Juncal","M6037","21416"
-32.9201405966,"EINSTEIN",-68.8721163463,"","Chuquisaca","M6038","21417"
-32.918522677,"P. CALZOLARI",-68.8673467401,"450","Juncal","M6039","21418"
-32.9186470758,"P. CALZOLARI",-68.8672340873,"399","Juncal","M6040","21419"
-32.9206809721,"SEGUNDO SOMBRA",-68.8703539319,"400","Pirovano","M6041","21420"
-32.9208014278,"SEGUNDO SOMBRA",-68.870252008,"299","Pirovano","M6042","21421"
-32.9202290882,"SEGUNDO SOMBRA",-68.8693994377,"400","Silva","M6043","21422"
-32.9203152088,"SEGUNDO SOMBRA",-68.8693236653,"299","Silva","M6044","21423"
-32.919561768,"BONINO",-68.8665494534,"350","Juncal","M6045","21424"
-32.9197891731,"BONINO",-68.8663730982,"299","Juncal","M6046","21425"
-32.9211059321,"SEGUNDO SOMBRA",-68.8712211591,"","Chuquisaca","M6047","21426"
-32.9228989494,"CHUQUISACA",-68.8697633688,"2700","Juramento R.","M6048","21427"
-32.9225699688,"JURAMENTO R.",-68.8694553919,"200","Pirovano","M6049","21428"
-32.9226825832,"PIROVANO",-68.8691646605,"2650","Juramento R.","M6050","21429"
-32.9222064648,"JURAMENTO R.",-68.8681729976,"200","Silva","M6051","21430"
-32.9220521724,"VELEZ",-68.8676753639,"2550","Juramento R.","M6052","21431"
-32.9220566754,"VELEZ D.",-68.8676478713,"2549","Juramento R.","M6053","21432"
-32.9212427634,"JUNCAL",-68.8656502961,"2399","Juramento R.","M6054","21433"
-32.9210173757,"JURAMENTO R.",-68.8656830999,"200","Juncal","M6055","21434"
-32.921123997,"JUNCAL",-68.8655839114,"","Juramento R.","M6056","21435"
-32.9221982803,"EL PLUMERILLO",-68.8650454047,"100","Juncal","M6057","21436"
-32.9227949182,"ANTARTIDA ARGENTINA",-68.8648610029,"399","Juncal","M6058","21437"
-32.9663574917,"Rodriguez",-68.7549405048,"","Urquiza","M6059","30152"
-32.9076132007,"GORRITI",-68.8768182547,"","Gorritti","M6060","21501"
-32.9075468888,"REVOLUCION DE MAYO",-68.8756907398,"","Gorritti","M6061","21502"
-32.9075395703,"JUNCAL",-68.8741699273,"","Gorritti","M6062","21503"
-32.9081570189,"SASTRE",-68.8760176153,"","Goya","M6063","21504"
-32.9090614829,"ESQUEL",-68.8758944772,"1899","Silva","M6064","21505"
-32.9099643983,"Don quijote de la mancha",-68.8749070418,"1899","Silva","M6065","21506"
-32.9101543683,"on Quijote de la Mancha",-68.8744974734,"1799","Silva","M6066","21507"
-32.9110649215,"AMERICA",-68.8739538286,"1500","Silva","M6067","21508"
-32.9113165547,"AMERICA",-68.8737801555,"1269","Silva","M6068","21509"
-32.9133605555,"PEDERNERA",-68.8727119658,"1100","Silva","M6069","21510"
-32.9135007235,"PEDERNERA",-68.8725644443,"999","Silva","M6070","21511"
-32.9093231171,"MERCEDES V.",-68.8790021071,"","Chuquisaca","M6071","21512"
-32.9102141977,"SASTRE",-68.877957527,"2700","Chuquisaca","M6072","21601"
-32.9102581074,"SASTRE",-68.8777623963,"1400","Chuquisaca","M6073","21602"
-32.912075789,"V. MERCEDES",-68.8795194044,"3099","Alas Argentinas","M6074","21603"
-32.9120037336,"EL VERGEL",-68.8792974516,"2949","Alas Argentinas","M6075","21604"
-32.9118793254,"EL VOLCAN",-68.8783057049,"2899","Alas Argentinas","M6076","21605"
-32.9116812178,"Alas Argentinas",-68.8770294827,"1399","Chuquisaca","M6077","21606"
-32.9119091609,"CHUQUISACA",-68.8769438132,"2800","Alas Argentinas","M6078","21607"
-32.9131115347,"OBERA",-68.8818266759,"1299","Juan Domingo Perón Norte","M6079","21608"
-32.9129471603,"Alas Argentinas",-68.8818327108,"1299","Juan Domingo Perón Norte","M6080","21609"
-32.912241965,"CHUQUISACA",-68.876871961,"2799","América","M6081","21610"
-32.9124569384,"AMERICA",-68.8766070348,"1200","Chuquisaca","M6082","21611"
-32.91374829,"COSQUIN",-68.875923742,"1101","Chuquisaca","M6083","21612"
-32.9133066141,"AMERICA",-68.8781074195,"2900","Oberá","M6084","21613"
-32.9147552623,"OBERA",-68.879255108,"1199","Mercedes V.","M6085","21614"
-32.9144445325,"OBERA",-68.879448227,"1199","Mercedes V.","M6086","21615"
-32.9138361057,"COSQUIN",-68.8758459579,"2848","Cosquín","M6087","21616"
-32.9155951277,"LA FALDA",-68.8793382564,"1149","Mercedes V.","M6088","21617"
-32.916072474,"PEDERNERA",-68.8793114344,"1150","Mercedes V.","M6089","21618"
-32.916324093,"USPALLATA",-68.8792591313,"1099","Mercedes V.","M6090","21619"
-32.9151629006,"USPALLATA",-68.8751291376,"1000","Chuquisaca","M6091","21620"
-32.9155828324,"ASCASUBI",-68.8749279719,"999","Chuquisaca","M6092","21621"
-32.9172236109,"TARTAGAL",-68.8791505018,"999","Mercedes V.","M6093","21622"
-32.9178557447,"ASCASUBI",-68.8790700355,"949","Mercedes V.","M6094","21623"
-32.9190490751,"M. CHAPANAY",-68.8788219312,"900","Mercedes V.","M6095","21624"
-32.9192584691,"M. CHAPANAY",-68.878678433,"799","Mercedes V.","M6096","21625"
-32.9190334664,"MERCEDES V.",-68.8786217827,"3099","Chapanay","M6097","21626"
-32.918217838,"LA PLATA",-68.8766818751,"3000","Chapanay","M6098","21627"
-32.9180883725,"LA PLATA ",-68.876424383,"2899","Chapanay","M6099","21628"
-32.9172209486,"CHUQUISACA",-68.8742202777,"2800","Chapanay","M6100","21629"
-32.9171190637,"CHUQUISACA",-68.8740264881,"2699","Chapanay","M6101","21630"
-32.9168043385,"CHAPANAY",-68.8743928712,"899","Chuquisaca","M6102","21631"
-32.9172462155,"CHAPANAY",-68.8740220558,"800","Chuquisaca","M6103","21632"
-32.9216268188,"curitiva",-68.8799208197,"3349","Iglesias P.","M6104","21634"
-32.9210449491,"salavina",-68.8786088073,"3249","Iglesias P.","M6105","21635"
-32.9207117264,"MERCEDES V.",-68.8777612293,"3149","Iglesias P.","M6106","21636"
-32.9208328487,"Iglesias P.",-68.8777235666,"499","Mercedes V.","M6107","21637"
-32.9199726654,"LA CONSULTA",-68.8760566855,"2999","Iglesias P.","M6108","21637"
-32.9192207323,"CLORINDA",-68.8742936302,"2849","Iglesias P.","M6109","21639"
-32.9187187479,"Iglesias P.",-68.8730269563,"699","Chuquisaca","M6110","21640"
-32.9188043072,"Iglesias P.",-68.8729478311,"600","Chuquisaca","M6111","21691"
-32.9226543256,"salavina",-68.8781956204,"3300","Einstein","M6112","21692"
-32.9220638783,"MERCEDES V.",-68.8769725331,"499","Mercedes V.","M6113","21693"
-32.9200167627,"EINSTEIN",-68.8722303402,"499","Chuquisaca","M6114","21694"
-32.9259036486,"JUAN DOMINGO PERON NORTE",-68.8789722834,"3350","Segundo Sombra","M6116","21696"
-32.9266133557,"PERGAMINO",-68.878234476,"","Pareditas","M6117","21697"
-32.9227955313,"PERGAMINO",-68.8739724458,"","Segundo Sombra","M6118","21698"
